Comment_Author,Comment_Text,Comment_Date,Like_Count
@miniworld-2,Mỗi lần có người Like tôi sẽ nghe lại một lần,2026-05-28T13:59:11Z,264
@Kietgr,nôn quá rồi mọi người ơ!! skyyyyyyyyyyyyyyyyyyyyy ơiiiiiiiiiiiiii,2026-05-27T09:54:23Z,218
@lakshycinemahall70,"Son Tung M-TP is a very talented pop artist, and I’m from Oklahoma City.",2026-05-28T11:56:02Z,224
@VụNguyễn-n9t7q,Lên nào Việt Nam ơi 🇻🇳🇻🇳🇻🇳🇻🇳,2026-06-03T04:29:37Z,2
@TUITÊNBÔ,Top 1 ✅,2026-05-27T06:04:23Z,3136
@MagicClub686,Tôi đang ở Mỹ. Cụ thể là Mỹ Đình. Nếu comment này được 5k like tôi sẽ mở nhạc cho cả công ty của tôi nghe. Việt Nam nói là làm!!,2026-05-28T15:28:46Z,4709
@MXH-nx4fn,Nhạc của Sếp thì phải nghe nhiều lần mới thấy hay 🙂👍,2026-05-28T22:44:26Z,265
@marvelsentry6553,Woah! Tyga❤,2026-06-03T01:35:29Z,3
@thaikhaiuyle,Ngày thứ 5 rồi còn ai đang thức cày view cho Sếp không.....,2026-06-01T16:59:31Z,1112
@duco9t,The familiar afrobeat melody and tone have made this song incredibly addictive. Gotcha hopes this song goes viral worldwide.,2026-05-28T13:22:44Z,224
@TamTruong-d1o,Càng nghe càng cuốn🎉🎉❤,2026-06-03T01:44:30Z,3
@daovinhphudeptrai,Skyyyy ơiiiiiii 🎉,2026-05-29T01:43:09Z,180
@fallinluvmusic,"Chờ nhạc của sếp, COME MY WAYYYYY 😍",2026-05-27T08:04:19Z,901
@hoangtrungdung8055,"Mỗi một like, mình sẽ vào lại xem clip này!!!",2026-05-28T14:00:14Z,161
@LeNguyen-b7h,"24 triệu view trong hôm nay, cày mạnh lên SKY ơi!!!!",2026-06-03T01:21:00Z,3
@nhacchualanh.,TOP 1 SEVER,2026-05-28T12:45:27Z,129
@quankuppy4813,Đi làm về mới xem được. Muộn rồi ai tim cho mình không😭,2026-05-28T13:24:12Z,964
@ThiênLong7-9,8h sáng vẫn ngồi cày mà ko ai like 😢,2026-05-29T01:11:10Z,332
@ThuNguyen-oe2gd,Mình mình coi bài hát này gần 40 lần .,2026-06-03T01:37:59Z,2
@TrungLe-f3y7o,100tym tôi kéo loa cho cả trường nghe,2026-05-28T13:17:45Z,549
@CD.YoungCai,"Tôi đang ở bên Thái. Cụ thể là Thái Hà. Nếu comment này được 100 like tôi sẽ mở nhạc sếp cho cả công ty nghe, mà không được 100 like tôi vẫn mở =)). Việt Nam nói là làm!!",2026-05-29T02:01:20Z,2526
@nailsbypaul,Nếu comment này được 500 tym mình sẽ mở bài này mỗi thứ 7 ở tiệm mình cho đến hết năm,2026-05-28T14:04:23Z,8676
@Congdungvlogs,Come my wayyyy,2026-06-03T01:48:12Z,3
@kmd-3,Cứ mỗi một like là tôi sẽ bật nghe lại 1 lần,2026-05-28T13:35:33Z,356
@ucnguyen-hf4qn,Có ai chờ từ phút từng  giờ từng ngày MV mới của sếp như mình không nhà. Ae mình ơi cày view nào 🎉...,2026-05-28T08:20:43Z,129
@viettrinh332,Mỗi lần có người like cmt này. Tôi sẽ quay lại nghe 1 lần💪💪,2026-05-28T14:10:29Z,1734
@nguyenthingocloan9669,"Mến Mộ anh Sơn Tùng MTP thật sự. Quá giỏi, ra MV này là 1 lối đi liều lĩnh nhưng kết quả đem về lại vô cùng đáng giá",2026-06-03T01:15:59Z,1
@levietlam4148,5 tim cày thấu sáng nha mọi người,2026-05-28T13:29:08Z,126
@SoulZMusicGroup,SKY ĐÂU RỒI - SƠN TÙNG M-TP  👇👇👇,2026-05-27T05:12:08Z,216
@drxzphao,cmt này đủ 10 tym cày view tới sáng,2026-05-28T13:17:50Z,3779
@phuongxoi,"lâu lắm mới có bài hát làm mình nghe đi nghe lại chúc mừng Sky, chúc mừng Sơn Tùng MTP. tự hào quá",2026-06-03T01:27:28Z,1
@nghanh2k11,Anh em cày nát view cho Sơn Tùng đi ae ơi mỗi người 1 máy 😂😂,2026-05-27T11:24:17Z,343
@thinh3134,Mỗi khi Được 1 like tôi sẽ quay lại nghe bài hát này 1 lần,2026-05-29T03:05:26Z,595
@QuocHuy-t9w,"Mỗi lần có người like bl mình sẽ nghe lại một lần
edit lần 1: 3N like rồi chắc nghe đây tới tết mới đủ quá😅",2026-05-28T13:22:03Z,3000
@LeNguyen-b7h,Cày view mạnh lên SKY ơi!!! Gắng 24-25 triệu trong hôm nay,2026-06-03T03:51:56Z,3
@thanhjc379,VƯƠNG TẦM QUỐC TẾ 1Like MTP 😍😍😍,2026-05-28T14:04:11Z,721
@hihihi088,cmt này được 100 like tôi cày nguyên tuần:)),2026-05-31T13:51:26Z,560
@Vietcuongaudio89,"Tôi đang ở Mỹ, cụ thể là Mỹ Hào-Hưng Yên, nếu cmt này được 100 like tôi sẽ mở nhạc sếp cho cả trường nghe. Việt Nam nói là làm",2026-05-29T04:13:00Z,722
@yenodayy,Ngày 03/06 vã tôi vẫn ở đây,2026-06-03T03:50:24Z,2
@thuanpham2427,Mình chủ quá cà phê cmt này được 500 like mình mở bài này 24/24 đến hết năm,2026-05-28T15:08:45Z,1030
@Lenigmedeep,"Mỗi lượt Like comment này tôi sẽ nghe lại 3 lần, Nghe đến cheeeeeeeeeet :))))))",2026-05-28T15:15:17Z,1148
@kimmanhquyen,“Có những bài hát nghe xong rồi quên… còn nhạc của Sếp thì nghe xong lại thành kỷ niệm.”,2026-05-28T10:56:10Z,241
@boc_pha,Còn ae nào vẫn cày ko mình xin một cánh tay vớiii🎉🎉🎉,2026-06-03T06:25:29Z,3
@echolith_vn,"3:05 ""feels the aura"" 😭🙏",2026-05-28T14:03:01Z,126
@viha6917,Like = cày hehee❤❤❤,2026-05-28T13:15:23Z,1086
@tranleankhang1411,Ai hóng điểm danh🎉🎉,2026-05-27T05:01:03Z,277
@maimaisimpgura,"*1,2 triệu like nào*",2026-06-03T04:58:29Z,5
@nhacsongthaibinh8386,*Comment này được 1k tim gọi cả Thái Bình vào cày view* ❤❤❤,2026-05-28T13:45:12Z,301
@zreuge,Cay tới sáng. Mà không ai like. Haizz😌,2026-05-29T03:14:49Z,270
@AyeshaSiddika-k7c7v,"Anyone from India, Pakistan,Bangladesh? 
🇮🇳🇵🇰🇧🇩",2026-05-28T16:12:44Z,347
@nguyenthingocloan9669,"Mang đặc trưng VN vươn ra Thế giới, tự hào quá VN, Sơn Tùng đỉnh nhất trên đời",2026-06-03T01:12:46Z,2
@HangPham-ln4ng,Cày đc 100 view r mà ko được sky like😢,2026-05-30T07:54:29Z,652
@hien1809,"T là tài xế Green SM, t mở sáng giờ lặp đi lặp lại bài này, khách lên xe t cho nghe cả già lẫn trẻ 😂😂😂",2026-05-29T02:14:13Z,729
@nganthuongduongthinganthuo7618,"Nếu cmt này được 400 tim, tôi sẽ kêu lớp K64D1 trường THPT Đô Lương 1 vào cày like hết MV của sếp, mãi yêu❤❤❤❤",2026-05-28T14:25:35Z,268
@NgọcLâm-r5b,quá đỉnh ❤,2026-06-03T03:48:57Z,2
@EnderSFreeFire,Xin những cánh tay vẫn còn đang cày VIEW cho sếp!!!❤,2026-05-29T08:08:45Z,374
@hungnguyentuan06,cmt được 10tym cày view tới sáng,2026-05-28T13:06:17Z,1700
@privegym,"Mình là chủ phòng tập gym, nếu comment này được 1000tym mình sẽ mở bài này mỗi buổi chiều vào giờ người tập đông nhất từ giờ tới hết năm!",2026-05-28T14:18:58Z,2023
@tienthanhBui-u7k,とっても好きです,2026-06-03T03:09:48Z,2
@kingloi5563,"Mỗi lần có người like bình luận mình sẽ nghe lại một lần , Yêu cả nhà",2026-05-28T13:32:42Z,943
@codinginterview101,Mỗi lần có thông báo like comment này mình sẽ quay lại xem 1 lần,2026-05-28T14:16:36Z,1613
@quanvanthánghep,Cmt này được 500 like mai bật nhạc cho cả cty nghe,2026-05-28T15:30:30Z,570
@nguyenthingocloan9669,Đỉnh Kao Thế giới,2026-06-03T01:09:37Z,2
@KienManh-ep5it,Ai đang ở đây và ai đang có một dan máy tính 30 máy như tôi thì bước ra đây,2026-05-28T01:14:21Z,120
@KALAZÉBZMUSIC,I'm a singer and I've never had 1k likes in the comments of Son tung  m-tp🙏🙏🙏🙏🔥🔥🔥🌏,2026-05-28T13:43:00Z,1525
@SoulZMusicGroup,SKY ĐÂU RỒI - SƠN TÙNG M-TP  👇👇👇,2026-05-27T05:11:02Z,391
@nhannguyenthanh9217,Trưa vui vẻ nhé,2026-06-03T04:28:05Z,2
@Nh-dw2fw,xin cánh tay những ai đã nghe lại 5 lần liên tục,2026-05-28T13:26:50Z,198
@NeCattiee,3:13 domain expansion: Malevolent Shrine🔥,2026-05-28T14:07:23Z,161
@nguyenhonghai9415,Nếu bình luận này được 1000 like mình sẽ bảo cả công ty cày view cho sếp mãi là sky ❤ 🎉,2026-05-28T13:24:20Z,355
@ThaoNguyen-pg6zi,Tôi cùng 2 con trai vẫn xem và nghe hằng ngày🫰.,2026-06-03T01:15:35Z,1
@Tungdomino01,Giờ này ai còn cày k cho t xin cái cánh tay😊,2026-05-28T21:52:38Z,257
@minhpham6632,1❤= 1 lần cày😂😂,2026-05-28T14:20:48Z,1172
@Phucs-zz,Ai nghe lại lần 2 điểm danhhh🎉🎉,2026-05-28T13:09:21Z,280
@PhongNong-z7r5z,Càng nghe càng cuốn,2026-06-03T02:37:09Z,2
@ezgam-aovz,"Ai !!!, ai còn ở đây và nghe COME MY WAY nào✋✋",2026-05-28T13:41:35Z,273
@duongngoctinh6034,Nào đủ 2K like thì mua hết tiền net cày,2026-05-28T13:06:21Z,879
@HsiCzo,Giờ này ai vẫn còn thức khuya cho xin một cánh tay✌️,2026-05-28T19:48:52Z,154
@ThoạiModGamee,"Chúc mừng Anh "" idol "" cố gắng phát triển và vươn xa hơn nữa ạ ❤️",2026-06-03T05:16:20Z,2
@Review.camlanh,Cmt này được 1k tym bậc hết máy trong công ty cày 3 ngày 3 đêm,2026-05-28T13:46:49Z,1309
@LoiTan-pi5ln,"nhà tui mở tiệm net, comment này được 5 tim xin bố ngày may đóng cửa mở hết máy cày view cho sếp🤣",2026-05-28T14:30:21Z,563
@Sys-tz1ns,"Mọi người đừng like MV trước, chờ đến lúc công chiếu rồi like",2026-05-28T10:20:30Z,142
@zorobacon,nín thở cho đến khi được 1 nghìn like👍👍👍,2026-06-03T03:35:35Z,2
@VânNguyễn-o9k8b,"Team cày view hôm qua tới giờ đâu hết rồi ạ, hãy nói với tôi , tôi ko cô đơn, SƠN TÙNG M-TP",2026-05-29T04:04:07Z,184
@Akeno_TakamiyaMio,Give a song to Japan 🇯🇵❤,2026-05-28T13:10:59Z,227
@purrpalace68,"If this comment hits 1k likes, I'll play this song for my cats every single day. Love TYGA.",2026-05-28T13:31:53Z,353
@LyCao-h1c,❤❤❤,2026-06-03T01:18:26Z,2
@nhacvietdisco,cmt này dc 1k tym mai tôi bật hết máy công ty cày tới đêm,2026-05-28T14:45:59Z,935
@lexuantai9644,Mình đang là du học sinh Đức nếu comment này của mình được 1k tym mình sẽ vào tận trung tâm trường mình và mở to bài này cho tụi sinh viên Đức nghe... Cùng đưa MV mới của Sếp ra khắp thế giới nào mn !!!!,2026-05-28T14:32:28Z,713
@AniphoneMinh,Ai đang nghe nhạc sếp thì tim nàooo,2026-05-28T14:14:51Z,122
@nguyentrongvinh96tb,"1,2M likes => 1,3M let's go",2026-06-03T06:22:39Z,2
@Paulvu9x,"nhà tui bán phở, cmt này 1k tim tui mở mỗi ngày cho khách nghe tới cuối năm",2026-05-28T14:19:08Z,449
@khanhcanfly,2:40 sếp tùng bành trướng lãnh địa =))),2026-05-28T14:27:43Z,161
@ManhNguyenshinsoc,"Mình là thợ tóc ở Mỹ Đình,  nếu comment này được 500 tym mình sẽ mở bài này cả tuần ở tiệm mình cho đến hết năm. Nói là làm. Số 8 Tân Mỹ - Mỹ đình mời anh em qua nghe cùng nha.",2026-05-28T14:32:09Z,1336
@NgọcLêThanh-q8q,So love,2026-06-03T04:19:19Z,2
@ezgam-aovz,"10giờ đêm rồi, còn Ai, còn Ai nghe COME MY WAY ko nhỉ✋✋🔥",2026-05-28T14:59:26Z,230
@NguyennnTuann,Cmt này được 500 tym bật máy tính ở nét thâu đêm,2026-05-28T13:33:53Z,159
@khucnhacthoigian08,Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 2 lần.......,2026-05-28T14:39:41Z,1006
@truongquytram,23.3M rồi. Tăng tốc để tối kịp 24M nào mn ơi,2026-06-03T04:29:24Z,2
@Yurisoulchill,Comment này được 2k like mai tôi bật nhạc Sếp tỏ tình NY :))))))),2026-05-28T15:47:35Z,2485
@BrainrotDrop,"Every time someone likes this comment, I'll listen to it again. I love ST MTP. I love the whole family.",2026-05-28T13:39:41Z,858
@kana-p4j-g9w,Tuy ko hiểu j hết nhưng cmt này cứ đc 1 like là tôi sẽ quay lại nghe thêm 1 lần,2026-05-28T15:14:05Z,370
@jisoojisoo3755,mn cày cả Có Chắc Đây Là Yêu nữa cho lên 200M đi nhaaa ❤,2026-06-03T03:54:49Z,2
@vantungofficial5901,Come My Way🎉🎉🎉,2026-05-28T12:49:53Z,159
@dbao2006,ai đang nghe thì ❤ phát nào,2026-05-28T13:31:41Z,126
@Loitinhbathu,Mỗi lượt like comment này tôi sẽ thức thêm 4 phút để nghe lại MV 1 lần :))))))),2026-05-28T14:53:23Z,1327
@nguyenthingocloan9669,Sao có thể có 1 người tuyệt vời như Sơn Tùng dc nhỉ. Quá tự hào luôn r,2026-06-03T01:00:52Z,1
@longlili1597,"Mỗi lần có người LIKE cmt này, tôi mở cho cả công ty nghe",2026-05-28T13:25:50Z,715
@arttenka,01:04 Come My Way,2026-05-28T13:00:24Z,745
@PhiHoàng-o2v,Mỗi lần có người like cmt tôi sẽ vào nghe lại 1 lần ♥️♥️.,2026-05-28T14:52:39Z,123
@mananguyen4121,Ngày xem 4.5 lần thôi 😂 mà nghe không chán,2026-06-03T01:19:25Z,1
@Moorgenvietnam,Mỗi lần có người like bình luận này thì tôi sẽ quay lại nghe 1 lần,2026-05-28T13:17:35Z,1877
@loi9610,"Mình là sinh viên Dược quê Thái Bình, nếu cmt này đc 100 tym mình sẽ nghe bài này 50 lần mỗi ngày đến hết năm",2026-05-28T14:40:59Z,240
@thapmuoimuoi,Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 1 lần,2026-05-28T14:47:18Z,331
@luongthanh780,Đom đóm ủng hộ sky,2026-06-03T01:48:23Z,7
@ChúcNguyễnNgọc-x3q,0:21 COME MY WAY,2026-05-28T13:28:57Z,181
@PaccyYoProduction,Any one to stay here until 2090 ❤❤🎉,2026-05-28T13:54:28Z,145
@AncientHarmony-r2b,每次有人点赞这条评论，我都会回去再听一遍。,2026-05-28T13:51:29Z,228
@Kien_nham1982,45 tuổi ngày nào cũng mở nghe tầm 20 lần mình còn mở loa to cho cả phố nghe,2026-06-03T01:11:49Z,1
@NguyễnTuấnAnh2K4,Anh em hãy làm phá kỷ lục hãy trao cho anh sau 24h luôn nhé ai muốn điểm danh✋✋,2026-05-28T13:52:11Z,126
@kongqhuys_06,"anh em cho cmt này lên top, tui cày ngày cày đêm :))",2026-05-28T13:20:47Z,710
@Top1-thegioiii,0:20 COME MY WAY,2026-05-28T13:09:35Z,176
@huongbarbie5366,sếp em đỉnhhhh,2026-06-03T03:52:44Z,2
@popkidsmovie,Mình là giáo viên cấp 1. Cmt này được 500 tim mình sẽ mở bài của sếp vào mỗi ngày thứ 5 vào giờ ra chơi để cày view cho sếp,2026-05-28T15:02:24Z,368
@HoabgBach,1 lần like = 1 lần cày😂,2026-05-28T13:44:13Z,953
@Quanhoangvu12,1:04 come my way,2026-05-28T13:16:14Z,154
@banhhh4422,Hi everyone ! I'm from Viet Nam and I really like this song ❤,2026-06-03T05:22:52Z,2
@Top1-thegioiii,0:21 COME MY WAY / Top 1 🎉,2026-05-28T13:11:20Z,368
@nghiahuynhgia9373,4:25 Come my way,2026-05-28T13:05:01Z,180
@anhtuannguyenle4395,"Mình đi dạy, cmt của mình được 1k mình spam 1 tháng bài này cho hs mình 🎉",2026-05-28T15:24:21Z,591
@MinhhhChiii,"em rất hài lòng với biểu hiện hôm nay của mình, tất cả còn lại giao cho duyên số",2026-06-03T04:12:50Z,1
@NguyenNguyễnThi-w5u,Ae cày nào. Để đây 1 tuần sau quay lại 😂😂,2026-05-28T13:46:31Z,137
@adichvu5957,"Mình đang là tài xế công nghệ, nếu bình luận này được 1k tim sẽ mang theo loa bluetooth mở cho khách nghe suốt 1 tuần. 🎉",2026-05-28T22:22:55Z,866
@Jihoon5775,Mỗi lần có người like cmt này tôi sẽ quay lại nghe 1 lần 👍🏻👍🏻👍🏻,2026-05-28T14:42:43Z,259
@ThờitrangKiwi,Vì em ấy xứng đáng và vì tinh thần Việt tiếp tục cày view nào cả nhà ơi,2026-06-03T01:42:50Z,2
@premierleague1410,Mỗi lần có thông báo like comment này tôi sẽ quay lại xem 10 lần ❤,2026-05-28T14:28:02Z,598
@tuongvinguyenkhoa6211,0:13 come my way,2026-05-28T13:07:56Z,335
@CườngTrần-k7g8b,"chắc chắn rồi mỗi lần like bình luận này, tôi sẽ quay lại xem lần nữa",2026-05-28T13:56:13Z,440
@khanhlan9426,Có ai như mình không ? Cứ mỗi sáng thức dậy việc đầu tiên là vào xem hôm nay được bao nhiêu lượt xem rồi,2026-06-03T03:52:04Z,3
@letrungvu9866,"Tôi làm ở siêu thị điện máy, cmt này được 500 likes tôi sẽ bật nhạc ở siêu thị 1 tháng cho cả làng cả nước nghe ❤",2026-05-28T17:03:11Z,568
@nguyenphonqcuaem,sáng sớm ai nghe không,2026-05-28T22:48:39Z,140
@emotionstation-2025,Tui ông bố bỉm sữa. Mỗi lần có like cho cmt này tôi sẽ mở cho con tôi nghe 1 lần :))) 😂,2026-05-28T15:00:21Z,548
@MinhTri-qk9gk,Mọi người vẫn ở đây 🎉❤,2026-06-03T04:33:49Z,2
@LMHieu-03,"Hãy cho tôi biết bạn vẫn ở đây
👇👇👇",2026-05-28T13:34:38Z,190
@Pitv25,1 tim = 1 view,2026-05-28T13:58:21Z,315
@QuynhDiem-lz4gw,01:48 COM MY WAY,2026-05-28T13:08:59Z,154
@nguyenthingocloan9669,ST hay ra nhạc đến năm 50t nghe cũng ko chán nữa,2026-06-03T01:11:50Z,0
@JahVibesAudio,"Comment này được 2k like, mai tôi nghỉ học cày view cho sếp :)))))))",2026-05-28T15:37:11Z,1158
@dieukhanhphuong,Cmmt này đủ 100 tim mai tổng hết mình sẽ mặc váy nhaaa❤❤,2026-05-28T13:39:19Z,706
@chanhusky700,"Comment này được 500 tym, tui sẽ tỏ tình với crush vào ngày mai !!!!!! 🤩🤩🤩",2026-05-28T14:28:23Z,553
@Azuki-UwU,Nghe 1 lần có thể ko thấm nhưng nghe 10 lần thì nghiện rồi sếp ạ🫪,2026-06-03T05:12:06Z,2
@ginsadboy9948,"mỗi lần có 1 thông báo cmt này có lượt like, mình sẽ xem một lần !!!",2026-05-28T14:05:28Z,328
@kinizen,Like = cày view trong lúc ôn thi THPTQG,2026-05-28T13:23:35Z,255
@時代を超えた言葉,Mỗi lần có người like comment này. Tôi sẽ quay lại nghe 5 lần,2026-05-28T14:47:28Z,163
@TuấnHoàngHải-c5j,🎉🎉🎉,2026-06-03T04:59:51Z,2
@K-Dragon911,Mình là chủ tiệm Mì Trộn Tấn Phong ở Tuy hoà. Nếu bình luận được 200 tym mình sẽ mở bài này cả tuần,2026-05-28T14:34:49Z,350
@Eraza-playtsb,cmt này đủ 100 tim mai đứng ngay buổi tổng kết tỏ tỉnh crush nhaa❤❤❤,2026-05-28T13:28:06Z,346
@anvatcungxuan,Ai tới rồiiiii dơ tayyyyy nào,2026-05-28T13:02:03Z,508
@nhungwitch4585,Sếp em mãi đỉnh🎉🎉🎉🎉🎉🎉🎉,2026-06-03T01:42:54Z,2
@thangmiennui4804,Mỗi lần có người like bình luận mình sẽ quay lại nghe 1 lần,2026-05-28T13:58:17Z,732
@NguyễnTuấnAnh2K4,1 lần nhấn like tôi sẽ quay lại nghe thêm 1 lần🤡,2026-05-28T13:53:20Z,430
@nhaeptv1367,Tôi đang tích cực cầy View nhưng không thấy ai Like,2026-05-29T08:32:19Z,681
@minhngọclê-h8s,Càng nghe càng hay nha ❤ nghe lâu mới phiêu,2026-06-03T03:57:07Z,1
@andyphuongnhi2203,"Điểm danh ai đang nghe ạ
Come My Way",2026-05-28T13:21:19Z,141
@Hungskyway,bl này đc 100like tôi mở loa nhà bật đến sáng,2026-05-28T13:36:25Z,179
@29s1_Princexx,cmt này được 1k tim thuê net cày xuyên đêm,2026-05-28T13:36:12Z,460
@Meatshzl,Sếp mãi đỉnh sếp ơiiiii❤,2026-06-03T04:26:11Z,1
@Juti2004-GT,Còn ai đang nghe với t không?,2026-05-28T15:06:25Z,178
@miyurin_dz,điểm danh những cánh tay đã nghe được 5 lần nhaa !!!🎉🎉,2026-05-28T13:19:42Z,129
@SoZEntertainment,Cmt này được 1k tym mình sẽ mở bài này mỗi ngày và hướng dẫn khách thu âm bài này nhiều.,2026-05-28T14:37:26Z,141
@huyenmoew5878,nghe hồi như nghiện ấy mn ơi :D,2026-06-03T02:09:00Z,1
@Dyu2-i2n,"Mình là dân văn phòng , mình sẽ mở loa to ở công ty hết tuần này nếu như được 1000 tym 😂",2026-05-28T14:28:50Z,137
@luale1166,10p nữa cả nhà Skyyy ơi,2026-05-28T12:51:05Z,114
@DeepFocusAndMusic,"If this comment gets 2K likes, I’ll quit work tomorrow.😂",2026-05-28T16:46:14Z,394
@1iempie,hời ơi mười mấy năm trôi qua t vẫn tự hào vì anh ấy như ngày đầu t bước đến sky tour nha bạn iu,2026-06-03T06:38:40Z,1
@ThaoThanh-rv3sx,Cả nhà đâu hết rồi nào,2026-05-28T13:01:24Z,583
@NAMPHAMSKY-i6t,Bình luận này 100 tim tôi sẽ treo máy tính đến sáng mai,2026-05-28T13:22:43Z,565
@lzmhtan108,Mỗi lần có người like cmt này tôi sẽ quay lại nghe 1 lần,2026-05-28T14:48:30Z,168
@phuongyen1748,top,2026-06-03T01:40:30Z,4
@linhnhat4314,ANH EM HÀ NỘI LIKE ĐIỂM DANH NÀOOOOOOOOO !!!!!🎉🎉🎉🎉🎉,2026-05-28T13:01:10Z,439
@HàTrungNguyễnLê,Tyga rapp hay vl,2026-05-28T13:44:13Z,181
@andrewkng19,Mỗi lần ai đó like comment tôi thì tôi sẽ quay lại xem thêm 1 lần nữa<3,2026-05-28T15:35:22Z,163
@HảiVy91,Nhạc hay,2026-06-03T01:59:03Z,2
@Darktheripper-666,nếu bình luận này đc 1k like mai t thuê cả tiệm net cày view cho sếp!!!,2026-05-28T13:23:42Z,268
@ThaiNguyen-vj1nc,"Cày 2 cái laptop, 3 cái đt, 1 máy tính ko ai like 😢",2026-05-29T04:15:15Z,748
@butgamo9592,Mỗi lần có người like cmt này. Tôi sẽ quay lại nghe 1 lần 🐷🐷,2026-05-28T14:18:46Z,344
@ThucNguyen-pv5ku,Quá hay,2026-06-03T01:24:55Z,2
@tminhgm,1/6/2026 sau khi thi xong và tôi sẽ quay lại đây 1 lần nữa và xem được bao nhiêu like?,2026-05-28T13:06:44Z,640
@tamtotti2580,NẾU bình luận của tôi được 222 Tim tôi sẽ kêu cả họ vào cày view cho SẾP,2026-05-28T13:14:16Z,334
@jayjayoffical1307,"Ae cứ hiểu đơn giản là chả lẽ cất công bỏ 2 năm trời cho dự án ấp ủ lại để cái chuyện phát âm sai hay câu từ sai nghĩa mang lên cho cả thế giới cười mình sao, với cách làm việc chuyên nghiệp của sếp thì chả cần phải nói gì tới mấy vấn đề này. Ý đồ hết",2026-05-30T05:16:23Z,171
@phuonganhnt88,"nay còn hơn 1.5M thôi đừng tụt nữa nha, thẳng tiến mốc 30M cố lên nào",2026-06-03T02:32:59Z,3
@mèo_con_cuti,"1 like = 1 tiếng học bài, việt nam nói là làm",2026-05-29T00:53:20Z,117
@LongNguyễn-o5b,Nếu được 1 like .. Tôi sẽ mang loa đi khắp HN bật bài này 😂,2026-05-28T15:34:26Z,256
@quoctrung1712,"tôi chạy xe cứu thương , cmt này được 3k like , mai đi làm sáng sớm sẽ bật bài này lên loa để lấy động lực 1 ngày làm việc ế dài cổ ☺️ ko một cuộc gọi cấp cứu .",2026-05-28T15:42:15Z,410
@nocnong-p4s,quá hay quá đỉnh quá cuốn 🎉🎉🎉,2026-06-03T03:37:53Z,1
@YTBNexusjrVN,1k like tôi chạy ra ngoài đường nói thật lớn ''TÔI LÀ FAN SKY'',2026-05-28T13:25:03Z,236
@SensonHouse,"Tôi là cô giáo nổi loạn, Comment này được 1k Tym mai cho hs nghỉ cày view cho sếp :)))))))",2026-05-28T15:38:55Z,2271
@minhac8466,"Mình đang làm app sập bên Myanmar, nếu cmt này được 500 like mình mở cho cả khu tự trị nghe… Việt Nam nói là làm",2026-05-28T17:17:43Z,146
@nguyenthingocloan9669,Quá tuyệt vời. ST đỉnh nhất thế giới,2026-06-03T00:59:09Z,0
@ViệtHùng-q2i,Mình là chủ sân cầu lông nếu cmt này đc 100 tym mình mở sáng chiều đến cuối năm,2026-05-28T14:23:20Z,235
@Truong017,Nêua cmt này được 1000 like mai cả công ty samsung cày view,2026-05-28T13:34:10Z,123
@nhuy3577,🎉🎉🎉,2026-06-03T01:27:06Z,2
@HuyenThu-xu8io,Ngày nào cũng nghe,2026-06-03T06:10:33Z,1
@xuanhathudong_,"Nhạc Sơn Tùng mười mấy năm vẫn chung một công thức nhỉ, nghe lần đầu thấy hỏi chấm lắm mà nghe lần 2 3 4 n+1 lần lại thích...",2026-06-03T02:50:13Z,1
@phihayĐậpđá,5 ngày cày rồi=)) mà nói thật nghe k chán,2026-06-03T01:18:09Z,1
@Huyhoang123-MTP,Nay tăng 900k nha mấy ní cố 1M5 nào,2026-06-03T06:20:15Z,2
@VũDoãn-z6i,"I’m come from to UK , love this",2026-06-03T02:46:45Z,1
@nguyenthingocloan9669,"Năm nay Sơn Tùng ra MV chắc chắn năm 2026 này sẽ thành công, suôn sẻ. T nghe bài này xong thấy tràn trề năng lượng và gặt hái dc nhiều thuận lợi trong cuộc sống. MV này năng lượng rất rõ rệt, đâm chồi nhựa sống thôi thúc mọi người sống tốt hơn 👍👍",2026-06-03T01:19:07Z,1
@Dothimyhanh-1980,03/06/2026 có ai đang xem không,2026-06-03T01:45:54Z,5
@Tuananhvuive0412,🇻🇳 Chúc đất nước phát triển,2026-06-03T02:15:17Z,1
@quyensiuofficial8181,Nhạc đỉnh quá sếp ơi,2026-06-03T06:32:26Z,2
@nguoikechuyentamlinh99,"Số người vẫn đang càyyyy!!!
👇",2026-06-03T04:54:47Z,3
@BEPTRONCOHUYEN,U50 vẫn đang cày view hàng ngày,2026-06-03T05:55:22Z,2
@luongminhchau1274,"Ngay 1 lần thấy ko hay , nhưng càng nghe càng cuốn cứ muốn replay Hoài",2026-06-03T05:42:17Z,2
@Daigia455,Ai la fang son tùng mtp diem danh nao❤❤❤,2026-06-03T06:24:28Z,2
@phianhnguyen2102,Càng nghe càng hay,2026-06-03T05:05:23Z,1
@BảyCr-j2l,Lên đi lên đi nào 🎉🎉🎉,2026-06-03T01:31:36Z,1
@hoangleminh3693,Cần có thêm những MV quảng bá về Thái Bình quê hương của ca sỹ,2026-06-03T05:26:51Z,2
@muavuquyen888,Đã ngày thứ 5 cày view liên tục cho sếp❤,2026-06-03T03:28:24Z,1
@mtp4764,Mình nghe khoảng 80 lần rồi hihi,2026-06-03T01:35:57Z,2
