Comment_Author,Comment_Text,Comment_Date,Like_Count
@odvzui9731,it has already entered melon 5 minute chart!! international mys keep streaming on yt and spotify,2026-05-29T06:23:59Z,449
@strawberrymilkcake0,the way this casually got 1million views in 3 hours... aespa you will never be forgotten,2026-05-29T07:26:02Z,145
@cupcakkeslefttoe7248,finally we have Giselle’s era now,2026-05-29T07:49:41Z,209
@chaizer_wine,MV OF THE YEAR,2026-06-02T08:03:26Z,5
@alleyking,AESPA DID IT AGAIN !!! I LOVED THIS SONG AND THE WHOLE ALBUM!!! 🍋,2026-05-29T05:08:13Z,78
@a2kcv,THE REAL SONG OF THE YEARRRR ATEEEEEEEEEEEEEEEEEE,2026-05-30T16:26:52Z,111
@byunbh4921,the best song released by a kpop this year so far,2026-05-30T03:38:04Z,108
@aien9811,나왔다 여름의 또대급 또스파,2026-06-02T05:20:43Z,4
@mikoesanokie,This album is absolute chef’s kiss 🤩,2026-05-29T05:43:02Z,148
@jiaxunli-l8w9h,OMG Winter is INSANEEE,2026-05-29T04:08:48Z,124
@PROFUNDEMBS,Their stylist definitely needs a raise 💯 All the outfits in the mv are lit 🔥,2026-05-29T07:55:50Z,67
@johnzheng696,Almost 24 million yassssssss,2026-06-02T16:26:24Z,6
@khairinhas,music video of the year,2026-05-29T11:33:43Z,114
@SyedTara-x1x,Winter rapping is something I didn't knew I needed,2026-05-29T05:03:00Z,90
@way2chase,that's one of the best on best from sm entertainment and aespa 😭,2026-05-29T12:41:49Z,104
@MuteMime-y7j,Must listen to again and again and again and again!!!,2026-06-02T07:38:03Z,7
@NikolaSovová-w9j,Omg Giselle’s parts are amazing and I’m glad that she has a lot of lines in this song,2026-05-29T04:58:57Z,251
@ngjoey3202,"I'll make it Lemonade ❌️
I'll make it LemonATE✅️",2026-05-29T08:16:49Z,252
@RahmonWilliams,ALBUM OF THE YEARRRRR,2026-05-29T04:01:08Z,345
@wayvisnct5145,The last chorus being a dopamine boost,2026-06-02T15:02:29Z,3
@nafzgans56,I love the winter rapping part🫰,2026-05-29T05:54:14Z,137
@Monsterfanspot,I'm not a fan of aespa but this song is fire!! I didn't expect that!!,2026-05-30T00:13:51Z,144
@onyour_æspa,1:33 NINGNING AAAAAAAAAAAAAK❤,2026-05-29T04:06:07Z,117
@dollz4lyfe,"selingan if i treasure versi aku, lemonade aespa candu banget jujurrrrr ini beneran lagu mereka banget 😭❤️‍🔥",2026-06-02T07:35:36Z,5
@s00.fL.4.8,"NINGNING DICIENDO ""MUCHAS GRACIAS MI AMOR"" AMO😭",2026-05-29T04:39:17Z,89
@sopia1201,중독성 쩐다.상큼하네.윈터도 레몬같음.,2026-05-29T06:24:34Z,102
@fabian-i1e,11 MILLIONS OMG AESPA IS ON FIRE AND A FULL ALBUM OMG,2026-05-30T03:52:32Z,97
@silvisilvi2752,keep and fighting mys,2026-06-02T14:43:55Z,6
@AthenaLopez-h2x,They all have highlight parts! Loving them all soooo much!,2026-05-29T12:41:41Z,86
@alleyking,THE LEMONADE IS HERE !!! 🍋,2026-05-29T05:09:46Z,166
@MraymTouka,"I'm a New Jeans fan and I support you, Espa. I love you girls.",2026-05-29T22:51:46Z,243
@MalaSaiba-d5x,BEST SONG,2026-06-03T01:00:28Z,5
@caseykpopcrashout,"yess aespa my ult girl group serving againnnnn, i knew this era was gonna be peak",2026-05-29T04:01:01Z,73
@greysoyrus,NINGNING SPANISH LINE IS THE BEST PART LMAO I LOVE IT SO MUCH,2026-05-29T04:13:38Z,204
@whyjustme__,노래 진짜 개좋네 딱 시원한 쇠맛여름 느낌이라 진짜 흥할듯,2026-05-29T05:40:44Z,89
@倫んん,君が生きてるから生きてるよ,2026-06-02T07:33:54Z,2
@MyaMyaHtwe-l9x,My morning start with Lemonade,2026-05-30T00:33:12Z,93
@sdhbj-e4y,this is definitely SOTY!!! 🔥🔥🔥,2026-05-29T04:01:07Z,138
@Elenablink-11,I am addicted to Aespa and lemonade 😅😅😅,2026-05-29T05:51:35Z,157
@GabrielOliveira-yb6yb,Giselle and NingNing eating up since Whiplash Divas,2026-06-02T16:14:29Z,5
@Rinahumor,I love that every aespa MV always have all the members for the thumbnail,2026-05-29T04:24:26Z,94
@FloreFiddelaers,THEY ARE ON NEXT LEVEL!!! STREAM THISS HARD GUYSSS!!,2026-05-29T04:51:54Z,95
@felipequinones5537,WINTER ATE THIS 🔥😏,2026-05-29T04:05:34Z,327
@anyanocounter4279,Insane bruh...,2026-06-02T07:54:10Z,3
@machen8783,나 리치맨때부터 뮤비에서 유독 얘네한테서 느끼는 이 유쾌한 혁명군같은 느낌이 뭔지 모르겠음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 좋음 여자들이 하는 여자 위주의 예술,2026-05-29T04:35:15Z,128
@windasari8430,aespa the best,2026-05-29T15:31:40Z,78
@homenumber6108,"Team under 24 hours here
👇",2026-05-29T11:01:15Z,342
@rangrang_3339,Give aespa 1st place ⚡️💜🍋,2026-06-02T12:52:16Z,4
@thalilorenz__,"10M finally, our goal is 15M don't give up mys",2026-05-29T23:08:00Z,231
@april-th6uk,"OMG NINGNING ""MUCHAS GRACIAS MI AMOR""",2026-05-29T04:03:39Z,265
@notsoclassyme,Okay now this hits hard,2026-05-29T12:08:13Z,78
@고달픈삶,최고야.... 최고!!!!!!!,2026-06-02T14:48:43Z,5
@ria55x,"aespa biggest debuts on Spotify Counter: 

1. #LEMONADE — 2,541,732 
2. Whiplash — 2,509,098 
3. Dirty Work — 2,396,906
4. Supernova — 1,942,333 
5. Armageddon — 1,893,656",2026-05-30T14:47:54Z,239
@ChRhaast,"This is what ""Aespa"" should be like❤❤！",2026-05-30T01:15:33Z,79
@YaaOomic,WINTER ate that rap!,2026-05-29T04:09:05Z,118
@yeayea.wlewlee,"23M Today, Fighting Mys",2026-06-02T11:04:42Z,6
@stop_being_a_parasocial_freak,THEY PUT THEIR WHOLE AESPUSSY IN THIS SONG UGH IM OBSESSED,2026-05-29T13:53:40Z,77
@seehjane,"4 Visual
4 Vocal
4 Dancer
4 Rapper
4 Talented
Aespa is cool!❤❤",2026-05-29T04:02:24Z,139
@snowwhitewinter01,"10M (Done)
20M (Done)
Next goal -> 30M 

Fighting MY'S !!!",2026-05-31T13:12:31Z,81
@rayraysquid,Sm lemonade songs always slay,2026-06-02T23:46:43Z,3
@PooMonkeyMan,"Damn, one of the few releases I was on time for and is an absolute banger. Plus Winter’s rap is just 🤌.",2026-05-29T04:47:03Z,195
@araliya131,Winter just giving everything in this mv she own this era,2026-05-29T08:16:15Z,117
@vitaomega386,So addictive! The vocals are insane and Kim Minjeong’s rap is crazzzzyyyy,2026-05-30T04:31:35Z,80
@johnzheng696,keep streaming guys !!!!!!!!,2026-06-02T06:39:29Z,15
@katgirll999,2:32  MY FAVORITE PART  😭,2026-05-29T04:49:07Z,317
@nniiuuniu,Giselle getting insane screen time AND proper vocal + rap moments?? oh the universe finally stopped playing with me 😭 diva WONNNN,2026-05-29T04:49:39Z,102
@rajarubya1440,7.8 mil views in 11 hours is crazy let's make it 10 mil in a day 50 mil in a week or month and then finally 100mil U can DO IT AESPA AND MYS,2026-05-29T15:21:14Z,187
@dalaniss,another hit from AESPA! tokkimy here,2026-06-02T16:15:08Z,3
@NurislamPopov,IT'S 6 IN THE MORNING AND I'VE BEEN UP THE WHOLE NIGHT WAITING FOR THIS,2026-05-29T04:03:13Z,158
@spicyy_spicess,OMG SOTY!! AESPA COMEBACK TO SAVE KPOP THEY DID IT AGAIN!!,2026-05-29T04:01:11Z,90
@mehrzra5608,"3 reasons to listen to lemonade:
1.Aespa
2.Aespa
3.Aespa",2026-05-29T07:26:02Z,140
@arunalaaa-c5h,"Mys kalo lagi war: 😡😤🤯🤯
Mys kalo streaming: menghilang",2026-06-02T10:49:28Z,6
@ay7025,SONG OF THE YEAR MV OF THE YEAR,2026-05-29T04:05:20Z,80
@allthatglam57,"1:34 NINGNING ""MUCHAS GRACIAS MI AMOR"" ITS HEALING ME",2026-05-29T04:54:43Z,82
@dithaifani,0:39 Winter ❤ it's gonna be my fav part of the song,2026-05-29T06:44:40Z,307
@Ningtaoma,30M in 1 week str3am more mys,2026-06-02T13:03:05Z,7
@enpu.X0,0:40 OMG WINTER RAP IS SO NICE 😭✨,2026-05-29T05:28:33Z,135
@waardevill,"giselle is GLOWING! love the newjeans refference, the 60's to 90's style, all of it, lemonade soty!!! this isn't aespa, it's æspa!",2026-05-30T03:33:01Z,75
@Sonãri02,After hybe' disappointing releases this felt like cure to my ears,2026-05-31T05:33:17Z,110
@j.a.28,Don't be lazy mys! Keep str3æming!,2026-06-02T05:37:44Z,5
@windasari8430,"I know why Karina is really popular in AESPA,,,and is the most popular member,,it's because she always creates a strong attraction, I can't look away from her even a little bit",2026-05-29T15:21:21Z,98
@eye-shah,winter about to start singing genie 0:17,2026-05-29T04:06:25Z,401
@漾-11,2:03 ningning swag！！！,2026-05-29T04:14:44Z,75
@TheeRandomly,Comeback of the queens 😍,2026-06-03T00:45:39Z,4
@cutiepuca,"0:39 WINTER RAP SO FAST AND ADDICTIVEEE OMGG, MY MINJEONGGG",2026-05-29T05:18:18Z,247
@RefaAmelia-gm2ku,2:25 WINTER PART IS INSANE😭🔥,2026-05-29T04:06:40Z,166
@npcinkwangya,3:07 I got Blackmamba feels after watching this,2026-05-29T04:09:07Z,535
@HG-yn5mg,"let's achieve 25m today, My's!",2026-06-02T05:33:01Z,6
@aerichandesu-s5o,2:33  OMG THAT HIGH NOTE!,2026-05-29T04:09:26Z,201
@Phuntsho12345,0:40 WINTER’s part on fireeee,2026-05-29T04:14:06Z,225
@Carey-w9n,"0:40 Winter is such an ACE, all round.",2026-05-29T14:14:36Z,174
@arraufsakbandi2224,winter's rap is so incredible❤,2026-06-02T13:29:56Z,3
@aerichann-14,WINTER RAP IS INSANE!! she's vocal line but the rap is really cool,2026-05-29T07:45:45Z,119
@Cybermeatxwx4ui12,0:40 Oh winter the icon you are 🙏🏻🙏🏻,2026-05-29T04:34:50Z,132
@olaisnotme,"SOTD (Song Of The Day)
SOTM (Song Of The Month)
SOTS (Song Of The Summer)
SOTY (Song Of The Year)
SOTD (Song Of The Decade)
SOTC (Song Of The Century)",2026-05-29T06:54:38Z,170
@もえ-z6w,曲の中毒性もすごいんだけど、MVの見せ方？演出？が上手で、MV自体もすごく中毒性あって何度も見に来ちゃう,2026-06-02T10:13:46Z,2
@amiboacid,0:15 YES OFFICER WINTER,2026-05-29T04:10:58Z,730
@TheRubyZen,"Expected: A sweet, refreshing summer drink ☀️🍋
Received: A cyberpunk, heavy-bass, reality-bending cinematic masterpiece 🛸🔥
aespa doesn't just make comebacks, they literally hack the K-pop simulation.
MYs drop a 🍋 if you agree!",2026-05-29T04:00:39Z,513
@aerichandesu-s5o,0:39 LET'S GO RAPPER WINTERRRR,2026-05-29T04:13:00Z,755
@ally-097,2:11 THIS PART HELLO THE BRIDGE IS INSANE,2026-06-02T11:39:06Z,5
@autumnvals,1:41 WINTER'S part is addictive!,2026-05-29T08:00:37Z,153
@Chiquita_prettyalwys,WHIPLASH + SPICY + SUPERNOVA,2026-05-29T04:04:35Z,141
@egamovamuhayyo41,"I love Winter the most in this performance, i think, Winter owned this stage, isn't it??😍😍😍",2026-05-29T04:40:09Z,105
@johnzheng696,keep streaming,2026-06-02T19:16:29Z,5
@reveuselle,Winter so pretty and talented,2026-05-29T04:28:58Z,80
@conny4663,0:39 Winter GURL OMGGGGG✨️,2026-05-29T11:12:28Z,181
@avnitsme,2:12 NINGNING PART IS SO COOL!,2026-05-29T04:19:04Z,448
@nice-v6o,Where Mys ?? Les't go streaming why you not streaming mys??? Support guys 🙄,2026-06-02T17:50:57Z,10
@LilyRiz,1:26 addicted to giselle's rap ❤️‍🔥🫦,2026-05-29T08:04:27Z,97
@Griselwin7,Winter bagus banget gilaa,2026-05-29T05:30:53Z,86
@Redspring46,1:44 winter so beautiful,2026-05-29T04:40:28Z,265
@nananovaofficial,Sassy maknae Ning yizhou,2026-06-03T06:24:38Z,2
@picnicduongtau36,holy fckk winter is really gorgeous,2026-05-29T10:02:56Z,189
@youbaebee,2:11 AESPA YOU ALWAYS DEVOUR IN THE BRIDGES,2026-05-29T04:07:19Z,288
@athavbyn,0:39 WINTER WHEN YOU RAP PRONOUNCE IT'S ADDICTING,2026-05-29T04:34:23Z,147
@dlskjj12,winter's lazy rap ON TOP,2026-06-02T05:38:02Z,4
@DKMR98,Winter always got the best part lmao she's insane,2026-05-29T04:20:31Z,151
@npcinkwangya,"1:45 Ningning and Winter bumping XD
Welcome back the chaotic maknaes",2026-05-29T04:17:28Z,148
@thalilorenz__,"Karina is so pretty, every take of her make me more in love with her",2026-05-29T04:06:47Z,82
@Gigijung1749,Keep streaming mys,2026-06-02T03:31:12Z,8
@最高だ転職,karinas voice so powerful amazing,2026-05-29T04:41:57Z,135
@sB.nT2,"WHO gave Winter permission to look so pretty , I Think im in Love !!  1:44",2026-05-30T07:17:29Z,210
@bpd,와... 노래 진짜 좋네...,2026-05-29T06:14:47Z,119
@MicuQuiroga,MUCHAS GRACIAS MI AMOR 🗣️🗣️🗣️🗣️🔥,2026-06-02T16:42:34Z,5
@yu-nj6lr,"they got no eta, but they ate !! 1:12",2026-05-29T04:06:55Z,112
@rainbowocean3976,I am very proud of Winter.,2026-05-29T04:52:42Z,68
@menghoy5163,2:34 winter highnote 2:43 ningning highnote,2026-05-29T04:23:46Z,259
@meity5903,Fighting Myss,2026-06-02T13:06:56Z,5
@vxrycn,"2:19 AHHH KIM MINJEONG HAVE 
MERCYYY",2026-05-29T04:35:24Z,99
@dinodinosaur0211,"After listening to the whole album, I can say that it proves you can't produce a bad song when the artists themselves know how to SING. 

What's your favorite song in the album? Mine is Shakin'",2026-05-29T06:24:18Z,90
@seven-y1k-q6f,OMG winter rapping is holy peak,2026-05-29T05:30:45Z,79
@cheerycola,YES WE GOT WINNING HIGH NOTE,2026-06-02T18:32:00Z,3
@jhelinahayre438,"Giselle got lot of rap line here, I love it",2026-05-29T08:05:24Z,198
@KimHeewon_Official,1:34 NingNing speaking Spanish * faints in Latin *,2026-05-29T04:22:03Z,304
@Ddeonu_ksn,2:34 OMGG WINTER HIGH NOTE 🥵🥵,2026-05-29T04:04:26Z,164
@thelemonions,aespa make it lemonade!,2026-06-03T00:14:43Z,3
@s7_up,1:25 this part Karina's deep voice ahhhh! Then Giselle's entrance gagged!❤,2026-05-29T05:35:54Z,85
@jijelloe,2:26 OMG MAMMMY RAP SOOO FASTTTTT ?????,2026-05-29T04:09:09Z,75
@alpacastrawberry4504,2:20 WINTER YOU’RE CRAZYYYYY,2026-05-29T04:26:38Z,81
@raybeats23,I'll make it LEMONADEEEEE,2026-06-02T17:36:44Z,4
@oxsxyaraa,0:40 WE GOT WINTER RAP AGAIN OMHGG,2026-05-29T04:05:35Z,149
@dearsylus,0:17 IT FEELS LIKE A WHIPLASH SIBLINGS OMG,2026-05-29T04:29:36Z,122
@TheKpopTeaser,1:24 THIS PART IS FIRE,2026-05-29T04:06:38Z,300
@lovelyanne0,thank you sm for saving the industry with this,2026-06-02T05:36:51Z,2
@aetseye,"FINALLY GISELLE GOT RAP LINES , WINTER NAILED HER RAP PART!! AND KARINA 1:25 AND NING 3:04 IS SO ADDICTIVE TO HEARR ❤❤❤❤",2026-05-29T04:32:47Z,87
@rdp_mizo,Captain Winter goin crazy,2026-05-29T04:06:57Z,89
@TMT2222,WINTER TOREEEEEEEE 0:38,2026-05-29T04:32:00Z,86
@MariaMendez-md2xx,When they say ETA and do the choreography of New Jeans ETA dance ❤ love it,2026-06-03T00:42:52Z,3
@saarangghyoo,2:19 DAMN KIM WINTERRRR,2026-05-29T04:05:09Z,102
@ayyé_x,1:24 Miss Karina 🫠❤‍🔥,2026-05-29T05:21:25Z,71
@ChulbuliReshail,24 million at least today please mys,2026-06-02T15:39:31Z,15
@snail5742,This is the best release in kpop this year omg,2026-06-03T01:13:07Z,2
@ureshino_pickles,LEMONADE!!!!!!!!!!!!!,2026-06-02T07:12:11Z,4
@nananovaofficial,Ok now my bias is Giselle cause why not she is just so 🫦,2026-06-02T03:48:30Z,6
@ppforsmth,เอางี้น้าาเพลงติดหูมากกกก,2026-06-02T15:59:05Z,3
@annakabai-ky7mg,Go 30M plsssss,2026-06-02T15:01:17Z,3
@nhwng-r7u,23M>>>>,2026-06-02T16:25:11Z,4
@keonho_valentineboy,Aespa might win MOTY (Mv of the year),2026-06-02T06:42:03Z,6
@luzsarayasi1742,devoraron 💅 💅,2026-06-02T15:35:03Z,4
@ssssay.3,1:26 지젤에서 닝닝으로 이어지는 랩 파트는 진짜 너무 좋음 쫀득함이 날 미치게 함,2026-06-03T02:51:00Z,4
@lyubotonchev4480,Giselles rap is my favourite part of the song!!!!!,2026-06-02T13:16:25Z,6
@VIVID.OFFICAL,that was the most fire mv i ever saw,2026-06-02T13:16:28Z,2
@Pedro111s,happy 23M,2026-06-02T17:53:13Z,6
@Altrasonica,Please vote for aespa in Linc and mubeat! Let’s support and help them win 💙⭐️,2026-06-03T04:04:50Z,3
@KQueenAespxrkles,Mys keep streaming and voting for aespa on MNET PLUS and IDOL CHAMP,2026-06-02T02:24:26Z,3
@johnzheng696,Happy 23 million guys,2026-06-02T16:31:27Z,3
@BOBAZFUNNYDOINGSINTERNAT,i LOVE Winter’s”LIKE ZIP..IDC”,2026-06-02T16:15:30Z,2
@shinqiyu,Vote for aespa on mnet plus,2026-06-02T04:08:34Z,3
@aerinazkdln1801,"22427 , bisa yuk hari ini 24 juta ntar malem",2026-06-02T05:39:51Z,5
@littlejessica9668,Atespa,2026-06-02T15:51:54Z,4
@jessicahassock7324,"As always aespa's songs are a bop! Love the song, MV and Choreography, everything is amazing!",2026-06-02T04:36:22Z,3
@xngat,VOTEEEEEEE,2026-06-02T03:58:12Z,3
@keizzzy,WHIPLASH VIBE🔥,2026-06-02T07:11:26Z,4
@prtwippy,22.5M!!❤,2026-06-02T07:33:55Z,3
@bellatrov,HOLY SHHHHH I LOVE YOU AESPA 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,2026-06-02T04:18:31Z,3
@까마귀-b7r,2:32 이 부분만 계속 듣고 싶다,2026-06-02T13:13:42Z,5
@TOAST-o1d,IM OBSESSED WITH THIS SONG( 24/7) LOL,2026-06-02T04:51:53Z,3
@rexnnv,닝닝 랩파트 ㅈㄴ 쫀득해,2026-06-02T16:44:21Z,5
@itsJiniii,Everyone’s rap parts were epic!! ❤‍🔥🍋,2026-06-02T02:15:09Z,2
@MyaMyaHtwe-l9x,"The more I listen,  the more I become addicted.",2026-06-02T07:43:00Z,2
@divyanshuarts_official,Bro  that's crazy omggggg totally obsessed,2026-06-02T08:17:54Z,2
@LNGSHOT-4SHOT,Anyone Today.........???,2026-06-02T14:35:51Z,26
@hwisnt,I CANT HELP MYSELF😩,2026-06-02T12:01:30Z,3
@dlskjj12,I MAKE IT LEMONADE,2026-06-02T04:43:59Z,3
@leeyooow,love AeriNing's rap part!,2026-06-02T13:31:33Z,3
@immacolataspanu3625,"And after this banger, we will all start drinking LEMONADE",2026-06-02T18:11:35Z,3
@AxelLugo-z7u,Lemonale,2026-06-02T03:36:48Z,2
@unraind578,no way no way,2026-06-02T07:35:33Z,4
@krrkrsdsi-fiehroa,이 노랜 뜨겠다 뜬다,2026-06-03T04:57:54Z,4
@jahthernandez2258,"1:35 OMG is Spanish!! In english is ""thank you, my love"", i love that part ❤",2026-06-02T19:36:37Z,3
@lalalamarcus,"Back then we had I Am The Best - 2ne1, now we have Lemonade",2026-06-03T01:26:47Z,2
@nananovaofficial,I need more lemonadeeeeee,2026-06-03T06:25:06Z,1
@reynadajuli387,STREAMING!!!!!! MYS!!!!!!,2026-06-02T04:47:24Z,4
@luna13198,"Flawless, my dear.",2026-06-02T15:32:01Z,3
@ClaraMurlikBocchese-b7w,3:06 SOTY,2026-06-02T15:36:48Z,5
@cosmicsnur,ICONIC,2026-06-02T17:55:16Z,3
@wonxyz_wooww,These 15 boys in the AESPA M/V... are like introducing SMTR25 (SM TRAINEE) too 🙂‍↕️🙌🏻,2026-06-02T14:17:33Z,3
@ClaraMurlikBocchese-b7w,3:00 SOTY,2026-06-02T15:36:42Z,5
@MyC-mw6mg,Whole nother lemon. A lemon a day keeps those haters away 🤭,2026-06-02T16:08:32Z,3
@dohwa829,무한재생 중임 에스파 데뷔한다고 사진 떴을때가 엊그제 같은데 이거 진짜야.. 감동적이야,2026-06-03T05:08:55Z,2
@janetaturshyan7895,These girls never disappoint ❤❤❤,2026-06-02T10:45:55Z,3
@narcissism0411,"mys, are you still streaming? Let's work harder, the streams aren't increasing much, and the Spotify numbers are dropping. Don't forget to keep streaming",2026-06-02T02:00:53Z,3
@lunax100pre7,"1:35 ""Muchas gracias, mi amor"" 🙀🙀🙀",2026-06-02T04:05:31Z,3
@lavin3sz,"WAIT OMG STOP
MUCHAS GRACIAS MI AMOR !!!!!",2026-06-02T23:12:23Z,4
@dlskjj12,SM GIVE US MORE AESPA RAP VERSES,2026-06-02T05:55:45Z,2
@MusicOo-j1d,"1:34 to 1:37 is my favorite part!! It's really addicted that I can't stop singing this part, Mother Ning Ning slayed!! 💅💅",2026-06-02T11:07:36Z,3
@_guava_,노래 너무 좋다!,2026-06-02T16:26:29Z,4
@caierhin,I don't get tired of watching this mv,2026-06-02T22:43:14Z,2
@Soqkws139,"Wait hold up,no. I can't control my mind",2026-06-02T14:50:29Z,4
@DayanaCendejas-r8n,I love you aespa,2026-06-02T19:46:55Z,3
@ladynexi,"BUNNIES SUPPORT AESPA
AESPA & NEWJEANS",2026-06-02T08:23:17Z,7
@ShaneyHwang,this MV is INSANEEEEEE,2026-06-03T05:10:02Z,2
@JustCallMeYSH,"Newjeans: What your eta?
Aespa: I got no eta!!",2026-06-03T01:10:00Z,4
@kimminjeong09,Myss Let's go for 100million views🍋💛,2026-06-03T02:59:07Z,3
@meowscarada90,"Aquí los que vinieron para escuchar la parte de ""muchas gracias mi amor"" de ning Ning 
👇👇👇",2026-06-02T19:51:24Z,2
@aerinazkdln1801,Candu banget,2026-06-02T14:18:32Z,3
@Mounota-c2y,Soty❤,2026-06-02T13:09:57Z,3
@lingodream460,The sound of aespa is very recognizable,2026-06-02T05:24:47Z,1
@mariavalero2307,Masterpiece,2026-06-02T15:59:56Z,3
@pipicute615,my favorite song,2026-06-02T11:59:23Z,3
@nananovaofficial,Fighting mys stream MV,2026-06-02T03:46:33Z,4
@Myarmy74,22.8M next!!!!,2026-06-02T11:04:04Z,3
@rangrang_3339,"Mnet voting will end in 2hours! 
Plz vote aespa⚡️⚡️⚡️",2026-06-02T12:50:15Z,2
@judaskiss1,And then we are getting feat Becky G Lemonade 🔥🚒,2026-06-03T01:13:01Z,2
@choerryis,GRACIAS MI AMOR,2026-06-02T09:53:11Z,3
@littlejessica9668,Ahhhh this is getting better and better,2026-06-02T02:04:09Z,2
@ndjsjadb,I'LL MAKE IT LEMONADE,2026-06-02T07:45:39Z,2
@BridgetBrennan-m5m,Oh we are so back,2026-06-03T00:07:25Z,2
@nathantalavera4707,I love lemonade,2026-06-02T08:06:50Z,2
@Ning2_08,"The song of the year, trust my word",2026-06-02T20:18:25Z,1
@ekachyin3321,Cobain lemon campur madu + air hangat.. Beuuhhh!! Enak banget. Sehat lagii,2026-06-02T04:29:59Z,3
@Ning2_08,I would inject this song into my entire body so I could listen to it whenever I want.,2026-06-02T20:17:50Z,1
@littlejessica9668,Top tier quality,2026-06-02T12:08:26Z,2
@yesbro1782,Aespa × PUBG ✅,2026-06-02T11:17:28Z,3
@josephgo4733,A new hit is born to devour,2026-06-02T02:32:29Z,2
@Kygmii,"WAIT HOLD UP 
STOOOPPPPP
THIS IS ICONIC",2026-06-03T04:35:09Z,2
@kennylee9959,음악도 영상도 쉴새없이 몰아치네... 굿,2026-06-02T23:49:03Z,3
@bintangjaya-w2i,"mys plis vote aespa di mnet plus ,gap nya tipis bgt",2026-06-02T02:49:27Z,2
@SRShelf,You can always count on aespa when it comes to iconic music videos,2026-06-02T14:24:06Z,1
@aespo4,STREAAAAM,2026-06-02T14:11:21Z,2
@HG-yn5mg,"Oh Aespa, you will always be a legend forever!",2026-06-03T01:18:05Z,2
@todaysK-pop,SM finally let the rap line show themselves lol,2026-06-02T02:38:51Z,2
@devanonliyiez,WOW SANGAT CATCHY,2026-06-02T09:53:41Z,3
@fooked-up,"I finally understand why the song sounds like the way it does. It's like 2 songs are woven together in one, the lemonade part and the rap parts. And the chorus after the raps is giving me a vibe that I can't quite pin point yet.",2026-06-02T05:30:40Z,1
@jerissaalano28,23M lets go mys!!!!,2026-06-02T14:42:13Z,3
@what2.00,"LEMONADE is predicted to debut at #9 on billboard 200 with 42k us units. US MYS keep sharing, streaming and buying!",2026-06-02T22:06:23Z,4
@littlejessica9668,Love and support Lemonade album,2026-06-02T20:58:52Z,2
@JazzyLexy,The mambas are back!!,2026-06-02T18:21:40Z,2
@nathantalavera4707,When life gives you lemons,2026-06-02T10:53:13Z,2
@littlejessica9668,All perfect,2026-06-02T04:47:52Z,3
@poemmniju,I LOVE THIS 🍋🍋🍋🍋🍋🫧,2026-06-02T13:17:47Z,3
@RunaNayaka-yl4zo,Sekali denger langsung nyantol tanpa babibu wasweswosss.. Sugoheseoyooo gurlsss❤❤❤❤,2026-06-02T02:50:08Z,3
