Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
14,K9wQlTzlII0,[中文] SHG vs DFM | CFO vs TSW | LCP 2026 Split 2 Regular Season Week 5 Day 2,LoLEsportsTW ,Gaming,2026-05-03T15:41:05Z,07:01:59,138415,345,8
15,OojyLAt_F6Q,林俊杰 - 她说『等不到天黑 烟火不会太完美；回忆烧成灰 还是等不到结尾』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-04-28T09:00:26Z,00:05:21,65864,52,1
16,WZrMTzRBaNk,我Ban掉了競爭者的外掛.. [Rivals],水桶 Bucket,Gaming,2026-05-03T08:00:37Z,00:09:08,84642,3040,469
17,LzZyFX7Dlg4,我講台語 Dwagie Feat.Leo王/KE柯蕭/鍾綺Bell/DJ Mr.Gin/阿跨面,人人有功練,Entertainment,2026-05-02T15:01:07Z,00:07:13,55321,4697,365
18,XEHZRWtl0b8,【Stanley】真＊人機打野！致命節奏布里茨打野高速開捶！機器人本人玩自己怎麼輸！？拉過來一頓亂拳直接揍死！怎麼選這種角色在陸服就能贏..？機油...好難喝.....,Stanley 史丹利,Gaming,2026-05-04T09:30:16Z,00:10:02,81742,1496,52
19,cR81G_JNs_E,陳勢安 Andrew Tan - 我墜落你自由 Falling For Your Freedom Official MV,陳勢安 Andrew Tan,Music,2026-04-28T12:01:10Z,00:03:48,498114,2785,99
20,CluJJQ66LIE,《崩坏：星穹铁道》「2026星铁奇妙夜」线上音乐演出,崩壞: 星穹鐵道,Entertainment,2026-05-03T11:55:15Z,00:51:49,131461,8489,513
21,XDzGoMtSqZA,It's Me,ILLIT - Topic,Music,2026-04-30T09:00:44Z,00:02:19,2521993,58241,1104
22,oVT3y5p4Z0U,尼克星｜進擊的巨人聯動傳說第一天…我直接崩潰變艾連｜傳說對決｜,尼克星拳擊,Gaming,2026-05-04T09:01:06Z,00:14:04,50810,805,141
23,sw1YLrdaUnA,"Seungmin ""급류(Into The Current)"" | [Stray Kids : SKZ-RECORD]",Stray Kids,Music,2026-05-01T14:59:57Z,00:04:40,823564,176405,11764
24,wm96B3eHPPM,【偷走腦腐】全新OG腦腐，薩米之死！運氣爆表出了20美元的腦腐？【Steal a Brainrot】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-03T10:48:55Z,00:10:13,123741,1845,167
25,z0QdBX4WAIU, icyball 冰球樂團 - 能不能和我留在台北（陪我幾天） (Official Live Music Video),icyball 冰球樂團,Music,2026-05-03T15:55:00Z,00:04:18,24978,1496,95
26,eR9sQAGxqmE,ROBLOX 踢飛幸運方塊！,Yuan2020,Gaming,2026-05-01T08:41:54Z,00:09:07,189109,4704,131
27,CzGUP_rQARo,Angel's Touch,艾薇 Ivy - Topic,Music,2026-04-30T10:02:17Z,00:03:29,29365,172,1
28,qf9VMKv2kPc,你可以只用「一般系招式」全破《火紅版》嗎?,遊戲皮卡嚕 PikaLu,Gaming,2026-05-03T07:53:33Z,01:05:49,90724,1330,168
29,G8Irnwun0qc,月亮惹的禍,Guan Yin - Topic,Music,2026-04-29T01:30:01Z,00:08:49,33730,81,0
30,uKfWL6S6Ufg,【Road to EWC】T1 vs BRO 巴德本人Keria終極盛宴! T1全員操作無限戰鬥爽! BO3全場精華 | Road to EWC 26: Korea,Cielo-聯盟精華,Gaming,2026-05-04T14:30:53Z,00:31:06,36940,595,90
31,AefjWPaq3C4,GRASSHOPPER THREE IN LOVE 草蜢演唱會2026 尾場嘉賓｜郭富城 - 失戀／唱這歌,寰亞音樂 Media Asia Music Official Channel,Music,2026-05-04T10:21:19Z,00:16:06,211054,4433,271
32,DiG3PyUTpHs,他到底是強到爆炸..還是開了外掛！淘汰賽14殺，一起上也沒人打得過他！遙遠的橋再度遇到外掛，他甚至還是我剛才的隊友！【荒野亂鬥】,盛主播,Gaming,2026-05-04T09:00:17Z,00:11:12,53067,1168,44
33,XXIX2WnfbpE,"Lady Gaga, Doechii - RUNWAY (Official Music Video)",LadyGagaVEVO,Music,2026-04-27T19:00:23Z,00:02:59,9450846,520493,24979
34,0JXpEhrsG74,《Leo里歐》小感冒...還是要上頭衝龍牙吧！🔴直播放送中🔴｜楓星｜Artale懷舊楓之谷｜MapleStory｜메이플스토리  #世界樹計畫,Leo 里歐,Gaming,2026-05-03T23:44:25Z,08:22:02,49388,364,22
35,NffeFmn0vvQ,tuki. 『ひゅるりらぱっぱ』1st Live at NIPPON BUDOKAN,tuki.(17),Music,2026-05-04T12:00:18Z,00:03:29,99015,10810,452
36,1slEYtMuvUE,【2026 EWC】KDX vs DNS | KT vs BFX | T1 vs BRO | LCK賽區預選賽 | 電競世界盃 | 英雄聯盟,必勝哥專業預測賽事 SureWin Professional Predictor,Gaming,2026-05-04T14:15:26Z,06:46:54,176753,N/A,0
37,KF4t6Y4sZbM,The Pilot ᐸ/3 (DETOX JAPAN TOUR 2025),ONE OK ROCK - Topic,Music,2026-04-30T14:36:36Z,00:07:45,177794,5122,196
38,3rB1Q_QsG6w,這部影片可能會被下架...我被粉絲跟蹤了。（請立刻停止！）,阿神,Gaming,2026-05-01T10:00:11Z,00:50:06,271014,10963,550
39,Gp0Jbhu0FWA,Heart of Lahai-Roi,Wuthering Waves - Topic,Music,2026-05-01T09:00:33Z,00:03:26,252126,12341,0
40,6Yj85IVyq3k,【館長直播完整版】2026/05/04/週一  @_@恐怖遊戲~  用網軍K醫護 又一個前民眾黨我靠!!!!,館長惡名昭彰,Gaming,2026-05-04T17:13:41Z,03:45:55,60499,3158,88
41,9GUjMwoZJUg,心如止水,Ice Paper - Topic,Music,2026-04-30T02:47:53Z,00:03:06,26737,135,0
42,qSVO5NRv0b8,T1 vs BRO 瘋狂馬戲團！Doran刀妹與Keria青鋼影亂秀！雙方25分鐘打出57顆頭！Game 2 | 2026 EWC預選賽,呆梦demo官方频道,Gaming,2026-05-04T14:31:05Z,00:11:18,47250,422,147
43,ua0M2wzPcT0,You Keep Me Here,hrtz.wav - Topic,Music,2026-05-02T09:03:21Z,00:03:44,150496,3097,139
44,wlmGB2VSMJ4,傳說對決GCS官方授權｜FW vs DCG 冠軍賽！到底是閃電狼創下歷史紀錄拿到四連冠？還是DCG能拿到隊史第一座GCS冠軍呢？【Gary 蓋瑞】,Gary蓋瑞,Gaming,2026-05-02T14:39:44Z,03:57:59,77018,541,31
45,4rBOyklhTSI,"【台語新歌】2026 台語新歌排行榜 : 張秀卿-了斷, 向蕙玲-幸福的嫁妝, 謝金晶vs翁立友-為你貼心肝, 陳淑萍-相思話, 謝宜君vs陳隨意-我們的月亮, 喬幼-英台, 張蓉蓉-為情所害",AHD - NT MUSIC,People & Blogs,2026-05-01T22:00:05Z,01:28:01,19778,151,4
46,bOs5MsnV2gg,【尊】這是一款作者要搞你心態的「超難自虐遊戲」! ? 樹會開槍是花生省魔樹...🌳【第二頻道】,人生魯宅x尊-第2頻道,People & Blogs,2026-05-01T10:00:56Z,00:11:53,138439,4247,191
47,BmL0GYHMi8Q,SUPER JUNIOR '차근차근 (Way For Love)' @ SUPER JUNIOR 20th Anniversary TOUR 'SUPER SHOW 10' SJ-CORE,SUPER JUNIOR,Music,2026-05-01T09:00:15Z,00:03:47,135876,19411,1117
48,6FQlGZydzV4,【羅傑】高手之間的博弈 一個算錯血量瘋狂錯斬 一個殘血一直補回來 激戰整整32分鐘高打高對決｜Roger｜爐石戰記Hearthstone｜BY-功德,羅傑 Roger,Gaming,2026-05-03T10:00:33Z,00:16:01,41390,455,49
49,MWrddHOuk-g,【MV首播】陳思安 - 一杯情淚 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-05-04T02:00:25Z,00:04:51,10582,378,15
50,Q6w2U0zN044,格鬥遊戲之神讓無數玩家感動落淚！神對王的獸道對決改寫歷史？背水逆轉劇背後的男人【Daigo Umehara 梅原大吾】的傳奇故事,GamerSecret 玩家機密,Gaming,2026-05-04T11:00:45Z,00:20:06,42288,1401,237
