Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
24,9RtZIpAhB_4,【Stanley】守護者盾盾流李星輔助登場！瘋狂開盾極致保後排！表面兄弟攜手丁特輔野聯動，整場不待下路到處跑線支援！全坦輔助竟丹殺巨肥葛雷夫！？關鍵會戰摸眼開踢！戰鬥爽！不要G不要G！,Stanley 史丹利,Gaming,2026-05-19T09:30:04Z,00:10:42,71255,1417,77
25,hGqYdubpcCM,Heavy Serenade,NMIXX - Topic,Music,2026-04-23T05:58:50Z,00:03:00,4033440,43916,698
26,ZrRe1ncptGo,【神魔之塔】讓我守下你拼死所保護的地方吧！全新黑金成吉思汗 PV 公開！#新角色  #黑金 #PV,神魔之塔 Tower of Saviors,Gaming,2026-05-19T09:00:41Z,00:01:41,57543,448,312
27,zkMIgrqjjho,💔 藍沐《我終於不等你了》不是不愛了，是我真的等怕了｜#動態歌詞 #深夜歌單 #2026最新虐心心碎情歌,蓝沐 Blue Mu,Music,2026-05-13T05:56:58Z,00:05:43,49715,307,59
28,_-ETg1nsR6c,我課金花了超多R幣...結果抽到了史萊姆之神！？【Roblox 機械方塊】,Yuan2020,Gaming,2026-05-16T02:00:34Z,00:08:46,208262,7347,137
29,Qr7EkP0jAIg,林俊杰 - 她说『今后不再怕天明 我想只是害怕清醒』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-12T09:00:39Z,00:05:21,41577,32,0
30,n8Wy_MpLBUk,傳說對決 |這就是米卡莎本人嗎...?地形跳用到淋漓盡致逆風局也不怕!| Sirenia 海牛 |星葵 @tingting1649 ,Sirenia海牛,Gaming,2026-05-19T10:22:23Z,00:10:53,44491,951,54
31,1gMfIl-zhhE,【MV首播】葉諾帆 vs 陳淑萍 - 愛你袂孤單 (官方完整版MV) HD【三立『 戲說台灣』片尾曲】,豪記唱片 HCM Music,Music,2026-05-19T02:00:06Z,00:04:07,19988,817,44
32,c2PekNF9vdI,【深海迷航２】海底全是怪物…我們４位YTer⭐受困第１天【直接被狩獵😂哭了】結果...隊友居然把我…！？(超氣😂😂😂)【Ｄａｙ１生存報告】,阿神,Gaming,2026-05-19T10:00:21Z,00:47:32,67825,5978,223
33,_xugPJxmEGE,icyball 冰球樂團 - 說愛我吧 (Official Video),icyball 冰球樂團,Music,2026-05-16T12:00:27Z,00:04:38,103057,2784,90
34,1jOGVraY3hA,【館長直播完整版】2026/05/019/週二 @__@亂玩權力遊戲~ 軍購個屁 台獨孬種,館長惡名昭彰,Gaming,2026-05-19T16:04:43Z,03:40:42,81393,3860,179
35,UwE7rPsmTks,玻璃,Eddie Chen - Topic,Music,2026-04-30T15:23:21Z,00:03:14,83025,1107,0
36,b7BgovJ4qZ8,五人全拉满！T1战胜GEN把多少人看懵了？Faker与Oner绝境出击，这比赛看得人热血沸腾,呆梦demo官方频道,Gaming,2026-05-16T22:57:23Z,00:19:14,149601,2648,280
37,AGfPb9GOgyw,诺言,Ye Lanqing - Topic,Music,2026-05-13T04:08:47Z,00:09:54,34043,111,0
38,MaxVnCdqznI,【阿航】Forza Horizon 6 第一天就爆改寬體Supra ! 全套HKS改起來 ! | 極限競速：地平線 6,RHung阿航,Gaming,2026-05-19T09:30:18Z,00:10:24,37066,720,74
39,ZAsxW7bkK-A,WDA (Whole Different Animal) (feat. G-DRAGON),aespa - Topic,Music,2026-05-11T09:00:46Z,00:02:54,4559630,56661,1468
40,h5N2LBdXn_w,知名Hololive VTuber【Ouro Kronii】因五年前的一句雙關語莫名被炎上！中之人甚至因此失去遊戲的配音工作？結果遊戲一夜間被玩家灌負評！,GamerSecret 玩家機密,Gaming,2026-05-18T11:00:57Z,00:12:19,72211,2202,521
41,XdujOljuyNw,Jay Park & LNGSHOT - [YEAH! YEAH!] Official Music Video,MORE VISION,Music,2026-05-18T09:00:05Z,00:03:12,818061,108901,8067
42,DSy4dsjdmT0,【天堂：經典版】七千萬拚+9精盾！終於推掉火鳥有多帥？文老爹,文老爹,Gaming,2026-05-19T14:06:43Z,03:10:30,40883,590,9
43,kJFf9WQLyik,林俊杰 - 爱笑的眼睛『再见爱情我一定让自己 让自己坚定；再见到你我一定让自己 假装很坚定』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-05-11T09:01:04Z,00:04:14,89853,57,1
44,9H51BMoXLog,"【賽事週報42】設計師又改？BLG狀態漸暖穩坐榜一，一超加多""強""格局現！T1久違擊敗GEN有望衝擊MSI？- 圓某人和四某人",圆某人和四某人,People & Blogs,2026-05-19T09:00:06Z,00:34:32,33431,332,85
45,YpDCro6YOqw,"WOULD YOU (feat. TARZZAN, WOOCHAN)",TAEYANG - Topic,Music,2026-05-18T09:02:40Z,00:03:16,142972,5073,361
46,WBZHj01_4ao,【DE JuN】一段永生難忘的夜班經驗。Gas Station Case,DE JuN,Gaming,2026-05-16T06:07:31Z,00:15:09,113916,3509,108
47,_0_NnIoKsts,鄭馥儀〈不是朋友的朋友 The Unfriend Zone〉Official Music Video,鄭馥儀,Music,2026-05-15T10:00:53Z,00:04:11,46857,1088,75
48,Ws1bM_MdjUE,2026 傳說女神盃 準決暨冠軍賽－ 2026/05/16《Garena 傳說對決》,Garena 傳說對決,Gaming,2026-05-16T10:26:59Z,08:24:32,159147,771,111
49,YyDaZt-LlVs,阿跨面+寶寶熊=饒舌霹靂雙人組 - 嘻哈不會死 Feat.阿布絲·塔娜比瑪（Official MV ),少年家,People & Blogs,2026-05-17T11:00:54Z,00:04:24,34581,1624,168
50,Tfcl1-QiOM4,(FW NaiLiu) 5/19 歡迎新設備iphone 17 pro maxxxxxxxxx,FW NaiLiu,Gaming,2026-05-19T17:48:40Z,03:27:56,37931,338,0
