Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
22,kJFf9WQLyik,林俊杰 - 爱笑的眼睛『再见爱情我一定让自己 让自己坚定；再见到你我一定让自己 假装很坚定』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-05-11T09:01:04Z,00:04:14,49216,36,1
23,Ng2yHhPLDjg,Minecraft 座標一千多萬，11年前地形Bug『Farlands邊境』弄到新版本中生存挑戰直到通關,阿斯asu,Gaming,2026-05-15T09:00:29Z,00:18:34,115643,3471,159
24,laOwIwY_dWg,かぐや (cv. 夏吉ゆうこ) & 月見ヤチヨ (cv. 早見沙織) - ワールドイズマイン CPK! Remix / THE FIRST TAKE,THE FIRST TAKE,Music,2026-05-13T13:00:07Z,00:04:57,1488032,103898,2715
25,WBZHj01_4ao,【DE JuN】一段永生難忘的夜班經驗。Gas Station Case,DE JuN,Gaming,2026-05-16T06:07:31Z,00:15:09,82570,2903,101
26,Njag_7QSamk,你沒等我去的舊金山 (Acoustic),派偉俊 - Topic,Music,2026-05-14T16:17:02Z,00:03:58,12468,174,0
27,wEIYqrwNZfA,GEN vs T1 Peyz17分鐘領先3.6k打崩尺帝！GEN落後一萬經濟奇蹟團1換5！丨Game3丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-16T11:08:30Z,00:11:49,28951,178,13
28,_xugPJxmEGE,icyball 冰球樂團 - 說愛我吧 (Official Video),icyball 冰球樂團,Music,2026-05-16T12:00:27Z,00:04:38,33009,1830,64
29,Nwd1tIWyxpk,【尊】我玩了一款史上抽象的「躲兵役遊戲」 ! ? 再怎麼逃還是要被抓去當兵的...【第二頻道】,人生魯宅x尊-第2頻道,People & Blogs,2026-05-14T10:00:29Z,00:12:21,156427,4569,192
30,aQR7w7uU6Vk,郭家瑋 Trevor【那片海灘 Back to That Beach】Official Visualizer,郭家瑋 Trevor,Music,2026-04-20T16:00:02Z,00:03:42,110607,1607,81
31,FShy5RnQUKg,海洋中更有壓迫力的巨物利維坦出現了〖Subnautica2：異星水域〗,森纳映画,Gaming,2026-05-16T09:00:09Z,00:19:29,95282,3382,118
32,adE8jVLoLPo,ピノキオピー - 歌姫失格 feat. 初音ミク / Rejected Diva,ピノキオピー PINOCCHIOP OFFICIAL CHANNEL,Music,2026-05-15T10:00:06Z,00:03:22,946238,91707,4059
33,DjyG9TtimlI,【Stanley】補位一律齊勒斯輔助！雷霆盧登頂級滿暈轟到對面發麻！AD整場不受控像小學生演員一路亂送！？被預示者撞死上演交通事故！？評分S+雖然遊戲輸了但不扣分，胖叔叔終究成為最大贏家！,Stanley 史丹利,Gaming,2026-05-16T09:30:07Z,00:11:12,60629,1053,42
34,gVfT_J9faeQ,Fate Line,Wooseok Byeon - Topic,Music,2026-05-15T09:02:57Z,00:03:38,210621,8602,0
35,KVqKBRMSiiU,我出車禍了。我在M̴i̷̸n̶҉e̴c҈r̵a҉̴f҉t̶被酒駕撞 嚴重骨折...（公開兇嫌）Ft.羽毛,阿神,Gaming,2026-05-16T06:00:12Z,00:52:02,87149,3749,148
36,kETJch5mIuM,Stay with me (氛围beat),PPR - Topic,Music,2026-04-18T10:02:55Z,00:01:31,84481,1778,0
37,7bsC4iuoGjs,(FW NaiLiu) 5/16 女神們不要再開玩笑了 冠軍賽播報啟動!,FW NaiLiu,Gaming,2026-05-16T10:12:28Z,03:51:00,63052,559,11
38,e1HNiKzTh3s,爱的回声,Juseph cy - Topic,Music,2026-05-08T20:34:49Z,00:05:05,53626,187,3
39,72xm14jwweI,我的世界：我将使用作弊器进行月球建造比拼！ #我的世界 #mc #minecraft,小蓝MC,Gaming,2026-05-17T00:45:00Z,00:34:00,20882,214,12
40,_0_NnIoKsts,鄭馥儀〈不是朋友的朋友 The Unfriend Zone〉Official Music Video,鄭馥儀,Music,2026-05-15T10:00:53Z,00:04:11,20293,701,62
41,n9jmFA9icNc,身爲徒弟的我用了我師傅 Slingshotbwai 的設定! 我是否會變成我師傅一樣的實力呢？ / 競爭者【HacqR 游戲頻道】,HacqR 游戏频道,Gaming,2026-05-14T11:20:18Z,00:12:13,105281,3385,1867
42,dv1p4c1mwa0,Hit the Wall,Gracie Abrams - Topic,Music,2026-05-15T00:00:21Z,00:03:15,415800,11467,311
43,jZftID08VYg,【 鳴潮 】初めての鳴潮で遊んでみるのら！！！第3章 Ver.3.1 ＃17【姫森ルーナ/ホロライブ】,Luna Ch. 姫森ルーナ,Gaming,2026-05-16T16:38:20Z,08:07:53,293568,12595,412
44,kmTZv6dxmDE,ddok ddok ddok,BOYNEXTDOOR - Topic,Music,2026-05-11T09:01:08Z,00:02:36,943383,19185,532
45,SrLEePnRoKw,Minecraft 存在精神異常的恐怖怪物『太陽巨人』麥塊世界生存 【The Sun Man】,阿斯,Gaming,2026-05-12T09:38:20Z,00:29:03,221217,4713,197
46,uxNuuys19XE,Make Them Cry,Drake - Topic,Music,2026-05-15T04:00:12Z,00:05:08,5895974,166229,13353
47,QfHWYe1OwmE,當我掏出最強考試套組！並在遊戲裡面挑戰考5A++！！？【 Rivals 競爭者】,RD 阿東,Gaming,2026-05-13T10:00:39Z,00:09:32,143708,3845,658
48,Xfel5QEH7jw,《心痛的旋律》超好聽中文歌曲 單曲循環專用｜撥一弦，聽一音，唱到最後，只剩心痛的旋律 原來最毒的溫柔，是讓人忘不掉｜DJ LUMA,DJ LUMA,Music,2026-05-09T01:00:37Z,00:03:16,34773,308,24
49,m1G9agWXmzc,我們三人在空中用隨機物品互相戰鬥！,偏頭 Fauzh,Gaming,2026-05-16T09:43:42Z,00:19:43,31026,1231,47
50,lCIX4hd_geU,DENNY CAKNAN FEAT.  HENDRA KUMBARA - LAUT KIDUL (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK,DC. PRODUCTION,Music,2026-05-13T09:00:06Z,00:05:11,823556,31654,3464
