Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
1,V1Lr-_AxeR8,LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV,HYBE LABELS,Music,2026-05-22T03:58:06Z,00:03:29,4320420,290397,18218
2,sosJyyjUL6I,「名偵探柯南 高速公路的墮天使」中文電影預告,Anime & Movie 普威爾,Film & Animation,2026-05-21T07:24:58Z,00:01:58,64011,1730,98
3,4iKnoV_pQgU,【有感筆電】Roblox版的貓咪大戰爭！放可愛的noob菜鳥士兵去打城堡！ 我花多少R幣，可以抽到超稀有的角色??【戰鬥磚塊 The Battle Bricks】,有感筆電 Daptoper,Gaming,2026-05-22T11:30:30Z,00:20:07,230718,7924,831
4,gMxAUI35O-g,glass,Gareth.T - Topic,Music,2026-05-19T10:00:48Z,00:03:06,731301,18727,306
5,HI1dhd2ATdM,【太空超人】終極版預告 - 6月3日（週三）宇宙同行,Sony Pictures 索尼影業,Entertainment,2026-05-21T04:00:09Z,00:01:58,59362,668,162
6,zYB2I7mLtgE,[中文] DNS vs KRX | KT vs GEN | 2026 LCK,LCK-Carry,Gaming,2026-05-22T12:23:03Z,04:46:50,297207,835,22
7,tkwD6DLp62k,玖壹壹(Nine one one) 洋蔥 Onion - 我甘願重新愛過 Feat.狗柏 官方MV首播,玖壹壹,Music,2026-05-20T09:20:06Z,00:04:26,192544,5903,294
8,N_gdlK4I3Bg,Btth Trailer 202 | Btth New Preview | Btth Latest Trailer 202 | 斗破苍穹201 | Btth Terbaru 202Spoiler,Heaven yard Exp,Film & Animation,2026-05-23T10:03:16Z,00:00:34,13663,602,9
9,hon6E51wxp4,APL 2026 外卡賽D2－2026/05/22《Garena傳說對決》,Garena 傳說對決,Gaming,2026-05-22T14:52:33Z,06:50:55,153656,538,45
10,PJyFND4-zR4,Jay Chou 周杰倫【Aurora in July 七月的極光】Official Music Video,周杰倫 Jay Chou,Music,2026-05-20T04:00:04Z,00:03:10,2014548,10770,983
