Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
35,NC7NHRG6f-Q,家人慘遭活埋囚禁💥兇手竟是我的阿嬤！？我拚命救人卻成了她的獵物😱【森林中的99夜粉絲系列】【至尊星】,至尊星 Supremestar,Gaming,2026-05-23T00:00:28Z,00:29:43,45305,1246,101
36,_jmg-RbM6Co,我不是什麼重要的人,林夢童 J_luv - Topic,Music,2026-05-16T19:15:57Z,00:03:59,40106,269,0
37,OW-XhVnF3q4,兩兩一組！一個人蒙眼 另一個人操控他的身體玩遊戲😲友誼賽單挑 輸的那組懲罰喝謎樣噁心的飲料🤢🤢🤢,馬克杯,Gaming,2026-05-23T10:00:32Z,00:23:42,44091,1589,196
38,LNo5DqaFw2s,大車人生,Cat'sMelody - Topic,Music,2026-05-18T21:26:23Z,00:03:58,18841,335,2
39,8e0qm3pcNFg,20年前我收到兩台奇怪的國產掌機，裡邊竟有獨佔恐怖遊戲！,老孫聊遊戲,Gaming,2026-05-23T11:03:55Z,00:15:29,66233,1717,190
40,Njag_7QSamk,你沒等我去的舊金山 (Acoustic),派偉俊 - Topic,Music,2026-05-14T16:17:02Z,00:03:58,140237,770,0
41,PHxAfGH5V9M,一款299元遊戲，如何讓遊戲橘子起死回生，造就後來的黑橘？《便利商店》台灣遊戲奇蹟,我是RT,Gaming,2026-05-23T02:00:14Z,00:14:14,67033,1980,333
42,1gMfIl-zhhE,【MV首播】葉諾帆 vs 陳淑萍 - 愛你袂孤單 (官方完整版MV) HD【三立『 戲說台灣』片尾曲】,豪記唱片 HCM Music,Music,2026-05-19T02:00:06Z,00:04:07,59100,1261,69
43,LQw2SYLifAU,《天堂：經典版》我買了日本劍拚+9！一億多天幣的勝負？文老爹,文老爹,Gaming,2026-05-22T13:42:49Z,02:34:03,63630,1516,37
44,QjZ6yzhqD-c,Love Is Enough (Original),PLAVE - Topic,Music,2026-05-20T09:04:55Z,00:03:08,326375,9448,451
45,n8GposKb0dE,Origin Story - How Stella Became Starr Nova! (Music: “polaris” by Aooo),Brawl Stars,Gaming,2026-05-22T08:13:01Z,00:02:11,4342794,167974,6439
46,pB3W-k0kQ8U,TAEYANG - ‘LIVE FAST DIE SLOW’ M/V,THEBLACKLABEL,Music,2026-05-18T09:00:06Z,00:03:27,5260082,N/A,5608
47,yD3PKbhI19U,三冠打野也能落选亚运！韩国选拔数据为王，GEN带飞Canyon，他们为啥还不满意？【联盟那些事儿】,LOL丶诺诺,Gaming,2026-05-22T08:00:07Z,00:13:08,68116,582,351
48,R5By6ms2a3Y,Suddenly,I.O.I - Topic,Music,2026-05-19T09:00:25Z,00:03:15,1505204,18913,0
49,0phrUIbWJCo,"五位Youtuber參加競爭者大逃殺!""他""竟然從中脫穎而出![Roblox][競爭者RIVALS]",藍貓Blue cat,Gaming,2026-05-23T04:00:01Z,00:12:07,43518,1064,116
50,cLJ9EBzi1Nw,Knew Better Part Two,Ariana Grande - Topic,Music,2026-05-20T14:03:43Z,00:02:45,1211167,63825,2153
