Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
12,NnzWKcl4pRg,傳說超神盃 六取四循環賽 DAY 4｜星星幫(尼克星) vs 歷代最強HKA(小霖)  到底誰會是這屆的爐主？答案馬上揭曉！【Gary蓋瑞】,Gary蓋瑞,Gaming,2026-06-05T14:12:09Z,02:59:02,59960,353,14
13,SzJXikN_4wA,"I Knew It, I Knew You",Taylor Swift - Topic,Music,2026-06-05T04:00:37Z,00:02:59,1717162,119765,7057
14,xxMYbxcLDl0,"W看電影_太空超人預告(Masters of the Universe, 宇宙巨人：希曼崛起, 宇宙天王)_重雷心得",W的生活旅遊_電影版,Film & Animation,2026-06-04T13:47:13Z,00:13:07,16549,323,105
15,1nC1yOpm90g,(FW NaiLiu) 6/5 看吧我就說了2.0 no要say拉~~,FW NaiLiu,Gaming,2026-06-05T20:02:11Z,05:39:37,75670,672,7
16,Zv6JKobJyFY,BTS (방탄소년단) 'Hooligan' Official Performance Video,HYBE LABELS,Music,2026-06-04T15:00:01Z,00:03:16,3182501,602348,24267
17,V838Wemqe7w,【尊】這是一款只有0.1%人能通關的解謎遊戲 ! ? 玩了後才發現自己是智障...【第二頻道】,人生魯宅x尊-第2頻道,People & Blogs,2026-06-04T10:00:39Z,00:11:49,107554,3492,129
18,7UUQDWDcovQ,"韋禮安 WeiBird - ""很久很久 A Little Longer"" Official Audio",韋禮安 WeiBird,Music,2026-06-01T16:00:11Z,00:04:03,141271,3791,170
19,CfhAVYWC5Xs,【Sirenia海牛】傳說超神盃 六取四循環賽 DAY1,Sirenia海牛,Gaming,2026-06-02T14:11:27Z,03:01:30,172273,1345,30
20,82-jTNka3uc,Ariana Grande - hate that i made you love me (official music video),ArianaGrandeVevo,Music,2026-06-01T15:00:06Z,00:05:01,11333242,799798,38154
21,AY3ap8JHD7w,我花99天出售檸檬征服了全世界！超肝檸檬大亨遊戲！【Sell Lemons】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-06-05T10:50:07Z,00:23:11,62167,1521,125
22,aHM2RKeMaeM,MEOVV(미야오) - ‘DDI RO RI’ M/V,THEBLACKLABEL,Music,2026-06-01T09:47:30Z,00:03:20,8569561,N/A,13553
23,p2EbhIWcTGA,【小霖XiaoLin】【傳說超神盃】歷代最強HKA VS 星星幫傳說戰隊 BO3 今天能首勝嗎?  6/5,XiaoLin 小霖,Gaming,2026-06-05T17:03:33Z,01:13:52,30465,232,79
24,LBhcqYqeu0U,LEMONADE,aespa - Topic,Music,2026-05-29T04:02:48Z,00:03:07,4511926,67004,1137
25,kyfMfkJ7rQM,【Stanley】正牌冒牌歌姬下路對決！輔助混學首選！大奶主播奶量驚人名不虛傳！補位仔輔助就不要玩一些奇奇怪怪的！玩個索娜滾滾鍵盤全隊簡單又開心！瑟拉芬當年急著推出竟然只是為了要賣KDA造型！？,Stanley 史丹利,Gaming,2026-06-05T09:30:06Z,00:10:02,64955,1323,50
26,C4rg0_IAUVo,空位 (先说爱的人是你),承桓 - Topic,Music,2026-05-29T18:37:39Z,00:04:58,43557,188,0
27,SY2ADj8c5uA,【DE JuN】會被這遊戲吵死。,DE JuN,Entertainment,2026-06-04T09:45:00Z,00:12:53,117478,2869,140
28,MknxZiflvdM,香烟与吻痕,Hogee - Topic,Music,2026-05-21T16:02:23Z,00:03:25,55091,1391,0
29,pRuLh6izD-E,【傳說對決】實況主盃首戰就對上尼克星 把阿星打到崩潰大叫！電話意外GANK 前期風向直接起飛 中期差點被逆轉 完全不能放水【小珉】,MING小珉 中路教科書,Gaming,2026-06-03T09:24:06Z,00:09:40,99579,1510,82
30,QERKD90hG98,TREASURE - ‘IF I’ M/V,TREASURE (트레저),Entertainment,2026-06-01T09:00:03Z,00:03:08,21484024,340617,97490
31,dl9lFV7akKU,《Leo里歐》通關龍王就抽日鏢！闇黑龍王拓荒團...持續努力中🔴直播放送中🔴｜Artale懷舊楓之谷｜楓星｜MapleStory｜메이플스토리 #世界樹計畫,Leo 里歐,Gaming,2026-06-04T19:29:25Z,07:12:43,71589,342,19
32,QRSSyK8CgU0,MEOVV(미야오) - ‘띠로리 (DDI RO RI)’ PERFORMANCE VIDEO,MEOVV,Entertainment,2026-06-04T11:00:30Z,00:03:23,743833,49565,2077
33,X2hvooWD06E,T1历代AD之：初代起源Piglet，犯下傲慢之罪，数次和队伍内讧，小猪是如何毁灭自己的职业生涯的？,LOL丶诺诺,Gaming,2026-06-05T03:28:23Z,00:20:53,55123,577,111
34,eSJxBd1WhV4,【MV首播】林姍 - 一生情願 (官方完整版MV) HD【三立八點檔『 百味人生』片頭曲】,豪記唱片 HCM Music,Music,2026-06-05T02:00:07Z,00:04:21,21959,847,40
35,Gr1-6VJPCic,Minecraft 基岩中的鬼抓人！破壞基岩後想辦法抓住逃跑者vs活下去逃到最後【方塊boy】,方塊boy,Gaming,2026-05-31T10:00:06Z,00:37:56,272606,8124,289
36,an2jU_wAtCU,后来的我们｜R&B｜Later of Us,啊润-抖音Music - Topic,Music,2026-06-01T05:38:53Z,00:04:53,32238,119,0
37,wTOE8iYwZjk,【傳說超神盃】6/5要拼要猛 VS 打贏我是你不隊(班尼隊 全局BO3,空巴嗨嗨0322,Gaming,2026-06-05T12:42:19Z,01:17:51,41469,305,6
38,SlQR9iu09bQ,SON TUNG M-TP x TYGA | COME MY WAY | OFFICIAL MUSIC VIDEO,Sơn Tùng M-TP Official,Music,2026-05-28T13:00:06Z,00:04:18,26957352,1232574,175046
39,0b9RiBVkQPU,Ubisoft 育碧嚴重虧損13億歐元真的要完蛋了？刺客教條：黑旗重置版成為最後一根稻草？曾經深受玩家喜愛的遊戲大公司【Ubisoft 育碧】面臨破產的事件,GamerSecret 玩家機密,Gaming,2026-06-04T11:00:16Z,00:12:34,74421,1651,526
40,Vfryu4DeWrc,還是會想念,BK - Topic,Music,2026-05-28T16:00:37Z,00:04:04,250020,2492,144
41,HzSxrjkxZr0,設計得非常噁心的新地圖「礦山 採礦區捷徑」！以前被廢棄的地圖？這個圖真的不是人跑的！｜跑跑卡丁車【爆哥Neal】,爆哥Neal,Gaming,2026-06-05T08:02:19Z,00:10:10,50727,771,68
42,vrY1THC_NQE,IShowSpeed - World Cup (Champions) [Official Music Video],IShowSpeed,Gaming,2026-06-01T15:00:06Z,00:04:59,24062940,2148084,131525
43,EYesPyTCy3I,我被警察當成重刑犯逮捕了！,小妞,Gaming,2026-06-03T09:00:06Z,00:13:40,65045,5771,91
44,6q8UMVXhXsE,tripleS(트리플에스) 'Baby Flower' Official MV,tripleS official,Music,2026-06-01T09:00:06Z,00:03:11,10693692,47112,5529
45,-fXgNvSA-4c,到底誰可以無課抽滿😡！活動最後一天，商店最後30顆超新星之星！就差兩個造型就全收集了！只要中一個就好..海底撈月！虛空安珀！【荒野亂鬥】,盛主播,Gaming,2026-06-04T08:00:28Z,00:08:01,65578,1455,165
46,H7_0OPCUpwI,我想更懂你 | R&B | 翻唱完整版,你的名字-七七 - Topic,Music,2026-05-29T09:41:54Z,00:05:19,27380,108,1
47,vzbnFQE7qio,【深海迷航２】利維坦出現啦😭！阿神小隊...打造潛水艇⭐潛入【熔岩深水區💦】超燙水溫警報！【Ｄａｙ２生存報告】,阿神,Gaming,2026-06-02T09:59:02Z,01:38:30,114997,4140,157
48,WWDQWORBUKw,谢谢你的爱 (Remake 2026),FM Station - Topic,Music,2026-05-28T07:50:27Z,00:04:34,90405,446,2
49,70A1MzzyACU,拳刃太帥！Mooda 還是沒忍住全買了💸【Mooda 官方中文頻道】,Mooda 官方中文頻道,Gaming,2026-06-04T11:00:07Z,00:13:22,39407,594,23
50,XtLxSzeLVZI,許富凱 Fu Kai Hsu〈舊傷 Old Scars〉Official Music Video,許富凱官方專屬頻道 Henry Hsu Offical Channel,Music,2026-06-01T12:00:05Z,00:04:10,106976,1127,59
