Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
13,rfje1gF_1og,林俊杰 - 江南『不懂爱恨情愁煎熬的我们 都以为相爱就像风云的善变 相信爱一天抵过永远 在这一刹那冻结了时间』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-04-30T09:01:17Z,00:04:29,100402,83,3
14,AEaKCUAr3e0,Relove DCG 春季總冠軍 ｜GCS 2026 春季準決暨冠軍賽－2026/05/02《Garena 傳說對決》,Garena 傳說對決,Gaming,2026-05-02T15:27:42Z,10:14:21,620568,2894,455
15,JI-AmDkWriQ,今夜又擱想起你,Rong Tian Fu - Topic,Music,2026-04-30T02:45:58Z,00:04:26,62437,346,0
16,9XBCefQhEds,【Stanley】無情汎汎姐打野三槍虐泉！0/3天崩開局！收頭後一路北伐成為傳說！單人突進後排抽掉ＡＤ！我們真的要CARRY這種極品隊友嗎？連讚都不給？下一把一定戳史他們！,Stanley 史丹利,Gaming,2026-05-07T09:30:09Z,00:10:09,68172,1256,75
17,z0QdBX4WAIU, icyball 冰球樂團 - 能不能和我留在台北（陪我幾天） (Official Live Music Video),icyball 冰球樂團,Music,2026-05-03T15:55:00Z,00:04:18,61255,2204,117
18,3CVN6wi6E_8,【造型公道伯】全網首發里維兵長開箱！抽獎方法公開有保底！精準預測抽獎金額 你真的需要抽兵長嗎？還是只是跟風呢【小珉】,MING小珉 中路教科書,Gaming,2026-05-06T09:03:19Z,00:09:00,81819,1052,174
19,XHtO7as5v0I,IVE - BANG BANG | Live from Vevo Studios,IVEVEVO,Music,2026-05-06T16:01:01Z,00:03:03,462406,40331,1586
20,ZYsanHlADk4,"【尊】我去地獄的超市打工了一週 ! ? 白天接待客人,晚上應付偽人 ! !【第二頻道】",人生魯宅x尊-第2頻道,People & Blogs,2026-05-07T10:01:04Z,00:14:43,60918,2484,105
21,F6kUPJhez8w,昨暝的雨,Lin Mochen - Topic,Music,2026-04-30T13:08:54Z,00:05:47,17401,193,0
22,fB3Yg5511DU,Minecraft 無處可躲『最新版・真麥塊模式』最強怪物們vs速通玩家,阿斯asu,Gaming,2026-05-07T09:00:54Z,00:27:00,59283,1965,54
23,2ZOJP2HP54o,Run Wild（向风而野）,魏爱梓欣 - Topic,Music,2026-05-05T07:15:14Z,00:03:22,81954,1917,42
24,fxHXoJ7KNlw,傳說對決 |這次巨人聯動的免費造型直接送亞妮?手感稍遜蜜莉姆但是免費完全OK!| Sirenia 海牛 |筱清,Sirenia海牛,Gaming,2026-05-05T11:55:23Z,00:08:50,98392,1406,70
25,AefjWPaq3C4,GRASSHOPPER THREE IN LOVE 草蜢演唱會2026 尾場嘉賓｜郭富城 - 失戀／唱這歌,寰亞音樂 Media Asia Music Official Channel,Music,2026-05-04T10:21:19Z,00:16:06,531644,8260,454
26,uogdJGJ9fzs,尼克星｜單挑輸的剃光頭…這次好像不太對｜傳說對決｜,尼克星拳擊,Gaming,2026-05-06T09:01:17Z,00:12:07,62509,855,169
27,LzZyFX7Dlg4,我講台語 Dwagie Feat.Leo王/KE柯蕭/鍾綺Bell/DJ Mr.Gin/阿跨面,人人有功練,Entertainment,2026-05-02T15:01:07Z,00:07:13,104786,6987,576
28,LPnNNHgAVIM,【天堂經典版】圓夢計畫2.0，代開台服第一 死亡騎士，解鎖人生成就  伺服器：戰神馬爾斯 【黑綸】 #리니지클래식 #lineageclassic #天堂經典服#天堂,黑綸,Gaming,2026-05-07T16:15:10Z,04:11:41,37003,207,0
29,5DXqEa-7-Wg,かぐや (cv. 夏吉ゆうこ) & 月見ヤチヨ (cv. 早見沙織) - ray 超かぐや姫！Version / THE FIRST TAKE,THE FIRST TAKE,Music,2026-05-01T13:00:06Z,00:05:56,3211676,205546,5470
30,Hms0wBGcivw,《鳴潮》×《電馭叛客：邊緣行者》聯動預告｜早安，索拉里斯！,鳴潮,Gaming,2026-05-07T03:00:14Z,00:01:24,46506,2865,349
31,mcJB9H0Nvbc,A-Lin《繞路 Detour》Official Music Video,A-Lin官方專屬頻道,Music,2026-04-29T12:01:33Z,00:04:53,1561432,5870,248
32,X0y3sGkc0Kw,【荒野亂鬥】100顆超新星之星開箱 能開到什麼 資源量最多的星星?  美好超新星活動就在明天!,PowerTech淮特,Gaming,2026-05-06T14:10:47Z,00:13:00,85267,1043,72
33,NffeFmn0vvQ,tuki. 『ひゅるりらぱっぱ』1st Live at NIPPON BUDOKAN,tuki.(17),Music,2026-05-04T12:00:18Z,00:03:29,322142,19487,630
34,uKfWL6S6Ufg,【Road to EWC】T1 vs BRO 巴德本人Keria終極盛宴! T1全員操作無限戰鬥爽! BO3全場精華 | Road to EWC 26: Korea,Cielo-聯盟精華,Gaming,2026-05-04T14:30:53Z,00:31:06,96868,1047,138
35,nMXuw9DKBB4,NMIXX(엔믹스) “Heavy Serenade” Original Highlight Medley,JYP Entertainment,Music,2026-05-07T11:00:05Z,00:02:32,160953,23433,1130
36,jQRw3DgzcrQ,(FW NaiLiu) 5/6 目前在看巨人,FW NaiLiu,Gaming,2026-05-06T21:45:20Z,07:45:39,57494,562,1
37,O5JN8l4pgOo,宇多田ヒカル　「パッパパラダイス」 Music Video,Hikaru Utada,Music,2026-05-05T15:00:06Z,00:04:07,978157,45113,1918
38,4o1ds5LvOwQ,踹到我屁股上來啦！蜜娜的攻擊到底有沒有變長？網路上大家都說變長了！對面變電腦了趁勝追擊啊！然後就輸了😭【荒野亂鬥】,盛主播,Gaming,2026-05-07T09:00:12Z,00:12:58,42490,835,58
39,ua0M2wzPcT0,You Keep Me Here,hrtz.wav - Topic,Music,2026-05-02T09:03:21Z,00:03:44,378269,4206,157
40,ct1CgCtipAo,【偷走腦腐】開箱官方盲盒！竟然有機會可以獲得1000美元的腦腐？【Steal a Brainrot】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-05T10:45:17Z,00:13:20,93272,1791,147
41,XDzGoMtSqZA,It's Me,ILLIT - Topic,Music,2026-04-30T09:00:44Z,00:02:19,4553848,80314,1339
42,oQs2FdMCepY,這造型比Key還強！？我在競爭者到處滅火，但火到底是誰放的...？【 Rivals 競爭者】,RD 阿東,Gaming,2026-05-06T10:00:37Z,00:10:04,61918,1920,304
43,CzGUP_rQARo,Angel's Touch,艾薇 Ivy - Topic,Music,2026-04-30T10:02:17Z,00:03:29,61740,422,1
44,CfWy0VaafFw,【羅傑】終於搬家了，最後一次在社宅開台了。現在AI也會打爐石了！？｜Roger｜爐石戰記Hearthstone｜BY-ED,羅傑 Roger,Gaming,2026-05-07T10:00:21Z,00:12:15,29370,401,52
45,9GUjMwoZJUg,心如止水,Ice Paper - Topic,Music,2026-04-30T02:47:53Z,00:03:06,64189,307,0
46,xJP6-AtDOyQ,遇上爆音激動女玩家! 講話比尼克星還大聲!?  對放火首次玩傳說對決 有什麼看法?｜傳說對決｜尼克星直播精華剪輯｜,寶寶W尼克星,Gaming,2026-05-05T09:00:00Z,00:14:17,52073,725,208
47,iTN61KGaUZA,My Favorite Part,So Soo Bin - Topic,Music,2026-05-01T09:00:59Z,00:02:43,858713,8383,322
48,ll9rMcTjxYc,閃電狼冠軍賽端出莫托斯打野，一瞬間全場愣住，陣容太笨重被拉扯到麻掉！｜Gary蓋瑞,Gary蓋瑞,Gaming,2026-05-05T12:15:05Z,00:12:34,116587,1423,255
49,MSf4W5H8O2w,过活,承桓 - Topic,Music,2026-04-30T21:06:03Z,00:03:45,22786,100,0
50,EN8MpyU2IkQ,Minecraft 快笑死🤪靠...阿神被屌騙XDD【鬼畜♂虛假麥塊】😂！🔥坑爹麥塊🔥中國實況主做的【反邏輯♂超坑爹地圖】😂!! 智商IQ999✅才可以到終點 !!,阿神,Gaming,2026-05-05T10:00:20Z,00:40:17,78361,3790,149
