Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
1,SlQR9iu09bQ,SON TUNG M-TP x TYGA | COME MY WAY | OFFICIAL MUSIC VIDEO,Sơn Tùng M-TP Official,Music,2026-05-28T13:00:06Z,00:04:18,8177978,795674,107150
2,95PftHrX5VU,《揭密日》港版官方終極預告 | DISCLOSURE DAY Official Final Trailer,Universal Pictures HK,Film & Animation,2026-05-27T16:58:01Z,00:02:39,47566,860,182
3,47zXTfgEiS4,[中文] DNS vs NS | KT vs T1 | 2026 LCK,LCK-Carry,Gaming,2026-05-28T13:13:38Z,05:34:03,532070,2359,52
4,f6aYUpkNbkA,Marz23【觀自在 Avalokiteśvara】Official Music Video,Marz23,Music,2026-05-26T13:00:06Z,00:03:52,93336,2694,170
5,jLbst85USN8,Call of Duty: Modern Warfare 4 | Reveal Trailer,Call of Duty,Gaming,2026-05-28T14:53:06Z,00:02:50,1895835,128727,14448
6,XGcN2wuKwbs,10萬訂閱Q&A | 競爭者連勝第一名,SlingshotBwai 彈弓男孩,Gaming,2026-05-27T09:15:30Z,00:08:53,125425,4600,1827
7,MoZbwLzg47w,CORTIS 코르티스 'TNT'｜On the Spot｜온더스팟,1theK Originals - 원더케이 오리지널,Entertainment,2026-05-26T09:00:33Z,00:02:27,689448,55232,1460
8,AQEct00Ks5s,【主題歌入り予告】米津玄師「夜鷹」に決定！｜映画『キングダム 魂の決戦』7月17日(金)公開,東宝MOVIEチャンネル,Film & Animation,2026-05-26T19:00:04Z,00:01:30,629778,13689,894
9,l__Dg8l8TYg,傳說對決 |這就是你們狙擊阿星的原因嗎？強殺他聽他叫真的太銷魂了🥵| Sirenia 海牛 |,Sirenia海牛,Gaming,2026-05-27T09:52:45Z,00:10:25,101812,2043,160
10,QC456eM3A3g,草戒指 (R&B Cover),像素世界 - Topic,Music,2026-05-22T10:03:15Z,00:04:10,129042,511,6
11,j6C_m0elFfI,ATEEZ(에이티즈) - GOLDEN HOUR : Part.5 Concept Trailer,KQ ENTERTAINMENT,Music,2026-05-28T15:00:01Z,00:00:48,88125,26830,1751
12,CtBgt268jz4,"【尊】如果下載到這款章魚哥遊戲,別猶豫趕快刪掉 ! !【第二頻道】",人生魯宅x尊-第2頻道,People & Blogs,2026-05-28T10:00:06Z,00:11:52,75155,2957,115
13,V1Lr-_AxeR8,LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV,HYBE LABELS,Music,2026-05-22T03:58:06Z,00:03:29,11258331,421455,23019
14,V276Pu7NVMM,BTS WORLD TOUR 'ARIRANG' IN BUSAN: LIVE VIEWING - Main Trailer,BANGTANTV,Music,2026-05-28T13:00:18Z,00:00:41,172303,55627,2650
15,X0V9HDII2UA,Minecraft 巨大腳步聲伴隨詭異音樂出現『The Locust蝗蟲』恐怖怪物麥塊世界生存,阿斯,Gaming,2026-05-27T09:00:01Z,00:15:40,106232,3000,137
16,gMxAUI35O-g,glass,Gareth.T - Topic,Music,2026-05-19T10:00:48Z,00:03:06,1400907,23079,320
17,IV70efSGbPc,《緞帶英雄》| 正式前導預告 | Netflix,Netflix Taiwan,Entertainment,2026-05-26T12:00:00Z,00:01:09,50700,2097,95
18,DEQNtuvCBiE,星星幫傳說戰隊團練 PK最強校隊,尼克星拳擊,Entertainment,2026-05-28T17:29:54Z,03:07:55,42833,402,54
19,IKeAbFVgMCs,一首唱盡關羽千年的忠義與孤獨【三國古風歌】林知夏 Livia Lin - 單刀（關帝）Official Music View,林知夏 Livia Lin,Music,2026-05-24T04:00:06Z,00:05:21,29973,346,28
20,YK4G3dxYDfs,【Road to EWC】T1 vs DK EWC門票決定戰誰去巴黎? 老鬼許秀互相單殺激烈操作! BO5全場精華 | Road to EWC 26: Korea,Cielo-聯盟精華,Gaming,2026-05-25T11:54:15Z,01:08:30,127098,1208,216
21,tkwD6DLp62k,玖壹壹(Nine one one) 洋蔥 Onion - 我甘願重新愛過 Feat.狗柏 官方MV首播,玖壹壹,Music,2026-05-20T09:20:06Z,00:04:26,408019,9037,428
22,A-tsumE9hOI,我們千萬別看害羞男孩的臉！,小妞,Gaming,2026-05-27T09:00:25Z,00:12:18,70479,3218,94
23,1IzZezTfwE0,XLOV 엑스러브 'SERVE' MV,XLOV,Entertainment,2026-05-27T09:00:15Z,00:03:23,838988,133015,8745
24,KtLs5FtZv2A,Minecraft 小心腳下！和紅月『破壞方塊同時全部破壞』的世界生存，結果不停害死對方,阿斯asu,Gaming,2026-05-25T09:00:05Z,00:21:15,227293,5564,160
25,Ubb92CHsVvk,一夜一夜一夜｜R&B 完整版本｜Night after night,凯文-Kevin - Topic,Music,2026-05-21T05:42:51Z,00:04:04,41777,190,0
26,kcI87g24QK8,【Stanley】金剛芭比燦塔里克輔助登場！這角色肉的出奇！沒被風箏打起來跟本輸不了！再度驗證上路無關勝負...！這場就算上路送13次也阻止不了我們獲勝！雙倍勝點輕鬆拿到手…誒奇怪分數也加太少了吧！？,Stanley 史丹利,Gaming,2026-05-28T09:30:09Z,00:10:18,68436,1217,35
27,nKyZDdpfEiQ,六哲 - 畢竟深愛過『你堅持著說要走 說他比我要溫柔 我明白你的追求 終於安靜放了手』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-05-22T09:01:01Z,00:04:45,103091,188,2
28,0x4Xuv9iTCg,《Leo里歐》龍王初體驗！好想衝三飛30...🔴直播放送中🔴｜楓星｜Artale懷舊楓之谷｜MapleStory｜메이플스토리 @阿穎仔,Leo 里歐,Gaming,2026-05-28T17:59:54Z,05:20:04,60652,199,2
29,34aRUbdz8LI,驿动的心,FM Station - Topic,Music,2026-05-21T10:02:36Z,00:04:02,59941,229,2
30,cAM1OB-FbKk,我建造了一個神級環形農場！有望超越培養花園嗎？【Build A Ring Farm】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-28T10:27:46Z,00:17:01,64543,2068,98
31,QiSpN1CXXsU,故鄉的月,Xianzai Ta Zai - Topic,Music,2026-05-23T12:45:43Z,00:05:13,27026,168,0
32,KE3uFcyrkTI,T1 vs KT 恐怖世一輔！Keria瑟菈紛R閃四人震撼全場！T1落後5000完成不可思議大翻盤！Game 2 | 2026 LCK常規賽第二輪,呆梦demo官方频道,Gaming,2026-05-28T12:57:10Z,00:11:59,59293,666,224
33,irEuvmMd-8c,林俊杰 - 当你『我想对你好 你从来不知道 想你想你也能成为嗜好；我想对你说 却害怕都说错 好喜欢你知不知道』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-05-19T02:00:35Z,00:04:12,74984,60,1
34,d6dQY_Et1OM,KT vs T1 PerfecT不斷單殺！KT領先5k經濟+龍魂再次被逆轉！Keria瑟菈紛R閃大四個太扯了吧！丨Game2丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-28T13:00:25Z,00:13:19,46691,373,85
35,mCpd91w3ads,阿璃姑娘 Ahli Girl - 青銅銹 Bronze Patina  - (Official Music Video),阿璃姑娘 Ahli Girl,Music,2026-05-22T10:00:20Z,00:05:06,29449,240,157
36,R5k79OadXFM,曾經的P站王者強勢歸來？鬥陣特攻十週年福利待遇不一致讓玩家紛紛破防！【Overwatch 鬥陣特攻】官方迷之操作引發的爭議事件,GamerSecret 玩家機密,Gaming,2026-05-27T11:00:22Z,00:11:57,104469,2486,193
37,fcnDmrtj6Sk,"Shakira, Burna Boy - Dai Dai (Official Video)",Shakira,Howto & Style,2026-05-23T16:14:03Z,00:04:01,36345089,1667753,88531
38,sHP4Cum_EM4,真的神仙打架..隊友是外掛，對手也是外掛！有夠荒謬的一場對戰！現在這兩個人就是比誰的外掛比較貴就是了！【荒野亂鬥】,盛主播,Gaming,2026-05-28T12:23:23Z,00:10:46,34234,908,69
39,E4hJ-Nfx6zA,"ITZY ""Motto"" Dance Video (Rooftop Ver.)",ITZY,Entertainment,2026-05-24T15:00:00Z,00:03:17,561939,59672,2542
40,Dy2YJmmRfbc,【楓之谷 Artale】闇黑龍王 聖騎士 左上  5/28,Yuri,Gaming,2026-05-28T11:45:57Z,07:13:11,30802,82,0
41,xLAPpTflZmk,aespa 에스파 'WDA (Whole Different Animal) (Feat. G-DRAGON)' Performance Video,aespa,Music,2026-05-23T09:00:03Z,00:02:38,1088316,73752,1591
42,yLYS5EDd0vU,"【天堂經典版_火神服】週四準備幹大事,挑戰 +7火甲 !!#夜市 #生活 #旅遊 #天堂 #Lineage #火神伺服器 #千萬課長 #리니지m ",哲哲爸,Gaming,2026-05-28T13:09:10Z,02:40:58,37462,575,3
43,K1VTsnCNu3Y,"TAEYANG - ‘WOULD YOU (feat. TARZZAN, WOOCHAN)’ | THE QUINTESSENCE FILM",TAEYANG,Music,2026-05-27T11:00:01Z,00:03:19,362525,12526,756
44,vI5PDw9xieU,"ROBLOX但是，我每走一步都會 "" -1 "" 公分，最後我居然變成迷你小矮人  . . .   😂 🤩！！【Roblox 機器磚塊】",黑樂,Gaming,2026-05-27T10:36:13Z,00:11:02,35360,921,29
45,Gy32XOFT2ww,BOOMPALA,LE SSERAFIM - Topic,Music,2026-05-22T04:00:12Z,00:02:57,2804083,65610,1116
46,a6q-bMycbcQ,實況主盃練習 跟GCS冠軍團練,空巴嗨嗨0322,Gaming,2026-05-27T15:44:41Z,09:43:19,50400,354,8
47,Xxuyro7bifM,What Makes A Man,MC Cheung Tinfu - Topic,Music,2026-05-27T10:03:26Z,00:04:17,85311,1840,59
48,JkDIN3BNNhM,沒有最吵只有更吵 | 炎炎,yanyan,Gaming,2026-05-28T10:00:32Z,00:09:08,33839,994,54
49,hszNEQ6Bh4g,世界はひとりじゃなかった,Maki Ootsuki - Topic,Music,2026-05-24T10:04:34Z,00:04:23,166082,8821,0
50,EEI44BDoXuE,【傳說對決】決定參戰實況主盃！決戰尼克星 教主 0322！加緊練習排位賽 花一天達標戰場 接下來目標璀璨【小珉】,MING小珉 中路教科書,Gaming,2026-05-27T11:20:49Z,00:08:39,45933,886,141
