Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
30,KF4t6Y4sZbM,The Pilot ᐸ/3 (DETOX JAPAN TOUR 2025),ONE OK ROCK - Topic,Music,2026-04-30T14:36:36Z,00:07:45,106983,3748,149
31,SUdVxneRhKg,【Qi黃帝】巨人聯動造型竟然可以免費拿!! 抽獎細節懶人包讓你少走彎路 技能範圍竟然比預測還要大超級多 || 傳說對決 #聯動造型 #巨人聯動 #星葵 #納克羅斯 #克萊斯 #艾連葉卡,Qi 黃帝,Gaming,2026-05-01T09:00:41Z,00:12:00,42609,1589,1195
32,sw1YLrdaUnA,"Seungmin ""급류(Into The Current)"" | [Stray Kids : SKZ-RECORD]",Stray Kids,Music,2026-05-01T14:59:57Z,00:04:40,435931,129889,9905
33,4xntR5t3Fpw,【Stanley】半肉裝超硬蓋倫團戰滑進滑出！愚人節活動結束！沒有企鵝造型的史丹利將一無是處...嗎？阿鐘全新科研「盾盾流時鐘」！究竟沒有護盾技能的時鐘能造成多少護盾值呢XDDD！？,Stanley 史丹利,Gaming,2026-05-01T09:30:01Z,00:10:41,55771,1132,38
34,5hP5bLk-Xcc,All the Possibilities,TWS - Topic,Music,2026-04-27T09:00:10Z,00:02:50,637586,12919,401
35,iK1fZ_hNKd0,【館長直播完整版】2026/04/30/週四  @__@ 樹樹樹  ~ 國安法 民進黨迫害法吧 民主自由個屁~ 枕頭最後一天 不買嗎?,館長惡名昭彰,Gaming,2026-04-30T16:27:10Z,04:11:35,79796,3861,290
36,kJ56IFIF95E,YESUNG 예성 '咲き誇る時を待つのは／Sakihokoru Toki o Matsu no wa' MV,SMTOWN,Music,2026-04-23T15:00:18Z,00:04:16,499229,15081,2345
37,pjA88fR0dHg,與全服永恆榜上強者教主Jiaozu首次雙排! 質疑教主的傳說實力! 看他是不是找代打....｜傳說對決｜尼克星直播精華剪輯｜,寶寶W尼克星,Gaming,2026-04-29T09:00:00Z,00:15:50,72395,1023,170
38,p4ahGSFTY-c,aespa 에스파 'LEMONADE' Complæxity Trailer,aespa,Music,2026-04-26T15:00:07Z,00:02:41,2231782,165092,7642
39,gQc6mMuEK9g,這是我認為最值得收的造型！遇到疑似4LC高手還被邀組隊！？？【Rivals 競爭者】,RD 阿東,Gaming,2026-04-29T10:00:52Z,00:09:43,85066,2070,240
40,x6_mbnsh6VU,GENER8ION - STORM starring Yung Lean,GENER8ION,Music,2026-04-24T10:00:06Z,00:07:35,3263745,191605,5371
41,KBM_FXhi6yI,【荒野亂鬥】直接解鎖 我的英雄學院特惠包! 我的英雄學院 全造型實戰,PowerTech淮特,Gaming,2026-04-30T12:52:51Z,00:20:07,48478,644,65
42,CzGUP_rQARo,Angel's Touch,艾薇 Ivy - Topic,Music,2026-04-30T10:02:17Z,00:03:29,7488,32,0
43,VStpxxBaEow,【Blox Fruits】3顆最無恥的果實！3000萬賞也只能乖乖被Spam死！ 【Roblox 海賊王】【機械方塊】,R子,Gaming,2026-05-01T10:21:03Z,00:17:50,54718,1692,207
44,A8d2Gx91zwk,QWER 'CEREMONY' Official MV,QWER,Music,2026-04-27T09:00:06Z,00:04:06,2487025,42552,3292
45,LgekLe-sUys,"抱著你的  "" 女朋友 ""  穿越地獄跑酷   . . . ！？  😱 😍 🤣",黑樂,Gaming,2026-04-30T09:30:11Z,00:10:38,45909,652,36
46,WSDSWdIt3jY,Side Quest King (KISAI remix) feat. 初音ミク【崩壊：スターレイル 3周年テーマソング】,Hatsune Miku,Music,2026-04-26T03:00:37Z,00:02:25,1539834,108435,2406
47,XGjNQ6DhXK0,我要找出2位玩家變身的方塊！,小妞,Gaming,2026-04-29T09:00:46Z,00:12:21,55124,2544,62
48,L9-o_ZytJ20,CRAVITY 크래비티 'AWAKE' MV,STARSHIP,Music,2026-04-29T09:00:01Z,00:03:03,1179915,21204,3155
49,gVeVDOSP_qQ,傳說對決 ｜克萊斯有無「艾連葉卡」根本不同角色😳210抽細節懶人包！雙型態變身特效，還有超多隱藏原作細節？巨人迷入手前必看！手感竟然也🔥【娘子】Arena of Valor 艾連,娘子,Gaming,2026-05-01T07:02:54Z,00:09:43,38329,638,85
50,7112WTKl45Y,CORTIS (코르티스) 'REDRED' MV (Original Ver.),CORTIS,Entertainment,2026-04-29T11:30:00Z,00:02:45,651878,117381,4149
