Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
20,NoFpOBrE4EQ,【LNG精華】哪有志翔天天哭 哪有八毛天天輸  / 《Gxmble With Your Friend》遊戲精華,玉子燒,People & Blogs,2026-05-10T11:02:13Z,00:31:50,137905,2718,135
21,iJZzZh91wXw,停顿的钟 R&B完整版,凯文-Kevin - Topic,Music,2026-05-05T22:35:04Z,00:03:14,212189,1550,0
22,TFEC6hzAX9M,這就是PRO蜜娜嗎...他還在操作！淘汰賽連續三次殘局1個打3個！請問在台灣我能跟自己結婚嗎？可以的話我明天就去公證【荒野亂鬥】,盛主播,Gaming,2026-05-13T09:00:12Z,00:11:44,54356,1049,55
23,F0UIsSnotlA,"HAN ""back to life"" | [Stray Kids : SKZ-PLAYER]",Stray Kids,Music,2026-05-08T15:00:02Z,00:04:20,3068263,480624,37004
24,rkfSnpDq304,【館長直播完整版】2026/05/013/週三 好像遊戲都不好評ㄟ~ 合法的飯真香~台灣媒體不親綠準備被判七年~賴清德挺沈柏洋當市長,館長惡名昭彰,Gaming,2026-05-13T22:43:58Z,03:46:05,78622,3556,139
25,aQR7w7uU6Vk,郭家瑋 Trevor【那片海灘 Back to That Beach】Official Visualizer,郭家瑋 Trevor,Music,2026-04-20T16:00:02Z,00:03:42,82937,1276,52
26,G5xM37fUM5k,【天堂：經典版】全服第一件火龍麟盔甲誕生！《VAMPIR：血之繼承者》禮包一條龍！距離紅變差多少？文老爹,文老爹,Gaming,2026-05-13T13:53:10Z,03:13:36,37704,412,8
27,ByVxIP_xIXE,영주 李瑩珠 EVE《還是錯過了》Official Music Video,영주 瑩珠,Travel & Events,2026-05-10T12:00:07Z,00:04:26,53117,3210,325
28,3XvjIauZzzI,【天堂經典版_火神服】5/13晚間23:33分 狂賀 火神第一把日本劍!!週末下墾丁! ! #lineage #games #搞笑 #熱門,哲哲爸,Gaming,2026-05-13T16:08:48Z,03:48:33,51978,556,15
29,D9IBR85EfZY,忍住 (烟嗓 r&b版本）,GoodBrother-老六 - Topic,Music,2026-05-10T03:41:23Z,00:03:44,31645,210,3
30,oCFX_YHmlS4,【Sirenia海牛 】今天請了一尊政澤我看誰還能讓我坐牢,Sirenia海牛,Gaming,2026-05-13T17:02:23Z,07:34:27,51708,434,0
31,efu7Ha7Yt5g,PLAY BACK （『仮面ライダーゼッツ』主題歌）,YUTA - Topic,Music,2026-05-12T15:01:05Z,00:03:07,470233,25598,0
32,bGotE0_DiCs,Minecraft 兇猛！每次打倒『深海巨型恐怖海怪』能夠越來越強的世界生存,阿斯asu,Gaming,2026-05-10T09:00:55Z,00:31:36,137709,3158,152
33,csPlskYGiI0,教我認識你 × 臨走的誓言,Kai Xyelune - Topic,Music,2026-05-09T07:10:06Z,00:08:11,14754,105,0
34,Q34t8pKUByw,二遊界GTA因使用AI生成慘遭大炎上？Vtuber Ironmouse主動退工商抵制卻被玩家吐槽？幻塔團隊Hotta Studio新作【異環 Neverness to Everness】,GamerSecret 玩家機密,Gaming,2026-05-13T11:02:00Z,00:13:31,71742,1555,584
35,XFCCrQoEI1I,三寸天堂｜R&B,Legendary-小三 - Topic,Music,2026-05-07T02:23:25Z,00:04:28,32881,174,3
36,670ZawtZfho,尼克星｜官方送我進擊的巨人造型後…我直接掉回鑽石｜傳說對決｜,尼克星拳擊,Gaming,2026-05-11T13:17:24Z,00:19:25,91517,1106,274
37,oYlrygFH0qs,周深 - 背着山的人『命運偏愛背着山的人 最笨腳步終會越過最高的山峰』【歌詞版】,Verse View,People & Blogs,2026-05-05T09:01:11Z,00:04:05,58457,397,6
38,LnNzCN4yklU,【DinTer】開箱超扯帳號48等收穫女神怪物力騎！把經典服當私服在玩的超狂團隊！擁有隱身術+體力回復術的超奢華補機！62防竟能穩掛火窟練功！超稀奇畫面法師用冰雪暴在火窟練功？,Dinter,Gaming,2026-05-11T09:00:26Z,00:10:45,146410,943,121
39,5VOA3QWerNI,月老失了神,優諾NUO - Topic,Music,2026-05-08T10:02:17Z,00:02:55,39912,328,16
40,rov219hkTPc,我是【中國人開的😂偽人樂園】店長！我必須辨別🙄誰是【偽人or人類】他們會變異！⚠️你看得出來嗎？中國大媽🥵是偽人怪物！阿神變成【深夜...樂園檢察官】！偽人🈲勿進,阿神,Gaming,2026-05-13T10:01:18Z,00:52:34,34206,2261,81
41,U7P5HttUSDw,Lonely Duet,邱鋒澤 Feng Ze - Topic,Music,2026-04-30T10:02:48Z,00:03:42,49566,173,1
42,t9qnb8oheE0,(FW NaiLiu) 5/13  連續兩天開台看看來幹點啥,FW NaiLiu,Gaming,2026-05-13T16:31:32Z,04:37:42,49079,441,6
43,qcUUqSp3nFA,阿杜 - 他一定很爱你『我应该在车底 不应该在车里 看到你们有多甜蜜』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-07T09:01:10Z,00:03:31,26205,49,0
44,aslmbRhOBjI,【有感筆電】我討厭腦腐.. 不要再tung tung tung sahur了!!【Roblox I HATE BRAINROT 全破】,有感筆電 Daptoper,Gaming,2026-05-08T10:00:05Z,00:15:13,328828,9731,865
45,lCIX4hd_geU,DENNY CAKNAN FEAT.  HENDRA KUMBARA - LAUT KIDUL (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK,DC. PRODUCTION,Music,2026-05-13T09:00:06Z,00:05:11,282502,21104,2612
46,bTbvg33HmZE,BFX vs T1 痛苦面具！Oner經典抓上和Doran一起死！Peyz連續線殺7-1全力Carry！Game 2 | 2026 EWC預選賽,呆梦demo官方频道,Gaming,2026-05-12T09:47:35Z,00:08:39,46095,292,86
47,PW1fIUZ4IFA,赵乃吉 - 曾经你说『曾经 你说看星空看日落不如看我的眼眸 用尽每一分每一秒在身旁为我停留』【动态歌词MV/Lyrics】,Romance Season,People & Blogs,2026-05-06T09:00:37Z,00:04:15,40420,43,0
48,s_CAEbrvKjc,我被機長黃瓜威脅了? 機長黃瓜開掛事件落幕 | 霜淇淋,霜淇淋的遊戲時間 Berd Lo,Gaming,2026-05-10T04:00:33Z,00:03:01,77746,2047,491
49,adsrNFdIxLg,王菲 Faye Wong《主角》電視劇同名主題曲 (Official MV),Faye Wong Official Channel,Music,2026-05-08T04:00:33Z,00:04:45,195756,3785,482
50,-VWboFOD898,【峡谷百万富翁】Hongq应战8大中单绝活！他能拿下几胜？,上单老祖,People & Blogs,2026-05-12T04:21:50Z,00:38:20,85345,1280,417
