Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
17,CtBgt268jz4,"【尊】如果下載到這款章魚哥遊戲,別猶豫趕快刪掉 ! !【第二頻道】",人生魯宅x尊-第2頻道,People & Blogs,2026-05-28T10:00:06Z,00:11:52,135172,4443,149
18,9_3VDth0HOM,【MV首播】陳淑萍 vs 沈建豪 - 千里共明月 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-05-29T02:00:39Z,00:04:55,27706,829,31
19,VxqYuw6F4Yc,我成為了連勝第一!根本就是彈弓叔叔本人![Roblox][競爭者RIVALS],藍貓Blue cat,Gaming,2026-05-29T09:30:23Z,00:03:22,68144,2419,471
20,PEjARMUgcIU,Jackson Wang 王嘉爾 ╳ Mayday Ashin 五月天阿信 [ Alive ] 百事可樂品牌主題曲 Official Music Video,相信音樂BinMusic,Music,2026-05-28T01:00:24Z,00:04:18,399759,3911,273
21,x46Zf0p1mhQ,尼克星｜職業選手海牛看完我的操作後…到底怎麼評價我?｜ 戰隊徵選篇｜傳說對決｜,尼克星拳擊,Gaming,2026-05-29T09:00:31Z,00:16:08,79440,1265,183
22,QiSpN1CXXsU,故鄉的月,Xianzai Ta Zai - Topic,Music,2026-05-23T12:45:43Z,00:05:13,63422,373,0
23,WM2CEyR9k-8,【LCK】BFX vs T1 排名戰T1目標2:0取得復活甲! BFX正面對決放出巴德本人! BO3全場精華 | 2026 LCK,Cielo-聯盟精華,Gaming,2026-05-30T12:35:50Z,00:35:27,51335,471,84
24,MoZbwLzg47w,CORTIS 코르티스 'TNT'｜On the Spot｜온더스팟,1theK Originals - 원더케이 오리지널,Entertainment,2026-05-26T09:00:33Z,00:02:27,1059932,66825,1640
25,YOoazy2yswE,【Stanley】魔趙信中路！火箭腰帶超遠距離開捅！開局天崩只是我做做效果當個小丑而已，後期直接發飆成為單挑之神！會戰永遠滿血這角色到底怎麼殺？連續六把運氣不好？逆向爬分godown大失敗...,Stanley 史丹利,Gaming,2026-05-29T09:30:10Z,00:11:30,89503,1519,81
26,IKeAbFVgMCs,一首唱盡關羽千年的忠義與孤獨【三國古風歌】林知夏 Livia Lin - 單刀（關帝）Official Music View,林知夏 Livia Lin,Music,2026-05-24T04:00:06Z,00:05:21,57390,525,32
27,MMYeyz7tK4k,Minecraft 神奇數字馬戲團【幸運方塊😂來啦】最精彩的一集！抽到【凱恩】瞬間完蛋🤣全角色都有！我們【開到⭐帕姆尼Pomni】JAX跟安歌居然跑出來了！幸運方塊大亂鬥！,阿神,Gaming,2026-05-29T10:00:06Z,00:53:19,87102,3548,186
28,QC456eM3A3g,草戒指 (R&B Cover),像素世界 - Topic,Music,2026-05-22T10:03:15Z,00:04:10,195652,709,6
29,o2-6ph3jwsE,傳說對決 |弗洛倫新科研裝備一波團開了三次大？29%輸出一樣不配贏🗿| Sirenia 海牛 |弗洛倫,Sirenia海牛,Gaming,2026-05-30T10:08:09Z,00:09:32,43195,831,45
30,nKyZDdpfEiQ,六哲 - 畢竟深愛過『你堅持著說要走 說他比我要溫柔 我明白你的追求 終於安靜放了手』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-05-22T09:01:01Z,00:04:45,191443,290,2
31,cAM1OB-FbKk,我建造了一個神級環形農場！有望超越培養花園嗎？【Build A Ring Farm】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-28T10:27:46Z,00:17:01,133181,3265,134
32,WnZEkQKPFXw,Maroon 5 - Animals (Lyrics),Miracle Music,People & Blogs,2026-05-28T13:00:23Z,00:03:51,780633,2057,22
33,bXK0kQma-0g,我搶劫了瘋狂銀行😱帶著67萬逃跑啊❗❗,神貓大爛 Canetago,Gaming,2026-05-30T09:00:08Z,00:11:49,26449,564,54
34,TT8vf1qi2uM,夏奇拉 Shakira & Burna Boy / Dai Dai (2026年世足賽主題曲)(中字MV),台灣索尼音樂 Sony Music Taiwan,Music,2026-05-29T12:00:03Z,00:04:01,114966,2769,194
35,tXKWzmBuI_o,BFX vs T1 Peyz梅爾13分鐘8/2/0兩件套！T1碾壓BFX鎖定前二完美收官！丨Game2丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-30T12:18:31Z,00:12:52,26406,164,17
36,kBIdPmtcUCk,青花瓷 Blue and White Porcelain,FM Station - Topic,Music,2026-05-25T10:03:13Z,00:03:50,56136,302,3
37,NDvyBEtdd4s,我跟紅月可以一次破壞全世界的方塊？！,偏頭 Fauzh,Gaming,2026-05-29T09:00:37Z,00:21:11,63012,2031,94
38,BtyXx4rdO5U,Still Waiting,郭家瑋 - Topic,Music,2026-05-28T10:01:40Z,00:03:40,19654,117,1
39,eaXl8bjW7V4,BFX vs T1 鎖定前二！Peyz梅爾18顆頭殺瘋了！Doran賽恩與Oner先鋒兩臺車極為殘忍！Game 2 | 2026 LCK常規賽第二輪,呆梦demo官方频道,Gaming,2026-05-30T12:43:05Z,00:13:17,31531,326,102
40,Xxuyro7bifM,What Makes A Man,MC Cheung Tinfu - Topic,Music,2026-05-27T10:03:26Z,00:04:17,220249,2742,65
41,OC0q_fm1--s,不小心把5季PRO的頂尖玩家當成外掛！在Threads上被發文公審😰！底下留言一片倒向13歲弟弟！創作者好大的官威可以亂ban人！【荒野亂鬥】,盛主播,Gaming,2026-05-29T09:22:35Z,00:09:44,72355,1597,110
42,mCpd91w3ads,阿璃姑娘 Ahli Girl - 青銅銹 Bronze Patina  - (Official Music Video),阿璃姑娘 Ahli Girl,Music,2026-05-22T10:00:20Z,00:05:06,50625,333,165
43,msjQfn6Sj7U,【傳說對決】公開實況主盃隊友名單！冠軍成員加入戰力大提升！首次團練就對上職業隊伍HKA NK達達回來了🔥 超刺激大後期團戰 三高地逆轉勝？【小珉】,MING小珉 中路教科書,Gaming,2026-05-30T11:40:36Z,00:11:53,44180,962,76
44,hszNEQ6Bh4g,世界はひとりじゃなかった,Maki Ootsuki - Topic,Music,2026-05-24T10:04:34Z,00:04:23,282820,10627,0
45,A-tsumE9hOI,我們千萬別看害羞男孩的臉！,小妞,Gaming,2026-05-27T09:00:25Z,00:12:18,118470,4710,134
46,eJd4ii5avNw,"NMIXX, Anderson .Paak - Caution",AndersonPaakVEVO,Music,2026-05-29T04:00:02Z,00:03:38,379226,42835,1868
47,DmvLE2G3F9Q,[中文] GAM vs DCG | LCP 2026 Split 2 Knockout Stage Week 2 Day 2,LoLEsportsTW ,Gaming,2026-05-30T13:02:10Z,04:33:15,57124,228,2
48,JFtKdmR12WU,魏嘉瑩 feat. 元若藍【 心願便利貼 】Official Live MV,魏嘉瑩,People & Blogs,2026-05-29T09:00:03Z,00:03:38,15507,581,151
49,X0V9HDII2UA,Minecraft 巨大腳步聲伴隨詭異音樂出現『The Locust蝗蟲』恐怖怪物麥塊世界生存,阿斯,Gaming,2026-05-27T09:00:01Z,00:15:40,153324,3649,157
50,tkwD6DLp62k,玖壹壹(Nine one one) 洋蔥 Onion - 我甘願重新愛過 Feat.狗柏 官方MV首播,玖壹壹,Music,2026-05-20T09:20:06Z,00:04:26,505065,9927,470
