Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
23,aQR7w7uU6Vk,郭家瑋 Trevor【那片海灘 Back to That Beach】Official Visualizer,郭家瑋 Trevor,Music,2026-04-20T16:00:02Z,00:03:42,88416,1398,54
24,vVr22IubMCQ,【DE JuN】到恐怖老頭家偷東西！盜賊小矮人(burglin' gnomes),DE JuN,Entertainment,2026-05-10T08:05:57Z,00:35:24,180524,3616,189
25,csPlskYGiI0,教我認識你 × 臨走的誓言,Kai Xyelune - Topic,Music,2026-05-09T07:10:06Z,00:08:11,20724,132,0
26,NoFpOBrE4EQ,【LNG精華】哪有志翔天天哭 哪有八毛天天輸  / 《Gxmble With Your Friend》遊戲精華,玉子燒,People & Blogs,2026-05-10T11:02:13Z,00:31:50,147159,2840,138
27,ByVxIP_xIXE,영주 李瑩珠 EVE《還是錯過了》Official Music Video,영주 瑩珠,Travel & Events,2026-05-10T12:00:07Z,00:04:26,62191,3330,332
28,m28nocZFgws,2026年最具爭議的IGN 10分神作！抽象的接吻小遊戲讓玩家感到反感？讓玩家回憶青春的【Mixtape 混音青春】的爭議事件,GamerSecret 玩家機密,Gaming,2026-05-14T11:19:49Z,00:17:54,53192,1277,359
29,iJZzZh91wXw,停顿的钟 R&B完整版,凯文-Kevin - Topic,Music,2026-05-05T22:35:04Z,00:03:14,219676,1613,1
30,nrBzoGZKRrA,神作降臨 ! 極限競速 地平線6 超擬真 ??! 日本JDM聖地全收錄 ??! 車輛大翻新 ??!  終於出啦 ! FORZA HORIZON 6 職賽賽車手深度解析直播 5/14 Feat.Xbox,漫遊者WandereR,Gaming,2026-05-14T19:15:38Z,06:39:53,53620,1147,6
31,XFCCrQoEI1I,三寸天堂｜R&B,Legendary-小三 - Topic,Music,2026-05-07T02:23:25Z,00:04:28,39546,201,3
32,rov219hkTPc,我是【中國人開的😂偽人樂園】店長！我必須辨別🙄誰是【偽人or人類】他們會變異！⚠️你看得出來嗎？中國大媽🥵是偽人怪物！阿神變成【深夜...樂園檢察官】！偽人🈲勿進,阿神,Gaming,2026-05-13T10:01:18Z,00:52:34,52414,3013,98
33,F0UIsSnotlA,"HAN ""back to life"" | [Stray Kids : SKZ-PLAYER]",Stray Kids,Music,2026-05-08T15:00:02Z,00:04:20,3232323,488194,37387
34,BKJgx-o-dF0,傳說對決 |滿血直接秒殺對面射手?一直搞不懂怎麼3段2技滯空沒關係我來教你!| Sirenia 海牛 |元流之子射手,Sirenia海牛,Gaming,2026-05-13T09:09:46Z,00:09:32,44840,775,39
35,efu7Ha7Yt5g,PLAY BACK （『仮面ライダーゼッツ』主題歌）,YUTA - Topic,Music,2026-05-12T15:01:05Z,00:03:07,574239,27351,0
36,KtvRMpC_Iw4,【DinTer】超緩速枷蘿打野配上盾盾流李星輔助！兄弟情深夢幻野輔連動！丹利嘉文、李星輔助以為來戳卻意外有料？默契絕佳的絕命兄弟讓對手絕望！,Dinter,Gaming,2026-05-14T09:00:34Z,00:15:49,33582,326,10
37,oYlrygFH0qs,周深 - 背着山的人『命運偏愛背着山的人 最笨腳步終會越過最高的山峰』【歌詞版】,Verse View,People & Blogs,2026-05-05T09:01:11Z,00:04:05,63956,417,6
38,3XvjIauZzzI,【天堂經典版_火神服】5/13晚間23:33分 狂賀 火神第一把日本劍!!週末下墾丁! ! #lineage #games #搞笑 #熱門,哲哲爸,Gaming,2026-05-13T16:08:48Z,03:48:33,54560,566,16
39,lCIX4hd_geU,DENNY CAKNAN FEAT.  HENDRA KUMBARA - LAUT KIDUL (OFFICIAL LIVE MUSIC VIDEO) | DC MUSIK,DC. PRODUCTION,Music,2026-05-13T09:00:06Z,00:05:11,408329,24756,2885
40,G5xM37fUM5k,【天堂：經典版】全服第一件火龍麟盔甲誕生！《VAMPIR：血之繼承者》禮包一條龍！距離紅變差多少？文老爹,文老爹,Gaming,2026-05-13T13:53:10Z,03:13:36,39384,420,12
41,5VOA3QWerNI,月老失了神,優諾NUO - Topic,Music,2026-05-08T10:02:17Z,00:02:55,45972,364,16
42,FU4Am5gDlr8,【天堂經典版】韓服+9真金白銀瑟魯基問世！價值1億韓元 = 210 萬台幣！,俊偉Junwei1985,Gaming,2026-05-14T09:33:55Z,00:04:08,36010,257,152
43,qcUUqSp3nFA,阿杜 - 他一定很爱你『我应该在车底 不应该在车里 看到你们有多甜蜜』【歌词Lyrics】,Evening Breeze,People & Blogs,2026-05-07T09:01:10Z,00:03:31,31511,54,0
44,bGotE0_DiCs,Minecraft 兇猛！每次打倒『深海巨型恐怖海怪』能夠越來越強的世界生存,阿斯asu,Gaming,2026-05-10T09:00:55Z,00:31:36,146311,3278,155
45,U7P5HttUSDw,Lonely Duet,邱鋒澤 Feng Ze - Topic,Music,2026-04-30T10:02:48Z,00:03:42,55391,204,1
46,qqqfnQ4ZEtU,這波操作太華麗了 只可惜...🤦‍🤦‍ | 炎炎,yanyan,Gaming,2026-05-14T10:01:17Z,00:08:03,35007,670,29
47,GG932qvVzko,IVE - FLU | Live From Vevo Studios,IVEVEVO,Music,2026-05-13T16:00:33Z,00:03:13,282569,23438,994
48,JKwxRFaGC1E,(FW NaiLiu) 5/14 打坐牢巔峰再打小號觀眾場,FW NaiLiu,Gaming,2026-05-14T16:46:58Z,04:45:58,50453,430,1
49,9zz6OgZ_p9E,珊瑚海 - R&B版,格雷乐团-Grey - Topic,Music,2026-05-07T06:51:44Z,00:04:18,65620,213,0
50,ClplwxLuBRY,魔王火影！Faker把多少人看懵了？瑞兹1v4秒人阿卡丽5次单杀，这真是越打越生猛,呆梦demo官方频道,Gaming,2026-05-13T18:37:59Z,00:10:53,78872,923,101
