Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
13,4ZRhHYWMlJo,ROBLOX 超紓壓跑酷塔！,Yuan2020,Gaming,2026-06-01T12:40:18Z,00:12:45,267370,7103,291
14,7K9jXD9TV6c,如果我很平庸,陳華 - Topic,Music,2026-06-04T10:00:08Z,00:04:06,13526,607,37
15,V838Wemqe7w,【尊】這是一款只有0.1%人能通關的解謎遊戲 ! ? 玩了後才發現自己是智障...【第二頻道】,人生魯宅x尊-第2頻道,People & Blogs,2026-06-04T10:00:39Z,00:11:49,75557,2746,110
16,LBhcqYqeu0U,LEMONADE,aespa - Topic,Music,2026-05-29T04:02:48Z,00:03:07,4059291,63437,1114
17,dl9lFV7akKU,《Leo里歐》通關龍王就抽日鏢！闇黑龍王拓荒團...持續努力中🔴直播放送中🔴｜Artale懷舊楓之谷｜楓星｜MapleStory｜메이플스토리 #世界樹計畫,Leo 里歐,Gaming,2026-06-04T19:29:25Z,07:12:43,66634,325,8
18,82-jTNka3uc,Ariana Grande - hate that i made you love me (official music video),ArianaGrandeVevo,Music,2026-06-01T15:00:06Z,00:05:01,10191186,769109,37272
19,Gr1-6VJPCic,Minecraft 基岩中的鬼抓人！破壞基岩後想辦法抓住逃跑者vs活下去逃到最後【方塊boy】,方塊boy,Gaming,2026-05-31T10:00:06Z,00:37:56,259720,7943,286
20,QERKD90hG98,TREASURE - ‘IF I’ M/V,TREASURE (트레저),Entertainment,2026-06-01T09:00:03Z,00:03:08,17679122,330471,89705
21,pRuLh6izD-E,【傳說對決】實況主盃首戰就對上尼克星 把阿星打到崩潰大叫！電話意外GANK 前期風向直接起飛 中期差點被逆轉 完全不能放水【小珉】,MING小珉 中路教科書,Gaming,2026-06-03T09:24:06Z,00:09:40,88335,1379,78
22,SlQR9iu09bQ,SON TUNG M-TP x TYGA | COME MY WAY | OFFICIAL MUSIC VIDEO,Sơn Tùng M-TP Official,Music,2026-05-28T13:00:06Z,00:04:18,25978065,1225794,172549
23,lB_Y6Nn08O0,我可以在殭屍競技場存活下來嗎?! 玩到第200天，殭屍已經佔滿整張地圖了😭 (但我買了超OP的武器)【Roblox Survive Zombie Arena - 有感筆電】,有感筆電 Daptoper,Gaming,2026-06-01T11:30:43Z,00:12:29,259324,7033,1070
24,Vfryu4DeWrc,還是會想念,BK - Topic,Music,2026-05-28T16:00:37Z,00:04:04,231660,2402,141
25,xtaDrE3t7yk,【Stanley】火箭腰帶輔助牛頭人遠距離連招！對面軟輔還敢皮！？超遠距離開頂！推推棒加半坦裝才是真正解答！！順風局團戰隨便開，對面完全沒得玩！對面剩下一個伊澤瑞爾在溫泉門口小水槍啾啾啾…太殘忍了！,Stanley 史丹利,Gaming,2026-06-04T09:30:21Z,00:10:21,70690,1180,41
26,Zv6JKobJyFY,BTS (방탄소년단) 'Hooligan' Official Performance Video,HYBE LABELS,Music,2026-06-04T15:00:01Z,00:03:16,1848380,463649,21284
27,SY2ADj8c5uA,【DE JuN】會被這遊戲吵死。,DE JuN,Entertainment,2026-06-04T09:45:00Z,00:12:53,84403,2399,128
28,6q8UMVXhXsE,tripleS(트리플에스) 'Baby Flower' Official MV,tripleS official,Music,2026-06-01T09:00:06Z,00:03:11,9804683,45442,5324
29,EYesPyTCy3I,我被警察當成重刑犯逮捕了！,小妞,Gaming,2026-06-03T09:00:06Z,00:13:40,55773,5105,83
30,WWDQWORBUKw,谢谢你的爱 (Remake 2026),FM Station - Topic,Music,2026-05-28T07:50:27Z,00:04:34,83165,427,0
31,vzbnFQE7qio,【深海迷航２】利維坦出現啦😭！阿神小隊...打造潛水艇⭐潛入【熔岩深水區💦】超燙水溫警報！【Ｄａｙ２生存報告】,阿神,Gaming,2026-06-02T09:59:02Z,01:38:30,101447,3884,145
32,vrY1THC_NQE,IShowSpeed - World Cup (Champions) [Official Music Video],IShowSpeed,Gaming,2026-06-01T15:00:06Z,00:04:59,19792738,1905550,119345
33,0b9RiBVkQPU,Ubisoft 育碧嚴重虧損13億歐元真的要完蛋了？刺客教條：黑旗重置版成為最後一根稻草？曾經深受玩家喜愛的遊戲大公司【Ubisoft 育碧】面臨破產的事件,GamerSecret 玩家機密,Gaming,2026-06-04T11:00:16Z,00:12:34,53197,1280,456
34,J4aOIMyd608,Atmos,SHINee - Topic,Music,2026-06-01T09:00:01Z,00:03:13,370800,9254,315
35,-fXgNvSA-4c,到底誰可以無課抽滿😡！活動最後一天，商店最後30顆超新星之星！就差兩個造型就全收集了！只要中一個就好..海底撈月！虛空安珀！【荒野亂鬥】,盛主播,Gaming,2026-06-04T08:00:28Z,00:08:01,54860,1300,150
36,XtLxSzeLVZI,許富凱 Fu Kai Hsu〈舊傷 Old Scars〉Official Music Video,許富凱官方專屬頻道 Henry Hsu Offical Channel,Music,2026-06-01T12:00:05Z,00:04:10,84888,1088,55
37,NGpjr59biN0,[中文] KT vs DNS | BFX vs T1 | 2026 LCK,LCK-Carry,Gaming,2026-05-30T12:37:08Z,05:06:38,497073,2098,48
38,ARj1adoUoEU,飛ぶ時 / Vaundy：MUSIC VIDEO,Vaundy,Music,2026-05-30T11:00:06Z,00:04:15,2475076,37949,621
39,kKlws79rKHE,通關鍵盤逃脫第2世界！療愈遊戲竟然登頂了？【+1 Speed Keyboard Escape】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-06-01T12:05:55Z,00:10:14,125767,1687,88
40,m-aWrIOP_3o,DDI RO RI,MEOVV - Topic,Music,2026-06-01T09:04:26Z,00:03:16,373652,11902,257
41,eB3dhdFIrZA,這局沒有我早就輸了！爆C陳家凱一整天 (12-15) | 炎炎,yanyan,Gaming,2026-06-04T10:00:01Z,00:09:43,33977,717,26
42,bOxbBvufIr8,小酒窩 - 林俊傑/蔡卓妍『小酒窩長睫毛，是你最美的記號，我每天睡不着，想念你的微笑』【LyricsVideo/動態歌詞】,BlueSky Beats,People & Blogs,2026-05-27T09:00:17Z,00:03:39,69968,75,4
43,m3eWlEZ2G28,"傳說超神盃 六取四循環賽 DAY 3｜珉天還要贏 vs 歷代最強HKA  BO3全局BP,，打最新版本！你覺得誰會贏？【Gary蓋瑞】",Gary蓋瑞,Gaming,2026-06-04T12:14:11Z,01:04:21,29330,249,0
44,C4rg0_IAUVo,空位 (先说爱的人是你),承桓 - Topic,Music,2026-05-29T18:37:39Z,00:04:58,21391,138,0
45,70A1MzzyACU,拳刃太帥！Mooda 還是沒忍住全買了💸【Mooda 官方中文頻道】,Mooda 官方中文頻道,Gaming,2026-06-04T11:00:07Z,00:13:22,25168,428,20
46,uOlpJlmyslg,说了再见 (歌手2026 第2期),Release - Topic,Music,2026-05-29T22:33:34Z,00:05:14,51112,297,1
47,HopUC67eNs4,一個禮拜沒玩就挑戰360度盲射！？跟..露臉...?【 Rivals 競爭者】,RD 阿東,Gaming,2026-06-03T10:00:39Z,00:09:37,106904,3608,697
48,mbsVuwRpZ8c,【MV首播】葉諾帆 vs 陳淑萍 - 冬天過袂去 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-06-01T02:00:37Z,00:05:17,31713,694,37
49,c88D6ypvLZo,我訓練野獸先生老婆 VS 我兒子 (Rivals 競爭者),SlingshotBwai 彈弓男孩,Gaming,2026-05-30T10:42:32Z,00:17:07,234272,4154,1608
50,iZzpq5iqevg,FIFTY FIFTY (피프티피프티) 'Like a Bubble' Official MV,FIFTY FIFTY Official,Music,2026-06-01T09:00:11Z,00:03:27,2854749,43358,4077
