Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
38,BtyXx4rdO5U,Still Waiting,郭家瑋 - Topic,Music,2026-05-28T10:01:40Z,00:03:40,27833,141,1
39,B9NhY6UgHDo,我們被穴居人給控制了！,小妞,Gaming,2026-05-30T09:00:02Z,00:12:05,48255,853,63
40,QC456eM3A3g,草戒指 (R&B Cover),像素世界 - Topic,Music,2026-05-22T10:03:15Z,00:04:10,214135,760,6
41,bXK0kQma-0g,我搶劫了瘋狂銀行😱帶著67萬逃跑啊❗❗,神貓大爛 Canetago,Gaming,2026-05-30T09:00:08Z,00:11:49,40802,727,60
42,kBIdPmtcUCk,青花瓷 Blue and White Porcelain,FM Station - Topic,Music,2026-05-25T10:03:13Z,00:03:50,72690,378,3
43,SFIkDbEmdrQ,【老玩家考古】 當年的 LOL 回得去嗎？ 2小時帶你看懂 15 年屎山代碼，揭開崩潰真相！,英雄俱樂部 FriesBro,Gaming,2026-05-29T12:00:06Z,02:12:51,74125,2681,313
44,nKyZDdpfEiQ,六哲 - 畢竟深愛過『你堅持著說要走 說他比我要溫柔 我明白你的追求 終於安靜放了手』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-05-22T09:01:01Z,00:04:45,224443,321,2
45,R6M8zpXkDZY,锁定前二！Faker冰鸟把多少人看懵了？神拉扯卡位逆境翻盘，看得人心脏受不了,呆梦demo官方频道,Gaming,2026-05-30T23:51:43Z,00:14:12,75882,1104,169
46,u-eQHMv3M9Y,我还在等你,Shen Mianmian - Topic,Music,2026-05-26T22:27:37Z,00:05:23,25235,161,0
47,tXKWzmBuI_o,BFX vs T1 Peyz梅爾13分鐘8/2/0兩件套！T1碾壓BFX鎖定前二完美收官！丨Game2丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-30T12:18:31Z,00:12:52,34009,193,21
48,rv2UlxDA1rw,葛雨晴/餅餅BingBing - 全世界陪我淋雨「你說的愛我 只是逢場作戲 我的真心 被你當做遊戲」【動態歌詞/PinyinLyrics】♪,ORT Music,Music,2026-05-15T12:05:06Z,00:03:02,60210,901,12
49,zPwU6wm5dgw,S114GOGO 10點跟教主隊團練,空巴嗨嗨0322,Gaming,2026-05-31T15:42:30Z,05:07:44,39540,244,0
50,bOxbBvufIr8,小酒窩 - 林俊傑/蔡卓妍『小酒窩長睫毛，是你最美的記號，我每天睡不着，想念你的微笑』【LyricsVideo/動態歌詞】,BlueSky Beats,People & Blogs,2026-05-27T09:00:17Z,00:03:39,12697,25,1
