Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
25,V1Lr-_AxeR8,LE SSERAFIM (르세라핌) 'BOOMPALA' OFFICIAL MV,HYBE LABELS,Music,2026-05-22T03:58:06Z,00:03:29,11917893,436223,23452
26,VxqYuw6F4Yc,我成為了連勝第一!根本就是彈弓叔叔本人![Roblox][競爭者RIVALS],藍貓Blue cat,Gaming,2026-05-29T09:30:23Z,00:03:22,38120,1738,357
27,nKyZDdpfEiQ,六哲 - 畢竟深愛過『你堅持著說要走 說他比我要溫柔 我明白你的追求 終於安靜放了手』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-05-22T09:01:01Z,00:04:45,149284,248,2
28,l__Dg8l8TYg,傳說對決 |這就是你們狙擊阿星的原因嗎？強殺他聽他叫真的太銷魂了🥵| Sirenia 海牛 |,Sirenia海牛,Gaming,2026-05-27T09:52:45Z,00:10:25,112398,2198,170
29,mCpd91w3ads,阿璃姑娘 Ahli Girl - 青銅銹 Bronze Patina  - (Official Music Video),阿璃姑娘 Ahli Girl,Music,2026-05-22T10:00:20Z,00:05:06,42313,294,163
30,X0V9HDII2UA,Minecraft 巨大腳步聲伴隨詭異音樂出現『The Locust蝗蟲』恐怖怪物麥塊世界生存,阿斯,Gaming,2026-05-27T09:00:01Z,00:15:40,126099,3320,144
31,Xxuyro7bifM,What Makes A Man,MC Cheung Tinfu - Topic,Music,2026-05-27T10:03:26Z,00:04:17,158421,2385,63
32,d6dQY_Et1OM,KT vs T1 PerfecT不斷單殺！KT領先5k經濟+龍魂再次被逆轉！Keria瑟菈紛R閃大四個太扯了吧！丨Game2丨2026 LCK Round 2,NLF賽事精華,Gaming,2026-05-28T13:00:25Z,00:13:19,69995,496,111
33,1IzZezTfwE0,XLOV 엑스러브 'SERVE' MV,XLOV,Entertainment,2026-05-27T09:00:15Z,00:03:23,1115068,148976,9684
34,A-tsumE9hOI,我們千萬別看害羞男孩的臉！,小妞,Gaming,2026-05-27T09:00:25Z,00:12:18,90000,3901,109
35,tkwD6DLp62k,玖壹壹(Nine one one) 洋蔥 Onion - 我甘願重新愛過 Feat.狗柏 官方MV首播,玖壹壹,Music,2026-05-20T09:20:06Z,00:04:26,455394,9480,455
36,OC0q_fm1--s,不小心把5季PRO的頂尖玩家當成外掛！在Threads上被發文公審😰！底下留言一片倒向13歲弟弟！創作者好大的官威可以亂ban人！【荒野亂鬥】,盛主播,Gaming,2026-05-29T09:22:35Z,00:09:44,53933,1350,87
37,9_3VDth0HOM,【MV首播】陳淑萍 vs 沈建豪 - 千里共明月 (官方完整版MV) HD,豪記唱片 HCM Music,Music,2026-05-29T02:00:39Z,00:04:55,15259,644,28
38,7HgnekhoeRw,【魚丸觀賽】LCK 例行賽 T1 vs KT｜Faker 三度對決 PerfecT！教科書等級的放龍發育？Keria 再次用操作震撼全場！#LCK2026,魚丸Yuwan,Gaming,2026-05-29T04:00:01Z,00:26:28,38995,515,122
39,K1VTsnCNu3Y,"TAEYANG - ‘WOULD YOU (feat. TARZZAN, WOOCHAN)’ | THE QUINTESSENCE FILM",TAEYANG,Music,2026-05-27T11:00:01Z,00:03:19,415267,14743,839
40,MMYeyz7tK4k,Minecraft 神奇數字馬戲團【幸運方塊😂來啦】最精彩的一集！抽到【凱恩】瞬間完蛋🤣全角色都有！我們【開到⭐帕姆尼Pomni】JAX跟安歌居然跑出來了！幸運方塊大亂鬥！,阿神,Gaming,2026-05-29T10:00:06Z,00:53:19,41190,2284,141
41,gMxAUI35O-g,glass,Gareth.T - Topic,Music,2026-05-19T10:00:48Z,00:03:06,1507532,23735,323
42,KE3uFcyrkTI,T1 vs KT 恐怖世一輔！Keria瑟菈紛R閃四人震撼全場！T1落後5000完成不可思議大翻盤！Game 2 | 2026 LCK常規賽第二輪,呆梦demo官方频道,Gaming,2026-05-28T12:57:10Z,00:11:59,69411,737,248
43,Ubb92CHsVvk,一夜一夜一夜｜R&B 完整版本｜Night after night,凯文-Kevin - Topic,Music,2026-05-21T05:42:51Z,00:04:04,49865,226,0
44,0x4Xuv9iTCg,《Leo里歐》龍王初體驗！好想衝三飛30...🔴直播放送中🔴｜楓星｜Artale懷舊楓之谷｜MapleStory｜메이플스토리 #世界樹計畫,Leo 里歐,Gaming,2026-05-28T17:59:54Z,05:20:04,66336,206,22
45,hszNEQ6Bh4g,世界はひとりじゃなかった,Maki Ootsuki - Topic,Music,2026-05-24T10:04:34Z,00:04:23,219685,9710,0
46,R5k79OadXFM,曾經的P站王者強勢歸來？鬥陣特攻十週年福利待遇不一致讓玩家紛紛破防！【Overwatch 鬥陣特攻】官方迷之操作引發的爭議事件,GamerSecret 玩家機密,Gaming,2026-05-27T11:00:22Z,00:11:57,117591,2780,204
47,kBIdPmtcUCk,青花瓷 Blue and White Porcelain,FM Station - Topic,Music,2026-05-25T10:03:13Z,00:03:50,36114,204,2
48,NDvyBEtdd4s,我跟紅月可以一次破壞全世界的方塊？！,偏頭 Fauzh,Gaming,2026-05-29T09:00:37Z,00:21:11,31629,1270,76
49,VtrA-QooJTc,燈神,Candy 王家晴 - Topic,Music,2026-05-28T05:02:42Z,00:04:25,18524,241,0
50,Es_bDyg5lSw,我在競爭者贏了藍貓...但是他哭了,霜淇淋的遊戲時間 Berd Lo,Gaming,2026-05-29T10:00:06Z,00:08:38,27842,816,200
