Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
32,Vx7eiycSDpk,【DE JuN】我買新車了！！！（絕對不是forza horizon 6）地平線６,DE JuN,Entertainment,2026-05-22T06:36:50Z,00:22:48,267790,5437,213
33,gVa2B4_jRko,PP KRIT - เก่งไม่พอ GOOD (not) ENOUGH - Official MV,PP Krit Entertainment,Music,2026-05-25T13:00:06Z,00:03:39,128625,19059,1610
34,uqJb0TnBzIQ,[中文] MVK vs CFO | LCP 2026 Split 2 Knockout Stage Week 1 Day 1,LoLEsportsTW ,Gaming,2026-05-23T14:12:34Z,05:37:20,113435,314,15
35,-5LVZyrYqcE,INHON胤宏【鈕扣】feat. @2000wtx 王泰翔 2000wtx,INHON,Music,2026-05-22T12:30:06Z,00:03:19,27133,991,64
36,UfbCbAWT0mc,騰訊猛砸40億的新作竟大翻車？連王者榮耀IP也救不了？上線熱度低迷的【王者榮耀世界 Honor of Kings World】事件,GamerSecret 玩家機密,Gaming,2026-05-25T11:00:22Z,00:11:58,108874,1789,546
37,Jxgbfc89hNI,아이오아이 (I.O.I) - 갑자기 (Suddenly) MV,Stone Music Entertainment,Music,2026-05-19T09:00:32Z,00:03:30,3381771,212778,9844
38,OJaFCtfdXqA,星星幫傳說戰隊團練,尼克星拳擊,Entertainment,2026-05-24T16:46:27Z,02:29:51,43961,350,74
39,sIspxP28mmw,wannasleep《彗尾》Official Audio Video,wannasleep,Music,2026-05-24T12:00:36Z,00:03:26,23281,1421,117
40,5G-hfPf-Wp8,挑戰+10力仗【宏老闆搞事情】天堂經典服｜宏老闆出場,宏老闆搞事情,Gaming,2026-05-25T13:22:49Z,03:09:29,44202,594,33
41,vz0G2xepJws,PIZZALI【每天情人節】Official Lyrics Video,PIZZALI,Music,2026-05-20T05:14:06Z,00:03:10,64768,2971,2117
42,OW-XhVnF3q4,兩兩一組！一個人蒙眼 另一個人操控他的身體玩遊戲😲友誼賽單挑 輸的那組懲罰喝謎樣噁心的飲料🤢🤢🤢,馬克杯,Gaming,2026-05-23T10:00:32Z,00:23:42,72911,2186,254
43,QC456eM3A3g,草戒指 (R&B Cover),像素世界 - Topic,Music,2026-05-22T10:03:15Z,00:04:10,25326,161,0
44,SFhHheN0xsE,Blox Fruits作者離開了？找到BF不更新的原因了！ 【Roblox 海賊王】【機械方塊】,R子,Gaming,2026-05-24T08:57:39Z,00:13:38,108150,2418,203
45,LZBnTR2RiZg,其實我,陳以謙 - Topic,Music,2026-05-19T10:02:14Z,00:04:12,24807,299,0
46,Updmb7wKNIQ,我被討厭了。朋友都離開...我是怎麼變成這樣的（對不起）,阿神,Gaming,2026-05-22T09:58:35Z,00:34:20,169684,6174,220
47,XjrgISh9Qv0,想見你想見你想見你 (Miss You 3000) Covered by IVE LEESEO,IVE,Entertainment,2026-05-18T10:00:22Z,00:04:04,446520,37897,2146
48,gbkT9nJcYI4,這是一場超級浪漫遊戲！來自26年前的震撼冒險！,壞孩子的角落,Gaming,2026-05-24T11:15:06Z,00:52:29,65628,3935,445
49,98LzldwNu4I,สิทธิ์ของเจ้า - ไหมไทย หัวใจศิลป์【OFFICIAL MV】, ไหมไทย หัวใจศิลป์,Music,2026-05-22T04:00:07Z,00:04:44,1012921,19502,859
50,LvS4nPllGz4,第一張建築勇者卡！技能6費史上最貴！數值碾壓進化綠胖 勇者墓碑女皇【皇室戰爭】,塔米糕,Gaming,2026-05-24T15:04:53Z,00:05:32,68537,1496,159
