Comment_Author,Comment_Text,Comment_Date,Like_Count
@graceanastasia5325,The way I'm repeating this over and over because I can't stop crying I'm so happy they're back 😭😭😭,2026-06-05T15:11:38Z,1357
@radmoomo-on,"just found out yong is credited as composer & lyricist.. when she writes for mamamoo/moomoos it's always so meaningful & heartfelt, solar is really the best leader ever <3",2026-06-04T13:46:37Z,969
@novi.fishcage,The world is healing again,2026-06-09T02:32:19Z,14
@nokkamuki9010,I'M SO HAPPY I'VE MISSED THEM TOGETHER it's so nice to hear all their voices in the same song again!!!,2026-06-09T07:00:58Z,6
@yadichong,This might be the most wholesome Mamamoo song ever.,2026-06-07T23:52:54Z,16
@prabhaskupidhai,"I am not a fan but this got recommended on my fyp. This song is so meaningful. As a kpop fan, It's very hard to hear a song like these now. One that doesn't follow trends but touches hearts.",2026-06-08T04:44:26Z,90
@seren-h2y,돌들 재결합해서 완전체 복귀할때 퍼포용 곡보다는 이렇게 보컬 위주의 곡들을 많이들 하는 것 같은데 마마무는 그 중에서도 원래 보컬로 압살하던 그룹이라 그런지 깔이 정말 잘맞는듯 ㅋㅋㅋㅋ 완전체 활동 더 해주면 좋겠다.... 현재까지도 현역인 3사의 대기업 그룹이 꽉잡고있던 3세대 그룹들 사이에서 정말 말도 안되는 인기였던것같음 햐....,2026-06-05T14:22:25Z,179
@cerulean_blue_day,"There are so many fun kpop songs, but sometimes you want to hear actual melody and singing and not have the sound drown true voices. Mamamoo are true vocal queens.",2026-06-07T08:08:48Z,12
@lilikpop18,1.9M || 10M LET'S GO MOOMOOS.,2026-06-09T17:11:36Z,22
@Iiq8i,"“4 Flowers” is such a beautiful song. The MV is gorgeous, the visuals are stunning, and every member shines. Solar’s powerful vocals, Moonbyul’s unique tone, Wheein’s heavenly voice, and Hwasa’s soulful vocals come together perfectly. The song is so catchy and emotional at the same time. MAMAMOO never disappoints!",2026-06-04T09:15:37Z,297
@areeblabla,"Happy 8 million, moomoo! let's go for 9 million now!",2026-06-09T16:34:01Z,29
@nataliascalvenzi5553,I didn't know who they were. I started learning Korean a month ago and was looking for Korean music to listen to. I almost cried with this video knowing they had a 4 year hiatus. I can't even imagine how the fans must feel right now. How beautiful 🥹❤️,2026-06-07T21:26:08Z,8
@mmmysd4389,"4 flowers, 4 queens, 4 vocalists, 4 rappers, 4 interpreters, 4 super stars",2026-06-07T13:19:43Z,25
@MTOrthi,Let's go to 10 Million 🙌,2026-06-09T12:28:38Z,35
@rawrshin4106,"mamamoo has got to be the richest in vocal tone variety, but still in harmony at the same time. insane.",2026-06-08T07:40:40Z,33
@anncosmoo,"RBW, dear Mamamoo please consider going on tour with a live band this time 🙏🏻🙏🏻🙏🏻🙏🏻 It's just so much greater and a completely different live experience. Especially because you plan to play in arenas. It is even more important to stand out in an oversaturated, overpriced US market + WM there.",2026-06-08T16:53:19Z,5
@Jimins_expiredsaliva,if this song doesn't blow up it proves people prefer hype over actual talent,2026-06-04T14:12:30Z,192
@aranzamaria6171,"It's obvious when they make art for the fans and not just the consumerist garbage of new groups, I love you my vocal queens!!",2026-06-04T14:33:29Z,811
@alexmango77,"I didn’t know they had a comeback, it’s really good! Emotional song 🥰",2026-06-08T17:51:37Z,32
@nocturne4874,"The last time Mamamoo had a comeback, I was trying to graduate, and now I'm resigning from my job HAHAHAHA life..",2026-06-07T07:55:51Z,7
@Avery-dr7sf,Never doubt Mamamoo. Always Trust and Listen to MAMAMOO. They never disappoint.,2026-06-04T10:43:00Z,1054
@PKnightALKEY,"At this point, Mamamoo is more than just a K-pop group. 
They’ve become a music brand with their own unique style and identity!",2026-06-07T21:07:06Z,33
@debolinasaha6490,already missing them why can't we have mamamoo all year round 😩😩😩,2026-06-08T17:16:56Z,28
@rogerdai,Four literal DIVAs in one vocal group?! This shouldn’t even be allowed. What a MAMAMOO! 🔥,2026-06-07T11:00:47Z,3
@LiG_t,"Somehow it just took me back to 2023.....The video had the OG vibe and the music had the reassurance that they are back and they are here to stay .


Loved the Song ❤❤",2026-06-06T19:25:32Z,45
@debolinasaha6490,someone needs to make a 10hr loop of the 1 for the memories 2 for the flame part and inject it into my bloodstream fr 😭,2026-06-05T11:53:56Z,23
@Mizfits_,This feels like their story when they were all doing their solo acts and then made a comeback!🥺🥹,2026-06-04T09:06:27Z,35
@ĐứcVũ-i7f,Mamamoo finally comeback and remind us why they are one of the best vocalist group,2026-06-09T18:40:11Z,4
@sofiaflorez1374,Last time mamamoo made a comeback I was in school now I’m in middle of my career I missed you queens😭😭😭,2026-06-07T04:30:34Z,17
@checayy,"it's so easy to come back to this song it just doesn't get old, i'm so excited to see them live on tour soon!!",2026-06-07T04:18:11Z,31
@casualsuede,"Mamamoo with 4 Flowers, Seeya with Stay and IOI with Suddenly are bringing back a wave of bittersweet nostalgia back to KPOP and I'm here for it all.",2026-06-08T15:00:42Z,50
@Sylvie_12,LETS GIVE THEM 10 MILLION VIEWS BEFORE 7 days,2026-06-09T14:22:10Z,11
@MykkiOnTheCusp,This is Mamamoo's classic sound distilled into something more refined and mature to reflect each of their growing talents and individual journeys. Lovely song!,2026-06-05T06:07:47Z,554
@sjchoi6216,A group like this doesn't come around very often. Treasure it while they are still together.,2026-06-04T13:32:52Z,45
@AbsolutelyDalgom001,"I’m not a MOOMOO at all, but MAMAMOO back after 4 years is crazy, I got kinda emotional tbh
THIS is a proper comeback for such a legendary group, hope they get to release more music after this :)",2026-06-04T15:48:53Z,278
@oblivi0nXchainz,"My girls want to prove that they are always together, MAMAMOO are gonna be there always.",2026-06-08T04:00:08Z,5
@Zinche-l3p,"제가 유일하게 아이돌 관련한 물품으로 캘린더를 산 마마무, 계속 확인할 정도로 팬은 아니지만 우연히라도 노래가 떴다는 소식을 듣거나 보면 노래는 꼭 들어보고 있습니다. 네 분 다 매력과 개성이 넘치고 그런 점을 녹여낸 곡들이 너무 좋은 것 같습니다. 좋은 노래 항상 감사합니다.",2026-06-06T05:05:48Z,21
@henokhchristianprasgi4138,This is genuine and insane. Each person has a strong line and vocal colour. The best K-Pop group ever.,2026-06-04T14:16:15Z,110
@Kpop_Shadow,It's so emotional to see them back again and make another bop. I really wish they'd keep releasing at least one song every year. I miss them so much together. Forever MOOMOO ❤️🙌🏻🔥,2026-06-04T14:36:12Z,420
@Elena_moomoo,"Four as one 4ward, 4x4ever, 4 season 4 colors, mamamoo will continue ❤",2026-06-09T10:02:04Z,7
@yayir.kinasih1830,"How can GG song is so heavy vocal whle still very dynamic and not boring at all!!! It's not even ballad yet the song is very full of vocal technique :"") MMM 4Ever",2026-06-06T10:20:13Z,58
@wen7168,Its so refreshing to hear a kpop gourp that can actually sing,2026-06-05T15:24:59Z,455
@duckvirtue,"나의 첫 k팝 아이돌인 마마무, 묻어두고 살다 컴백한다 발표났을때부터 기대했는데 오랜만에 들어도 왜 내가 빠졌는지 바로 알려주네 완전체로 컴백해줘서 정말 고마워요",2026-06-06T17:10:01Z,30
@SquishyTrilobite,"MAMAMOO IS BACK! Same time as SHINee, this is the best month ever!",2026-06-09T14:26:13Z,6
@chaoticpair4250,MAMAMOO saved me during a heartbreak. My tears turned to laughter. My smile came back and I feel like living again ❤ Thank you to this 4 woman who gave me a reason to live and LOVE again. ❤ I LOVE YOU MAMAMOO ❤,2026-06-07T04:07:10Z,18
@rayhuang1512,THE VOCAL GOD OF K-POP.,2026-06-04T17:14:01Z,376
@GurlItsJustAWhiteWall,"""even scattered, we share the same root""
i cried so bad.
i waited so long for this moment. i'm so happy that you're back :)",2026-06-04T09:05:13Z,134
@이정원-h6r,"노래 너무 좋아서 쇼츠에서 듣고 바로 왔어요
뿌리는 하나라는 가사에서 옛날 마마무가 떠오르면서 추억에 잠기게 되네요❤",2026-06-09T09:08:23Z,12
@wearemememoo5614,"""A flower blooms again after the farewell"" I'm sobbing.",2026-06-04T09:04:09Z,85
@PakuBumi-d4i,"Mamamoo’s new comeback is honestly a breath of fresh air. It has full Korean lyrics, amazing vocals, and rap—everything we need. It's such a vibe and so easy to enjoy. Now THIS is real K-pop",2026-06-04T09:03:33Z,1024
@유진-0901-love,"드디어 컴백 진짜 보고싶어 죽는 줄 알았어요 내 첫 아이돌이자 나의 첫 가수 내가 처음으로 샀던 앨범이 마마무 였는데 이번에 콘서트 꼭 가고 싶었는데 시험이랑 겁쳐서 ㅠㅠ 심장이 미어지게 아프네요. 언니들!! 어디서나 응원할게요. 진짜 항상 사랑해요. 진심이에요. 다시 돌아와줘서 고마워요. 항상 진짜 보고싶었어요.  
눈물이 앞을 가리네요. 진짜로 사랑해요. 평생",2026-06-04T10:54:24Z,39
@thebestmedicine1948,This is so addictive! I hope they keep giving us more such music,2026-06-07T09:39:39Z,10
@matheusnmz6075,"They are the first KPop group I followed, which made me a kpoper, I really miss them together again 😊 forever a Moomoo",2026-06-04T10:47:52Z,3081
@aking8134,"There is nobody else that can sound so effortlessly amazing. This is what melodies are, what harmonies should be, what belts and strong high notes are.",2026-06-05T12:20:01Z,27
@user-jz4jm5bw7m,언니들 너무 보고싶었어요ㅜㅜ 꾸준히 팀에 애정 보여주고 돌아와줘서 너무 고맙고 좋아했던 걸 항상 자랑스러워 할 수 있게 해줘서 감사해요❣️ 사랑해요,2026-06-08T05:49:46Z,18
@jiseo7,THIS is the kpop sound I miss 😭😭😭,2026-06-09T00:26:12Z,5
@deepshikhagangwar9877,I missed mamamoo's sound so much. Like the first fresh breath of air in the mountains after you wake up. Beautiful and tender. I love you four so much!!!,2026-06-05T12:18:06Z,131
@michellpiala,"I watched the KBS live, and setting all bias aside, I can honestly say they gave us a song that truly feels like music in its purest form.",2026-06-05T09:54:16Z,33
@catwo6893,"Nobody  could ever sound like Mamamoo, they are the ultimate vocal powerhouse; they are vocal legends.",2026-06-04T12:24:47Z,833
@SnehalRaiKim,One of the best comebacks of 2026,2026-06-09T07:55:59Z,5
