Comment_Author,Comment_Text,Comment_Date,Like_Count
@rednyz,as always aespa being unique without changing themselves,2026-05-29T16:38:34Z,3607
@alizvd,How does aespa manage to release hits after hits 😭😭 aespa you will always be popular,2026-05-29T04:02:00Z,1319
@ktoledo8801,the more i listen to more addicted i get omg,2026-06-08T16:23:54Z,15
@Aachalkhare09,"as expected, aespa came back to save kpop with their second full album lemonade. So harder than we all thought and no wonder cause its aespa. SONG OF THE YEAR.",2026-05-29T04:07:54Z,855
@KaraokeTulisanCantik35K,How many international fans are here to support AESPA?,2026-05-29T04:00:37Z,18674
@yourcatzeye,10 DAYS WITH THIS BANGER,2026-06-08T15:40:46Z,107
@nicolostories,this is THEE comeback,2026-06-08T16:29:44Z,11
@rathanasin399,"4 vocalists, 4 visuals, 4 dancers, 4 rappers, 4 all rounders, 4 aces, 4 members, 4 girls, 4 queens aespa never dissapoints!!!!",2026-05-29T07:31:38Z,146
@ericlu359,Damn Giselle finally in her Main Rapper era she's popping off,2026-05-29T05:03:31Z,7130
@adinnuriya,Finally aespa comeback full album,2026-05-29T04:04:21Z,407
@zed-bleach,Why do I feel like this is their best comeback 😭😭 like it's perfect for summer and the visuals the vocals the rap and omgggg the beat was insane,2026-05-29T06:15:09Z,1097
@xsomili5501,Only Aespa can make singing about Lemonade so cool,2026-05-29T11:01:06Z,354
@YeriArrasadora,reveluv here supporting the leaders of the fourth generation !,2026-06-01T01:37:29Z,133
@Ave-w7f,Thank you Aespa for singing me a lullaby before I go to bed,2026-06-09T00:18:36Z,3
@mizcomohd,This is the real kpop material,2026-05-31T02:03:15Z,300
@Rikue7,Aespa is why K-Pop will never get boring,2026-05-30T11:19:21Z,1058
@edwardwillim9899,Aespa finally decided to go back to their old sound and locking in. Finally! I’ve missed the old Aespa,2026-05-29T13:17:35Z,159
@Iturl,I can't stop to get it back,2026-06-08T11:58:30Z,27
@WardAwadelkarim,The stylist deserves a raise for sure 👌🏻,2026-05-29T06:07:57Z,239
@davej7463,I love it when the group has identity.,2026-05-30T00:15:08Z,458
@aqua025,It's like a combination of their previous MVs like whiplash and spicy but also has a new feel to the version,2026-05-29T06:39:33Z,413
@materanmateran8902,let aespa win guys this song is so much potential hmm VOTE THEM,2026-06-09T06:33:22Z,6
@AnggieDA,"Every comeback of aespa is a fire masterpiece, they ate all every concept very well",2026-05-29T06:53:56Z,660
@Blackpink_go_2026,"These are the most beautiful K-pop idols of the 4th generation. Their visuals are no joke, and they really get better and better with each comeback",2026-05-29T10:23:15Z,210
@olaisnotme,"A song over 3 min, vocals, rap, bridge, every member verse, the mv, the visuals, the styles, the instrumentals, the harmonies, a full constructed  song, it's SOTY! and aespa can NEVER disappoint us!!!",2026-05-29T04:59:50Z,481
@Enbyizna,SM remembered that aespa is a multi-talented kpop group,2026-05-31T11:43:16Z,885
@zevvioyx,"“WAIT, OMG, STOP” WILL BE MY NEWW FAV LINE",2026-05-29T04:03:15Z,2880
@vxrcyn,winter rapping is something i never knew i needed so badly,2026-05-29T04:34:26Z,7781
@Onlyreader.51,This is such a banger,2026-06-08T11:44:07Z,23
@Omiayth,How many intertional fans are here to support aespa forever?🤚🏻,2026-05-29T04:00:43Z,334
@evanholic.ৎ,"Oh aespa, you'll forever be popular.",2026-05-31T04:25:49Z,328
@luchalibresinpresupuesto,"4 Divas 4 Artists 4 Rappers 4 vocalists 4 Queens.
The finally comeback full group 😭🙏",2026-05-29T21:20:54Z,950
@venombitie,Now I am gonna sing this whenever I am making a lemonade 😂😂,2026-06-08T11:32:05Z,9
@Rameyza-t6e,we have to give aespa a win,2026-05-30T03:04:58Z,923
@Cream_K4naf-128,*“LEMONADE” is sure to become an iconic song in Aespa's history*,2026-05-29T04:01:33Z,1256
@KishkaBluds,rap from winter is something i never expected in my life,2026-05-29T05:25:57Z,168
@spectaa3138,I'm not here to support anything I'm here for the banger,2026-06-08T11:29:17Z,9
@aerigeddon,"karina's vocals, giselle and winter's rap verses, ningning's spanish verse, the bridge hello??? oh aespa you will always be famous",2026-05-29T04:48:15Z,502
@Shagsonlyonce,"This actually one of their best songs and music videos 
Like we know the quality is always their when we talk abt aespa but this is just so expensive nd premium ✨️",2026-05-29T05:44:42Z,198
@Max-my6rk,SM needs to promote both Lemonade and SwitchBlade in US.,2026-05-30T00:30:20Z,457
@ngjoey3202,Aespa are so stunning in this music video,2026-06-09T05:06:30Z,13
@thidar8275,Winter doing both rap and high note in one song is Next Level ❄️,2026-05-29T04:12:31Z,3219
@levii_cly,Winter’s rap part came out of nowhere and it’s EVERYTHING!,2026-05-29T04:20:25Z,499
@Blackpink_go_2026,"The legendary Aespa has returned with the same iconic concept, and I am so happy!!! Their four members are stronger than ever in the past few years😭😭😭",2026-06-01T14:12:00Z,176
@BDTTK9,I’ve been an aespa fan since their debut and this is their best comeback since Drama,2026-06-09T03:38:17Z,5
@Cutepinkrblx,This is why aespa is one of the best kpop groups,2026-05-30T21:13:50Z,663
@yourcatzeye,this SONG OF THE SUMMER deserve more recognition 📢,2026-05-30T13:08:50Z,323
@Isahh-h,Aespa + new song = perfectly,2026-05-31T00:36:49Z,202
@ericlu359,Let’s keep listening to Lemonade both here and on Spotify too MYs❤,2026-06-09T09:46:53Z,5
@kavifarias,"They ALL gave SO MUCH to this song, it's absurdly incredible.",2026-05-29T04:14:35Z,408
@Beatlemaniagirl,The sixties style outfits in this comeback ATEE OMG,2026-05-31T12:43:11Z,151
@dinodinosaur0211,Winter's rap line is so satisfying on first verse,2026-05-29T04:04:49Z,3650
@Nai_Music-00,ILL MAKE IT LEMONADE,2026-06-08T21:32:09Z,8
@jessylrk1,That fact that all aespa members are all rapping in this song at different times is amazing it shows how unique that they are. Aespa have no skips.,2026-05-29T13:13:59Z,455
@jeykun013,The budget for Aespa is insane,2026-06-06T13:57:59Z,1870
@chemey_suagrush,best summer comeback fr,2026-05-29T09:38:22Z,468
@akbarfatharani5109,"When life gives you lemons, remember Aespa....

and make it LEMONADE!",2026-06-09T01:25:12Z,3
@256lemonade,Every member shined so much this era,2026-05-29T08:40:15Z,313
@color_coded_lyrics,"TBH, THIS IS THEIR BEST MV BASED ON THE CONCEPT, VOCALS, RAP, AND EVERYTHING AFTER THEIR WHIPLASH ERA.",2026-05-29T04:32:00Z,96
@fI0w3rr,The visuals? The vocals? Their outfits? The scenes? THE SONG?! Oh aespa will ALWAYS bring banger after banger.,2026-05-29T18:01:36Z,148
@meet__ranga,"The way this song grows on you with each rewatch, with each replay. You truly realise how much effort they put into this. Aespa really gave their all this time❤️",2026-06-09T03:35:42Z,25
@aeri-h6h,THE INSTRUMENTALS ??? espacially pre chorus is INSANE,2026-05-29T07:35:35Z,219
@lemb8942,Aespa Lemonade is insane the bridge was just legendary,2026-05-29T04:29:38Z,663
@MinaGiri-p5y,In 10 hours they reached 7.3 million views let’s go aespa.,2026-05-29T14:14:25Z,341
@mamilahpinatapaii,This deserves a song of the year award,2026-06-09T10:09:54Z,3
@ReneeChan.1126,Shes a whole different animal my girls are stunning,2026-05-29T15:48:24Z,236
@narcissism0411,Thank you aespa for bringing kpop back to life,2026-05-29T04:09:08Z,141
@blueriny,aespa are so happy to save kpop once again,2026-05-31T08:48:01Z,157
@SMCrumbles_before_aespa,Lemonade is so fire,2026-06-08T11:20:18Z,5
@1scz_naila,AESPA'S VOCAL IS ABSOLUTELY INSANE 😭,2026-05-29T04:05:41Z,248
@MBsworld-l2z7r,"Rap, singing, cinematography, line distributions, dressing, everything is perfect",2026-05-30T03:55:12Z,219
@araliya131,"not Winter serving vocals, rap, visual and body tea in this comeback",2026-05-29T08:20:22Z,264
@Ningtaoma,mys vote for aespa on mnet,2026-06-08T09:48:15Z,9
@i_like_you_3000,Winter doing both rap and high note in one song is Next Level,2026-05-29T06:13:19Z,261
@Mr.kaya_4,SPICY + WHIPLASH = LEMONADE🍋,2026-05-29T06:29:31Z,862
@duaaoffical,Got me craving lemonade and an aespa concert at 1 am 😩🍋,2026-05-29T05:21:10Z,95
@MyaMyaHtwe-l9x,"The more I listen,  the more I become addicted.",2026-06-09T03:47:08Z,5
@Blondechae_eats_first,When life gave lemons to aespa they made us *LEMONADE*,2026-05-29T08:40:13Z,240
@neoctechnogly00127,LEMONADE IS SO INSANE AESPA JUST DROPPED SOTY,2026-05-29T07:34:34Z,440
@Manjaboyyy,I could listen to this all day and not get tired of it,2026-05-29T22:40:32Z,314
@johnzheng696,29 million we are coming !!! Next 30 million,2026-06-08T09:22:27Z,7
@wintdolly,"winter's rap is INSANEEEE. like this girl can sing, dance, rap, what is something she can't do?",2026-05-29T06:59:58Z,158
@JustShernette,"It literally sounds like Drama, Supernova, and Whiplash just fused into one epic track!",2026-06-03T11:27:18Z,407
@S0ULA278,This comeback highlight is Giselle. Sm finally remembered that Aespa have a main rapper.,2026-05-29T08:57:07Z,569
@YangCong-gp3bw,aespa is iconic!,2026-06-09T01:35:39Z,16
@youerasedme,10 DAYS WITH THIS MV OF THE YEAR AND ALBUM OF THE YEAR,2026-06-08T15:58:45Z,5
@littlejessica9668,Never tired of listening aespa's songs,2026-06-05T08:35:30Z,535
@yushiwishie,"all the part members are truly ICONIC, all of them even went viral on social media, sooo please stream harder guys :)",2026-06-01T14:51:35Z,114
@dlskjj12,"IM NOT EVEN KIDDING, THIS IS ACTUALLY ONE OF THE BEST 2026 KPOP COMEBACKS SO FAR. JUST AESPA THINGS!!!!!",2026-06-04T16:16:14Z,183
@Seana-nc8bm,VOTE ON LINC!!!!!,2026-06-08T20:14:31Z,5
@cellular-j7z,"The concept, the Vocals ,the visuals, the choreography, the styling... EVERYTHING IS 10/10",2026-05-29T15:22:47Z,367
@hyun14384,WINTERS RAP WAS WHAT I NEEDED,2026-05-29T05:10:03Z,313
@strawberrymilkcake0,the way this casually got 1million views in 3 hours... aespa you will never be forgotten,2026-05-29T07:26:02Z,146
@FisjJata,This performance is exactly what I needed It deserves more views.,2026-06-09T23:36:28Z,7
@MelMelon-x2s,"This comeback screams WINTER! 🍋
STREAM LEMONADE! 🍋",2026-05-29T06:29:54Z,108
@olaisnotme,"I can't wait for the full album reaction, it's the best work aespa have done!",2026-05-29T09:23:53Z,173
@Mutputriadr,The whole album is full of banger,2026-05-29T07:35:48Z,118
@babyhearts127,The best comeback on May 2026,2026-06-09T04:15:52Z,5
@FrankJohnGelera,I wanna see at least 100M for this masterpiece,2026-05-30T05:31:13Z,272
@sirblanka,Aespa delivering again.,2026-05-29T18:03:47Z,579
@yours-namra,"WINTER DEFINETLY OWNED THIS
this song is so addictive",2026-05-29T05:51:01Z,366
@Tylers-child,Everyone’s been posting new songs!,2026-06-09T01:04:07Z,7
@AyaseEli_,Winter rap is so satisfying,2026-05-29T04:58:51Z,179
@AbiyaNova,Kpop is no longer boring thank you Aespa for your service,2026-05-29T10:44:09Z,658
@ririmei.,WINTER'S RAP IS SO SMOOTH HELLO????,2026-05-31T09:47:32Z,323
@jekoow,keep streaming mys and aerishine!!,2026-06-08T15:40:52Z,9
@p0pyp1,Supernova + whiplash coded!!! This is really aespaa😭🫶🏻,2026-05-29T05:12:48Z,189
@cupcakkeslefttoe7248,finally we have Giselle’s era now,2026-05-29T07:49:41Z,219
@aespicycore,the more you listen to this song the more addictive it becomes,2026-05-29T07:02:10Z,294
@BaHà-s1g,LEMONADE debuts #7 BILLBOARD BUBBLING UNDER HOT 100,2026-06-09T02:35:05Z,4
@I_amSzee,Their visuals are absolutely insane,2026-05-29T07:34:50Z,160
@CozynCaffeinated,"Wait hold up, stop is iconic already, I STAN AESPA LEMONADE 
All the girls ate, no notes 💛",2026-05-29T23:08:29Z,142
@j.o.d6393,"The styling is really something else,  it's refreshing",2026-05-29T18:36:24Z,372
@johnzheng696,This is about  to 30 million yahhh !!!,2026-06-09T14:09:08Z,7
@Leesso-p8x,"Aespa queens, they bring colorful kpop, also they save they're own unique concept, thanks for that! They're gonna be trendsenders, go ahead! Song of the year",2026-05-29T04:02:07Z,284
@meity5903,I Cant stop playing this song,2026-05-29T23:17:53Z,551
@BilegtDalxjav,Winter's rap insane,2026-05-29T04:04:32Z,483
@El-kayla,AM SO OBSESSED WITH THISSSSSSSSSS,2026-06-08T20:13:20Z,8
@xyzxyzzzzzzzzz,Giselle getting so many lines??????WTF!!! Sm finally remembered aespa rappers,2026-05-29T12:08:35Z,785
@littlejessica9668,Kpop is fun because of aespa,2026-05-30T15:09:47Z,195
@MichelleFloresssss,"Bro the ""muchas gracias mi amor"" is so addictive",2026-05-29T23:34:59Z,373
@rathanasin399,"I'm really obsessed with Winter and Giselle's rap part the most, so addictive. My favorite song this year. I love it so so much.",2026-06-09T14:39:58Z,4
@Blackmoonsoulx,It's so fresh like a lemonade!,2026-05-30T00:29:18Z,292
@littlejessica9668,Giselle's rap flow has sassy boss aura.,2026-05-31T15:35:58Z,154
@madfryhuh20,only aespa can make me hear kpop back,2026-05-30T07:05:32Z,189
@adrianelias2365,I want some lemonade 🍋,2026-06-08T18:05:17Z,4
@enoidaotioudenoida,THIS BANGER DESERVES MORE VIEWS,2026-05-30T00:14:33Z,186
@rruxxi,oh aespa you will be an icons FOREVER 🍋🍋,2026-05-29T07:25:37Z,153
@maxknsv219,aespa are literally goddesses in making a powerhouse of bangers   and how overwhelming it is!!,2026-05-30T09:39:44Z,350
@ViníciusAranda-p6g,MY's aespa deserve Debut on Billboard Hot 100!!!!,2026-06-09T01:37:59Z,20
@syarifasyafiranisa3388,This is addictive song. I can't stop playing this,2026-05-29T16:40:50Z,314
@cloverr7,ningning and winter are changing lives in this song,2026-05-29T15:13:55Z,183
@小昕77,"I hope these goes viral like insane. Even though they are already famous, they still deserve more recognition.",2026-05-29T06:31:45Z,271
@aespafanyo,keep streaming aespa you're the best group,2026-06-09T22:44:46Z,4
@oyooo3395,aespa will always be popular,2026-05-30T23:23:37Z,163
@Rukaboots_7,"Aespa is allergic to bad music fr
Edit : thanks for the likes guys!! And PLEASE stop fighting in the comments 🙏",2026-05-29T10:15:42Z,501
@marcxzh_,THE VISUAL THE MV THE CHOREOGRAPHY THE SONG THE RAP THE BRIDGE THE QUALITY AESPA DESERVES SOTY,2026-05-29T13:08:47Z,306
@miriam5328,GOOO MY's LEMONADE DEBUT ON BILLBOARD HOT 100!!!!!,2026-06-09T01:31:50Z,6
@ftrftr-n7m,"aespa make me lemonade, aespa is amazing group, lemonade is amazing song",2026-05-29T22:59:10Z,285
@khairinhas,music video of the year,2026-05-29T11:33:43Z,126
@youerasedme,This is WHIPLASH AND SPICY MOTHER,2026-06-09T04:51:32Z,10
@oyooo3395,lemonade my second fav aespa song after whiplash,2026-05-30T17:54:55Z,175
@backupkinan,OUR TARGET IN 5 DAYS IS ALREADY 40 MILLION,2026-06-08T16:44:16Z,3
@joojaekyung648,THE LEVEL OF AESPA IS AMAZING!!!,2026-05-29T04:10:36Z,277
@Yourdailydoseofsarcasm,Winter rapping made my jaw drop so hard,2026-05-29T05:36:06Z,241
@Pengamatlembuthere,"Where are the MYs who said æspa is getting SOTY, ROTY, and AOTY in 2026??? 👀
Come on, where are you all??? The streaming isn't loud enough yet, and the voting needs to be WAY stronger!!! 😭🔥
Let's work harder for æspa and make those predictions come true! 💙✨",2026-06-02T13:49:31Z,83
@lunariaflora,some of their best work yet,2026-06-08T22:16:08Z,3
@alleyking,I LOVE SO MUCH WINTER IN THIS ERA OMG ⭐!!!,2026-05-29T22:59:22Z,185
@MalaikaGrey-Brown,Song of the summer,2026-05-30T06:35:53Z,184
@AnggieDA,This MV has the best cinematography out of all the MVs I've watched ever,2026-05-29T06:53:44Z,126
@madelinemyers235,so addictive omg can't stop listening,2026-06-08T21:18:11Z,6
@davidwong6682,This song will definitely chart very well. Great song.,2026-05-29T22:53:40Z,366
@odvzui9731,it has already entered melon 5 minute chart!! international mys keep streaming on yt and spotify,2026-05-29T06:23:59Z,451
@kevinsantos7166,winter eraa omgggg she's look sooo great omggg,2026-05-29T04:40:06Z,164
@rownakjahantanbin,"Heard it in the street of Ikebukuro, Japan today and searched it❤ the song is so addictive 🔥😍",2026-06-08T15:49:26Z,4
@YahyaAlfitna,Glad to see Giselle getting more lines.,2026-05-29T18:22:56Z,932
@alleyking,AESPA DID IT AGAIN !!! I LOVED THIS SONG AND THE WHOLE ALBUM!!! 🍋,2026-05-29T05:08:13Z,95
@Monsterfanspot,I'm not a fan of aespa but this song is fire!! I didn't expect that!!,2026-05-30T00:13:51Z,145
@Pedro111s,Go 100M in 3/4 months!!! They deserve it.,2026-06-09T14:16:21Z,4
@gyatthaha_haha,GISELE AND WINTER'S ERA 🖐😫,2026-05-29T14:09:22Z,378
@rednyz,Their vocals and rapp lines ATEEE,2026-05-29T16:36:30Z,176
@louisng_0,Winter' part is INSANEEEEE,2026-05-29T04:02:58Z,3476
@Aurea358,“Who’s watching this MV with me? ✋ This is my favorite music video!”,2026-06-09T02:38:16Z,2
@MyaMyaHtwe-l9x,My morning start with Lemonade,2026-05-30T00:33:12Z,96
@Zksieiwiwks78,They all look sooo pretty,2026-05-29T11:25:56Z,147
@jiaxunli-l8w9h,OMG Winter is INSANEEE,2026-05-29T04:08:48Z,141
@belgicacaceres6292,the girls ATE with this song,2026-06-09T23:59:54Z,5
@nniiuuniu,Giselle getting insane screen time AND proper vocal + rap moments?? oh the universe finally stopped playing with me 😭 diva WONNNN,2026-05-29T04:49:39Z,108
@z0cnzy,10M already. mys let's goo keep streaming,2026-05-29T23:07:18Z,295
@terryy4839,Aespa never make bad songs almost 6 years in industry.,2026-05-30T03:54:14Z,129
@SMCrumbles_before_aespa,"Don't stop MYs, we need to give aespa lots of wins this era. We still haven't gotten one for lemonade yet",2026-06-08T11:07:16Z,6
@Rhaphidophile,"This is SPICY 2.0 for me, this is HUGE for me",2026-05-29T13:24:59Z,230
@Elenablink-11,I am addicted to Aespa and lemonade 😅😅😅,2026-05-29T05:51:35Z,162
@Zceto._,Woah Winter's high note,2026-05-29T04:09:21Z,567
@Its_Not_Rael,"YAYY 30 MILLIONS VIEWS, MYS WE ARE THE BEST!! KEEP STREAMING AESPA❤",2026-06-09T16:50:25Z,5
@nuguyajpg,"THE ""MUCHAS GRACIAS MI AMOR"" HAS GOT ME IN A CHOKEHOLD. SO ADDICTING AHHHHHHHH LEMONADE SOTY!!!",2026-05-29T22:00:48Z,741
@Jhon-q4i1l,aespa is serving,2026-05-29T18:35:17Z,130
@vxrcyn,KARINA’S VOICE IS SUCH A PERFECT FIT FOR THIS,2026-05-29T04:34:55Z,80
@j.a.28,Here we go 30M!!!!,2026-06-09T06:32:24Z,5
@aexisline,the more you listen to this song the more addictive it becomes,2026-06-08T15:53:39Z,37
@eyymini,queens ain't stepping out their throne I see,2026-05-31T09:23:24Z,163
@windasari8430,"I know why Karina is really popular in AESPA,,,and is the most popular member,,it's because she always creates a strong attraction, I can't look away from her even a little bit",2026-05-29T15:21:21Z,98
@SyedTara-x1x,Winter rapping is something I didn't knew I needed,2026-05-29T05:03:00Z,93
@ViníciusAranda-p6g,Let's goo MY's 30M!!!!,2026-06-09T01:37:34Z,6
@rajarubya1440,7.8 mil views in 11 hours is crazy let's make it 10 mil in a day 50 mil in a week or month and then finally 100mil U can DO IT AESPA AND MYS,2026-05-29T15:21:14Z,196
@ChulbuliReshail,30 million in a week100 million in a month lets go stream hard mys,2026-06-01T18:15:55Z,112
@imanphu,The song is on the NEXT LEVEL,2026-05-29T04:04:29Z,99
@ngjoey3202,"Everyone, let's hurry up 35M",2026-06-09T03:02:16Z,9
@mikoesanokie,This album is absolute chef’s kiss 🤩,2026-05-29T05:43:02Z,155
@KQueenAespxrkles,The way winter said WELCOME BACK TO MY WORLD,2026-05-29T05:16:04Z,385
@pauleen-j5o,WINTER RAPPING AND THE HIGH NOTE MAEMM PERIODD,2026-05-29T08:35:39Z,233
@TNN.1910,Finally 30 millions view.,2026-06-09T16:47:27Z,8
@Rinahumor,I love that every aespa MV always have all the members for the thumbnail,2026-05-29T04:24:26Z,94
@ria55x,"aespa biggest debuts on Spotify Counter: 

1. #LEMONADE — 2,541,732 
2. Whiplash — 2,509,098 
3. Dirty Work — 2,396,906
4. Supernova — 1,942,333 
5. Armageddon — 1,893,656",2026-05-30T14:47:54Z,253
@Iamquitingmychannel,"Team under 24 hours here
👇
Edit : Mom I am famous 🎉❤",2026-05-29T11:01:15Z,343
@unknown-aespamy,lyrics of lemonade on top,2026-06-08T09:46:06Z,5
@hectorbiancha2343,This is their best by far. Essence and evolution.,2026-05-29T15:14:43Z,234
@way2chase,that's one of the best on best from sm entertainment and aespa 😭,2026-05-29T12:41:49Z,106
@ngjoey3202,"I'll make it Lemonade ❌️
I'll make it LemonATE✅️",2026-05-29T08:16:49Z,256
@johnzheng696,30 million we are so close !!,2026-06-09T15:21:13Z,4
@aerichann-14,"Winter's rapping is really crazy. she does it well, especially her vocal line.",2026-05-29T07:12:05Z,998
@iqbaalramadhan4739,this is the best release this year! oh aespa you did it again,2026-05-30T00:54:53Z,198
@FloreFiddelaers,THEY ARE ON NEXT LEVEL!!! STREAM THISS HARD GUYSSS!!,2026-05-29T04:51:54Z,101
@itsmerym,Menurut ku lagu ini adlh lagu terbaik di bulan ini daripada lagu² lain yg rilis di bulan ini..,2026-06-08T10:32:15Z,5
@AthenaLopez-h2x,They all have highlight parts! Loving them all soooo much!,2026-05-29T12:41:41Z,104
@alleyking,THE LEMONADE IS HERE !!! 🍋,2026-05-29T05:09:46Z,169
@RahmonWilliams,ALBUM OF THE YEARRRRR,2026-05-29T04:01:08Z,349
@AthenaLopez-h2x,SONG OF THE SUMMER INDEED!!!!,2026-06-08T15:00:50Z,5
@thalilorenz__,"10M finally, our goal is 15M don't give up mys",2026-05-29T23:08:00Z,236
@fabian-i1e,11 MILLIONS OMG AESPA IS ON FIRE AND A FULL ALBUM OMG,2026-05-30T03:52:32Z,107
@sdhbj-e4y,this is definitely SOTY!!! 🔥🔥🔥,2026-05-29T04:01:07Z,140
@nicolostories,"The ""I'll make it Lemonade"" line is so addictive",2026-06-09T23:45:45Z,2
@vincentvin8528,Winter rapping is insaneeeee,2026-05-29T08:53:47Z,284
@byunbh4921,the best song released by a kpop this year so far,2026-05-30T03:38:04Z,112
@rednyz,"I love the way Ningning and Winter hitting that highnote, blessed my ear",2026-05-29T17:22:28Z,376
@BilalElmoutiq,SPICY + WHIPLASH = LEMONADE,2026-06-08T14:55:33Z,3
@ryuuvoxt9519,OMG THE SPANISH PARTTTT 😭😭 1:35 NINGNING THE MAKNAEE,2026-05-29T04:30:03Z,2597
@jvstrndomthingz,"Giselle has such a natural flow when she raps, it makes every verse sound addictive",2026-05-29T04:07:24Z,424
@modanihanni,The perfect song for summer 🥹,2026-05-29T06:47:49Z,159
@miriam5328,Let's goo MY's aespa deserve Debut on Billboard Hot 100!!!!!!,2026-06-10T03:57:10Z,4
@저세상수학쟁이,노래 진짜 시원하다 이게 에스파식 청량이야...,2026-05-29T05:37:57Z,136
@AyekaMSP,This song is such a banger all their visuals are so stunning SOTY,2026-05-29T04:03:32Z,170
@nananovaofficial,Song's meaning: if you are gonna give me lemons(hate) I'll make it lemonade (I'll not take it as a challenge and make it to improve myself,2026-06-03T06:26:48Z,276
@nathi-j8c,lemonadeee iconic,2026-06-08T20:14:02Z,5
@benitezpyofficial,"Aespa debut top 50 global 
Let's go mys close 20M and let's go to top20",2026-05-30T18:04:34Z,137
@ryu.x_x,쇠맛을 넘어서 이제 쇠콤달콤맛이라는 장르를 개척해버렸구나..... 노래도 그렇고 이번에 제복 헤메코 레전드다 진심,2026-05-29T06:28:04Z,2976
@fizr8618,"Broken into the UK Official Top 100 Singles Chart, first time they've done it and only the really big hitters have achieved that milestone. 🎉",2026-06-05T18:24:40Z,106
@shaunbang,This is whiplash vibes with spicy colors,2026-06-09T23:29:27Z,5
@DARKSTRINGS1,aespa debut with 2.5M streams on spotify marks the seconde kpop girl group ever after blackpink go with 3M congratulations aespa 💎,2026-05-30T14:19:31Z,128
@windasari8430,aespa the best,2026-05-29T15:31:40Z,94
@ChRhaast,"This is what ""Aespa"" should be like❤❤！",2026-05-30T01:15:33Z,82
@unknown-aespamy,i'm obsessed with everything about this song,2026-06-08T13:33:08Z,49
@조재연-o5h,에스파는 실망시키지 않는다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비트 느낌 개좋음,2026-05-29T04:47:10Z,1223
@gojo01424,"Winter's rap verse and high notes got me hooked on this, song of the summer",2026-05-29T04:43:40Z,642
@boysenbeary,Everytime we get a rap from Winter it floors me 🔥,2026-05-29T13:51:18Z,183
@kimngoc_2218,"29,5M -> 30M goooooo",2026-06-09T03:30:07Z,6
@notsoclassyme,Okay now this hits hard,2026-05-29T12:08:13Z,81
@MraymTouka,"I'm a New Jeans fan and I support you, Espa. I love you girls.",2026-05-29T22:51:46Z,243
@NikolaSovová-w9j,Omg Giselle’s parts are amazing and I’m glad that she has a lot of lines in this song,2026-05-29T04:58:57Z,257
@orallynn,towards 30M!!!!🔥,2026-06-09T07:07:50Z,8
@keizzzy,AESPA IS TOO ICONIC,2026-06-02T07:13:29Z,418
@greysoyrus,NINGNING SPANISH LINE IS THE BEST PART LMAO I LOVE IT SO MUCH,2026-05-29T04:13:38Z,205
@Hachanie,I'm obsessed with Winter's part,2026-05-29T04:17:29Z,416
